,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7
enter,1.264440862985947E-7,9.328676706686069E-8,5.428694799538388E-8,5.707890659562838E-4,1.8297696391314058E-4,1.9760369945741976E-7,4.591750394835451E-4,0.001394257616938592,1.5859098956024506E-4,9.020588343151476E-4,3.8928167409805384E-7,3.7389052052062897E-4,4.216807072440617E-4,4.1712565084007917E-4,3.708051737704286E-7,5.688200197352684E-4
setup,0.0075867716220019785,0.0024255492305054445,0.0013572279868325923,0.002853184531292973,0.007129155414162234,0.0017786308988162352,0.0022952631680415395,0.0056304928285900195,0.0015844840025894217,3.0058608274413453E-7,0.017128782941988465,0.0056057418821286314,8.429401550403272E-4,0.001459679139568095,7.419811527146276E-4,0.0022747114484648304
calibr,0.00139101139337084,0.0016792550939705591,0.003745853698629483,0.00209238604284741,1.8279416974339722E-7,3.954050026142969E-4,1.5316035139054603E-4,3.7541623692116004E-4,0.0034856746866283243,3.0088666882687864E-4,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.71175978944199E-4,5.688200197352684E-4
unaccept,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.327083697068079E-4,3.0058608274413456E-5,3.892816740980539E-5,1.8685183434314296E-5,4.212594477962655E-5,8.444683258696928E-4,0.0015203012124587571,1.8954349208106247E-5
bring,1.264440862985947E-7,2.799535879676489E-4,6.514976628926019E-4,1.901996221113908E-7,9.141536428867294E-4,1.9760369945741976E-7,0.0012242117597160427,7.507788506117928E-4,1.5843255700324187E-7,3.0058608274413453E-7,0.0011682343039682596,1.8703868617748605E-4,4.212594477962655E-7,3.1287030196727755E-4,3.708051737704286E-7,3.792765276542059E-4
top,0.0018967877385652186,8.396741903688129E-4,0.0013572279868325923,1.901996221113908E-7,5.485653033999349E-4,1.9780130315687715E-4,0.0013772191037625422,0.0017159970001019915,0.003644107243631566,6.014727515710131E-4,3.8967095577215185E-4,0.0033635198700109163,4.216807072440617E-4,7.29891697458484E-4,7.419811527146276E-4,9.479070038973934E-4
honest,3.794587029820826E-4,7.463874233019522E-4,0.0011943671428464408,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,1.0730008428499374E-4,3.1702354656348695E-4,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,0.006740572424188044,8.341470463312854E-4,0.0011127863264850562,1.8954349208106246E-7
awar,1.264440862985947E-7,5.59813889168231E-4,3.2577597492029867E-4,3.8058944384489294E-4,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,5.362323052723326E-8,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,9.344460235500579E-4,4.212594477962655E-7,6.256363485856824E-4,7.419811527146276E-4,1.8973303557314348E-4
afraid,1.264440862985947E-7,9.328676706686069E-8,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,1.60923314812227E-4,1.5843255700324187E-7,6.014727515710131E-4,0.0015575159780663137,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
stupid,1.264440862985947E-7,9.328676706686069E-8,2.714890269249148E-4,7.609886880676747E-4,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,5.362323052723326E-8,6.338886605699707E-4,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,6.256363485856824E-4,7.419811527146276E-4,1.8954349208106246E-7
commerci,1.264440862985947E-7,9.328676706686069E-8,5.428694799538388E-8,3.8058944384489294E-4,1.8279416974339722E-7,5.930087020717166E-4,1.5300734404649956E-7,2.1454654533946028E-4,3.1702354656348695E-4,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0435960422167437E-4,3.708051737704286E-7,1.8954349208106246E-7
lie,1.264440862985947E-7,9.328676706686069E-8,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,3.0616769543704555E-4,5.362323052723326E-8,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,9.344460235500579E-4,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,5.688200197352684E-4
handl,1.264440862985947E-7,0.002612122764639166,5.428694799538388E-8,3.8058944384489294E-4,0.0020109186613471125,3.954050026142969E-4,4.591750394835451E-4,2.1454654533946028E-4,1.5843255700324187E-7,3.0088666882687864E-4,3.8928167409805384E-7,0.0014950015265794865,4.212594477962655E-7,2.0861495309447596E-4,3.71175978944199E-4,5.688200197352684E-4
neighbor,1.264440862985947E-7,1.866668209007882E-4,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,6.121823835300447E-4,4.290394674483933E-4,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,1.8703868617748605E-4,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
dvr,1.264440862985947E-7,0.0014926815598368377,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,8.044020811390261E-4,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,5.213809997128807E-4,3.708051737704286E-7,1.8954349208106246E-7
timer,1.264440862985947E-7,9.328676706686069E-8,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9780130315687715E-4,1.5300734404649956E-7,5.3676853757760485E-5,1.5843255700324187E-7,3.0058608274413453E-7,7.789526298702058E-4,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,0.0018543966740259136,1.8954349208106246E-7
risk,1.2657053038489326E-4,9.328676706686069E-8,2.714890269249148E-4,1.901996221113908E-7,1.8279416974339722E-7,5.930087020717166E-4,1.5300734404649956E-7,5.362323052723326E-8,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,0.0012641996028365926,1.0425534887280159E-7,3.71175978944199E-4,5.688200197352684E-4
directv,1.264440862985947E-7,0.0018658286281042805,5.428694799538388E-8,1.901996221113908E-7,1.8297696391314058E-4,1.9760369945741976E-7,1.5300734404649956E-7,3.217930063939268E-4,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,2.0861495309447596E-4,3.708051737704286E-7,1.8954349208106246E-7
icon,1.264440862985947E-7,9.328676706686069E-8,2.714890269249148E-4,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,4.591750394835451E-4,6.435323895573263E-4,6.338886605699707E-4,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.71175978944199E-4,1.8954349208106246E-7
level,0.0015174554796694346,7.463874233019522E-4,0.003202984218675644,0.0038041826418499275,0.002924889510064099,0.0015810271993588153,1.5300734404649956E-7,1.60923314812227E-4,0.003327242129625082,0.0018038170825475514,3.8928167409805384E-7,3.7389052052062897E-4,4.212594477962655E-7,4.1712565084007917E-4,0.002596007021566771,1.8954349208106246E-7
cord,1.264440862985947E-7,3.732403550345096E-4,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5316035139054603E-4,6.971556200845596E-4,1.5843255700324187E-7,3.0088666882687864E-4,0.0011682343039682596,0.003737223538697202,4.212594477962655E-7,1.0425534887280159E-7,3.71175978944199E-4,9.479070038973934E-4
strip,1.264440862985947E-7,2.799535879676489E-4,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9780130315687715E-4,1.5300734404649956E-7,5.3676853757760485E-5,1.5859098956024506E-4,3.0058608274413453E-7,3.8928167409805384E-7,3.7389052052062897E-4,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8973303557314348E-4
cut,1.264440862985947E-7,1.866668209007882E-4,5.97210714897218E-4,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,4.290394674483933E-4,4.754561035667288E-4,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.216807072440617E-4,1.0425534887280159E-7,0.005933253585500628,0.0022747114484648304
buzz,1.264440862985947E-7,9.328676706686069E-8,2.172020789295309E-4,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,1.0730008428499374E-4,0.002059781673599147,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
basketbal,1.264440862985947E-7,9.338005383392753E-5,5.428694799538388E-8,3.8058944384489294E-4,1.8279416974339722E-7,0.0013834234999013958,1.5300734404649956E-7,5.362323052723326E-8,4.754561035667288E-4,3.0058608274413453E-7,3.8928167409805384E-7,1.8703868617748605E-4,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
useless,1.264440862985947E-7,1.866668209007882E-4,2.172020789295309E-4,1.901996221113908E-7,1.8279416974339722E-7,1.9780130315687715E-4,7.651897275765443E-4,5.362859285028598E-4,4.754561035667288E-4,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,5.213809997128807E-4,7.419811527146276E-4,5.688200197352684E-4
rapid,1.264440862985947E-7,9.328676706686069E-8,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,3.0616769543704555E-4,5.362323052723326E-8,7.923212175732125E-4,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,7.419811527146276E-4,1.8954349208106246E-7
gorgeous,8.852350481764614E-4,9.329609574356736E-4,3.2577597492029867E-4,0.001902186420736019,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,1.0730008428499374E-4,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,8.429401550403272E-4,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
dorm,5.059027892806773E-4,9.328676706686069E-8,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,5.362323052723326E-8,0.001267618888582938,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
heck,1.264440862985947E-7,9.328676706686069E-8,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,4.591750394835451E-4,1.0730008428499374E-4,1.5843255700324187E-7,3.0058608274413453E-7,0.0019467976521643675,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
instanc,1.264440862985947E-7,2.799535879676489E-4,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,6.121823835300447E-4,2.6816977586669355E-4,3.1702354656348695E-4,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8973303557314348E-4
film,1.264440862985947E-7,9.328676706686069E-8,3.8006292291568254E-4,1.901996221113908E-7,1.8297696391314058E-4,1.9760369945741976E-7,1.5300734404649956E-7,2.1454654533946028E-4,0.0015844840025894217,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
outstand,0.0015174554796694346,0.0014926815598368377,0.0011943671428464408,1.901996221113908E-7,0.002376507000833907,1.9780130315687715E-4,1.5300734404649956E-7,1.60923314812227E-4,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,1.8703868617748605E-4,4.212594477962655E-7,1.0425534887280159E-7,3.71175978944199E-4,7.583635118163309E-4
read,1.2657053038489326E-4,0.0010262477245025342,0.002334393050749502,0.0011413879322904562,1.8279416974339722E-7,5.930087020717166E-4,9.181970716230438E-4,0.0015015040779930585,1.5843255700324187E-7,0.006613194406453704,7.789526298702058E-4,0.0056057418821286314,0.004213015737410451,0.0036490414658969282,0.0018543966740259136,0.001137450495978456
simpli,5.059027892806773E-4,5.59813889168231E-4,0.0013029410388372086,3.8058944384489294E-4,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,0.0010188950032479593,1.5843255700324187E-7,0.0024049892480358204,3.8928167409805384E-7,3.7389052052062897E-4,0.002106718498429124,7.29891697458484E-4,3.71175978944199E-4,1.8954349208106246E-7
thought,8.852350481764614E-4,7.463874233019522E-4,0.0029858364266941084,5.707890659562838E-4,0.0027420953403207013,9.882161009865562E-4,9.181970716230438E-4,7.507788506117928E-4,0.002376646787605631,0.002104403165291686,0.0011682343039682596,0.0014950015265794865,4.212594477962655E-7,0.0017724451861865,3.708051737704286E-7,0.001137450495978456
sceptr,1.264440862985947E-7,9.328676706686069E-8,5.97210714897218E-4,1.901996221113908E-7,1.8279416974339722E-7,3.954050026142969E-4,1.5300734404649956E-7,5.362323052723326E-8,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0435960422167437E-4,3.708051737704286E-7,1.8954349208106246E-7
quot,1.264440862985947E-7,9.328676706686069E-8,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,5.362323052723326E-8,1.5843255700324187E-7,0.0015032309998034169,3.8928167409805384E-7,3.7389052052062897E-4,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
map,1.264440862985947E-7,2.799535879676489E-4,5.434123494337925E-5,1.901996221113908E-7,1.8279416974339722E-7,3.954050026142969E-4,1.5300734404649956E-7,5.362323052723326E-8,3.1702354656348695E-4,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
awsom,1.264440862985947E-7,9.328676706686069E-8,5.428694799538388E-8,1.901996221113908E-7,1.8297696391314058E-4,7.906124015291365E-4,1.5300734404649956E-7,5.362323052723326E-8,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,7.419811527146276E-4,1.8954349208106246E-7
lbs,1.2657053038489326E-4,9.328676706686069E-8,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,5.362323052723326E-8,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,0.0022424088639520583,4.212594477962655E-7,2.0861495309447596E-4,3.708051737704286E-7,1.8954349208106246E-7
steal,1.264440862985947E-7,4.665271221013703E-4,9.772193508649051E-4,7.609886880676747E-4,1.8279416974339722E-7,1.9760369945741976E-7,1.5316035139054603E-4,5.362323052723326E-8,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
glass,0.0011381232207736507,9.328676706686069E-8,0.002768688634712573,9.511883101790654E-4,0.0010969478126301266,1.9780130315687715E-4,4.591750394835451E-4,0.0018232434611564579,1.5843255700324187E-7,3.0088666882687864E-4,3.8928167409805384E-7,9.344460235500579E-4,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
understood,1.264440862985947E-7,9.328676706686069E-8,5.428694799538388E-8,1.901996221113908E-7,3.657711336565378E-4,1.9760369945741976E-7,1.5300734404649956E-7,5.3676853757760485E-5,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,5.213809997128807E-4,3.708051737704286E-7,1.8954349208106246E-7
site,0.0020232318248638134,1.866668209007882E-4,4.3434987091106635E-4,1.9038982173350216E-4,1.8279416974339722E-7,1.9760369945741976E-7,0.0012242117597160427,6.435323895573263E-4,1.5843255700324187E-7,3.0058608274413453E-7,3.8967095577215185E-4,1.8703868617748605E-4,0.0016854590506328584,0.0016681898373136982,3.708051737704286E-7,1.8954349208106246E-7
dim,0.00139101139337084,9.328676706686069E-8,0.0025515408427310374,1.901996221113908E-7,1.8297696391314058E-4,1.9760369945741976E-7,1.5300734404649956E-7,2.6816977586669355E-4,0.004594702585651017,3.0058608274413453E-7,7.789526298702058E-4,1.8685183434314294E-7,4.216807072440617E-4,2.0861495309447596E-4,7.419811527146276E-4,1.8954349208106246E-7
bracket,1.264440862985947E-7,9.328676706686069E-8,7.057846108879858E-4,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,5.362323052723326E-8,1.5859098956024506E-4,3.0058608274413453E-7,3.8928167409805384E-7,0.0020555570296089155,4.212594477962655E-7,1.0425534887280159E-7,0.0011127863264850562,1.8954349208106246E-7
add,6.323468755792721E-4,0.0014926815598368377,0.00146580188282336,1.9038982173350216E-4,3.657711336565378E-4,1.9760369945741976E-7,0.0016832337918555413,0.0013406343864113587,1.5859098956024506E-4,3.0088666882687864E-4,0.0015575159780663137,7.47594189206915E-4,4.212594477962655E-7,5.213809997128807E-4,0.001483591500255485,0.0018956244643027055
nois,1.264440862985947E-7,0.0027054095317060266,1.0862818293876313E-4,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,1.60923314812227E-4,0.005228432813663984,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,0.0018543966740259136,1.8954349208106246E-7
send,1.264440862985947E-7,6.531006562350916E-4,5.428694799538388E-8,3.8058944384489294E-4,1.8279416974339722E-7,1.9760369945741976E-7,0.0012242117597160427,3.217930063939268E-4,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,0.0022424088639520583,4.212594477962655E-7,0.0056298930944801585,3.708051737704286E-7,0.0013269939880595184
feel,6.323468755792721E-4,9.329609574356736E-4,0.0029315494786987246,3.8058944384489294E-4,0.0010969478126301266,1.9760369945741976E-7,9.181970716230438E-4,0.001608750539047525,7.923212175732125E-4,0.0012026449170592824,3.8928167409805384E-7,0.0022424088639520583,0.005476794080799248,6.256363485856824E-4,3.708051737704286E-7,5.688200197352684E-4
strength,1.264440862985947E-7,9.328676706686069E-8,5.434123494337925E-5,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,3.217930063939268E-4,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,2.0861495309447596E-4,3.708051737704286E-7,0.001137450495978456
ball,1.264440862985947E-7,9.328676706686069E-8,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,2.1454654533946028E-4,9.507537745764544E-4,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,4.1712565084007917E-4,3.708051737704286E-7,1.8954349208106246E-7
fantast,8.977530127200221E-4,0.004113946427648556,0.001579750186665671,0.003823012404438955,0.002029015284151709,0.0017981936650625198,0.0015453741748696454,3.8072493674335615E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desk,1.264440862985947E-7,9.328676706686069E-8,5.434123494337925E-5,1.901996221113908E-7,3.657711336565378E-4,1.9760369945741976E-7,1.5300734404649956E-7,5.362323052723326E-8,1.5843255700324187E-7,0.0012026449170592824,3.8967095577215185E-4,0.0014950015265794865,4.212594477962655E-7,2.0861495309447596E-4,3.708051737704286E-7,1.8954349208106246E-7
broadcast,1.264440862985947E-7,0.0015859683269036984,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,9.882161009865562E-4,1.5300734404649956E-7,8.580253116662594E-4,7.923212175732125E-4,3.0088666882687864E-4,0.00428248769675269,1.8703868617748605E-4,4.216807072440617E-4,2.0861495309447596E-4,3.708051737704286E-7,1.8954349208106246E-7
illumin,5.059027892806773E-4,9.328676706686069E-8,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,0.0013834234999013958,1.5300734404649956E-7,5.362323052723326E-8,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
pitch,1.264440862985947E-7,9.328676706686069E-8,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,5.3676853757760485E-5,0.001267618888582938,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
gotta,1.264440862985947E-7,3.732403550345096E-4,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,6.121823835300447E-4,5.362323052723326E-8,1.5859098956024506E-4,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
pricey,1.264440862985947E-7,5.59813889168231E-4,5.434123494337925E-5,1.901996221113908E-7,3.657711336565378E-4,1.9760369945741976E-7,1.5300734404649956E-7,5.362323052723326E-8,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
appear,0.0012645673070722453,8.396741903688129E-4,5.97210714897218E-4,1.901996221113908E-7,1.8279416974339722E-7,1.9780130315687715E-4,4.591750394835451E-4,0.001555127308520292,0.0031688095726218404,9.020588343151476E-4,7.789526298702058E-4,0.0016818533609226295,0.0037917562896141854,0.0010426577440768886,0.0011127863264850562,1.8954349208106246E-7
brows,1.264440862985947E-7,9.328676706686069E-8,5.434123494337925E-5,1.901996221113908E-7,1.8279416974339722E-7,1.9780130315687715E-4,4.591750394835451E-4,8.580253116662594E-4,1.5859098956024506E-4,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,0.0011127863264850562,5.688200197352684E-4
skip,1.264440862985947E-7,9.328676706686069E-8,5.434123494337925E-5,1.901996221113908E-7,1.8279416974339722E-7,5.930087020717166E-4,1.5300734404649956E-7,4.8266269797562654E-4,1.5859098956024506E-4,3.0058608274413453E-7,3.8928167409805384E-7,1.8703868617748605E-4,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
tech,1.264440862985947E-7,9.338005383392753E-5,0.001520088830818744,0.0011413879322904562,3.657711336565378E-4,3.954050026142969E-4,6.121823835300447E-4,4.8266269797562654E-4,1.5843255700324187E-7,3.0058608274413453E-7,0.0019467976521643675,0.0013081496922363438,4.212594477962655E-7,0.008757553560664207,3.708051737704286E-7,0.001137450495978456
varieti,1.264440862985947E-7,7.463874233019522E-4,2.714890269249148E-4,1.901996221113908E-7,1.8297696391314058E-4,1.9760369945741976E-7,1.5316035139054603E-4,2.6816977586669355E-4,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0435960422167437E-4,3.708051737704286E-7,1.8954349208106246E-7
help,8.852350481764614E-4,0.001119534491569395,0.001900097466786431,7.609886880676747E-4,0.001279741982373524,1.9780130315687715E-4,0.0019892484799485404,9.116485421934927E-4,0.005070000256660742,0.0015032309998034169,3.8967095577215185E-4,0.005979445550814917,4.216807072440617E-4,0.004795850303497745,3.71175978944199E-4,0.0015165374801405806
deliv,1.264440862985947E-7,2.799535879676489E-4,0.0015743757788141278,1.901996221113908E-7,1.8279416974339722E-7,0.0011858198004439761,0.0024482705120880393,1.0730008428499374E-4,3.1702354656348695E-4,3.0088666882687864E-4,3.8928167409805384E-7,0.004297779041726631,4.212594477962655E-7,0.0026064879771689124,3.708051737704286E-7,3.792765276542059E-4
lack,3.794587029820826E-4,9.329609574356736E-4,0.0012486540908418246,9.511883101790654E-4,1.8297696391314058E-4,3.954050026142969E-4,0.0012242117597160427,0.0010188950032479593,0.0011091863315796963,0.0015032309998034169,3.8967095577215185E-4,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,0.0018956244643027055
shine,1.264440862985947E-7,1.866668209007882E-4,5.429237669018341E-4,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5316035139054603E-4,5.3676853757760485E-5,1.5843255700324187E-7,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
hole,1.264440862985947E-7,9.328676706686069E-8,5.428694799538388E-8,1.901996221113908E-7,1.8297696391314058E-4,1.9760369945741976E-7,3.0616769543704555E-4,5.3676853757760485E-5,1.5859098956024506E-4,3.0058608274413453E-7,3.8928167409805384E-7,0.004110927207383488,4.212594477962655E-7,4.1712565084007917E-4,7.419811527146276E-4,3.792765276542059E-4
order,3.794587029820826E-4,0.002238975696371723,0.001085793246855673,1.901996221113908E-7,5.485653033999349E-4,0.0035570641939330133,0.005814432081111029,7.507788506117928E-4,3.1702354656348695E-4,3.0058608274413453E-7,0.0019467976521643675,0.007287408391216917,4.216807072440617E-4,0.004900105652370547,3.708051737704286E-7,0.0018956244643027055
separ,6.323468755792721E-4,6.531006562350916E-4,4.3434987091106635E-4,3.8058944384489294E-4,1.8279416974339722E-7,1.9780130315687715E-4,1.5316035139054603E-4,6.435323895573263E-4,4.754561035667288E-4,0.0012026449170592824,3.8928167409805384E-7,1.8685183434314294E-7,4.216807072440617E-4,2.0861495309447596E-4,3.708051737704286E-7,1.8954349208106246E-7
distort,0.0012645673070722453,2.799535879676489E-4,5.428694799538388E-8,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,5.362323052723326E-8,6.338886605699707E-4,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,2.0861495309447596E-4,3.708051737704286E-7,1.8954349208106246E-7
worth,0.0010241970990186168,2.891889779072681E-4,0.002882636938554884,0.0015406169391022652,0.0016634269446649144,0.010887963840103829,0.0010863521427301468,7.56087550433989E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
met,1.264440862985947E-7,9.328676706686069E-8,4.886368189064502E-4,1.901996221113908E-7,9.141536428867294E-4,1.9760369945741976E-7,1.5300734404649956E-7,5.362323052723326E-8,1.5843255700324187E-7,6.014727515710131E-4,3.8928167409805384E-7,1.8685183434314294E-7,4.212594477962655E-7,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
immers,1.264440862985947E-7,9.328676706686069E-8,2.172020789295309E-4,1.901996221113908E-7,1.8279416974339722E-7,1.9760369945741976E-7,1.5300734404649956E-7,2.1454654533946028E-4,3.1702354656348695E-4,3.0058608274413453E-7,3.8928167409805384E-7,1.8685183434314294E-7,4.216807072440617E-4,1.0425534887280159E-7,3.708051737704286E-7,1.8954349208106246E-7
