,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7
glove,8.686550934590358E-8,7.001026037782578E-4,4.0017529278525166E-8,7.10123931538656E-8,4.12846989121358E-8,5.106457120134868E-8,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,1.850498811481528E-4
multipl,1.7381788420115304E-4,7.000326005182061E-8,1.2009260536485402E-4,1.4209579870088507E-4,0.0011560128542387146,5.106457120134868E-8,5.181146279701464E-5,2.2579428301513563E-4,0.0010003960404623145,0.0015424360773889974,9.618696854103353E-4,5.541871887060851E-4,4.3169201913424715E-4,6.281677661382028E-4,7.465556242410505E-4,6.166273946956109E-8
cent,8.686550934590358E-8,7.000326005182061E-8,1.601101346433792E-4,7.10123931538656E-8,4.12846989121358E-8,3.064384917792934E-4,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,5.546859073040608E-5,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
move,4.344144122388638E-4,0.0016801482445037465,0.001080513308049458,4.261453713163475E-4,0.0025184079183391958,0.001021342488598175,8.799667122997464E-4,1.1284072114699433E-7,0.0036678965233215813,5.785340167784504E-4,5.771987454341964E-4,0.001219145319340324,0.001510382721618623,0.005526896596250161,4.977452178950914E-4,5.550263179655193E-4
status,8.686550934590358E-8,7.000326005182061E-8,4.0017529278525166E-8,7.10123931538656E-8,1.2389538143531953E-4,5.106457120134868E-8,1.0357116589093536E-4,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,1.257340399728736E-4,1.2452960837615256E-4,3.700380995568361E-4
truck,8.686550934590358E-8,2.1007978341551365E-4,4.005754680780369E-5,7.10123931538656E-8,4.12846989121358E-8,5.106457120134868E-8,1.0357116589093536E-4,1.1284072114699433E-7,1.6680213956879353E-4,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,0.001048328233722008
bundl,8.686550934590358E-8,7.000326005182061E-8,2.0012766392190438E-4,7.10123931538656E-8,4.12846989121358E-8,5.106457120134868E-8,1.553308689848561E-4,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,2.15953878637372E-4,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
asleep,1.7381788420115304E-4,7.000326005182061E-8,4.0017529278525166E-8,7.10123931538656E-8,4.12846989121358E-8,5.106457120134868E-8,5.175970309392073E-8,1.1284072114699433E-7,1.6680213956879353E-4,0.0011568752531447787,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
unbeliev,8.686550934590358E-8,7.000326005182061E-8,4.402328395930553E-4,6.391825507779443E-4,4.128882738202701E-4,6.128259189873854E-4,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,1.9297319253423152E-4,1.9233546998806945E-7,5.541317755285323E-8,8.631683001279975E-4,7.53776197679535E-4,1.244052031729796E-7,6.166273946956109E-8
final,4.344144122388638E-4,3.500863035191549E-4,0.0011205308373279832,7.10123931538656E-8,6.193117683809491E-4,0.0010724070597995237,5.176487906423012E-4,0.0011285200521910903,7.503178701942581E-4,1.9297319253423152E-4,7.695342154222658E-4,0.002050342982633122,0.00474645482907175,1.2560843154133227E-7,6.22150421068071E-4,0.002651559459930596
submit,8.686550934590358E-8,7.007326331187242E-5,8.007507608632886E-5,7.10123931538656E-8,4.132598361104793E-5,5.106457120134868E-8,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,5.550263179655193E-4
fourth,8.686550934590358E-8,7.000326005182061E-8,4.0017529278525166E-8,2.841205850086163E-4,4.12846989121358E-8,5.106457120134868E-8,5.175970309392073E-8,1.1284072114699433E-7,4.1688030983684987E-4,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,2.513424715142059E-4,3.733400147221117E-4,6.166273946956109E-8
exclus,8.686550934590358E-8,7.000326005182061E-8,4.0017529278525166E-8,2.1310819185475067E-4,4.12846989121358E-8,5.106457120134868E-8,5.175970309392073E-8,1.129535618681413E-4,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,2.2170812338896578E-4,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
post,0.001650531543081514,2.1007978341551365E-4,8.804256616568322E-4,7.10123931538656E-8,8.257352629416282E-4,6.128259189873854E-4,5.175970309392073E-8,1.1284072114699433E-7,3.3352091974749775E-4,1.9278041212210943E-7,9.618696854103353E-4,7.75839898917498E-4,2.1573814049687517E-7,1.2560843154133227E-7,2.489348115491321E-4,8.016772758437636E-4
rough,8.686550934590358E-8,7.000326005182061E-8,2.4014519320042954E-4,7.10123931538656E-8,2.8903417708386274E-4,5.106457120134868E-8,1.0357116589093536E-4,1.1284072114699433E-7,4.1688030983684987E-4,1.9278041212210943E-7,3.8486327544612694E-4,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
easili,0.0015636660337356105,0.002590190625177414,6.00302956707156E-4,0.0013493064823166003,8.67019961853764E-4,5.106967765846881E-4,0.00113876522776935,2.2579428301513563E-4,6.669584801049061E-4,1.9278041212210943E-7,0.0013465406253864742,0.0013299716744460304,2.1573814049687517E-7,3.7695090305553815E-4,0.0013685816401059485,3.08375360087275E-4
balanc,0.001650531543081514,7.007326331187242E-5,4.005754680780369E-5,7.10123931538656E-8,4.954576716445417E-4,2.0430934937659608E-4,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,1.108817682832593E-4,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
conclus,8.686550934590358E-8,1.4007652336369303E-4,3.201802517574798E-4,7.10123931538656E-8,2.0646477925959116E-4,5.106457120134868E-8,1.553308689848561E-4,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,1.108817682832593E-4,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,1.233871416785917E-4
today,1.7381788420115304E-4,4.200895635709755E-4,0.0010004782494924078,7.10123931538656E-8,1.6518008034745535E-4,7.660196325914315E-4,5.694084937362219E-4,4.5147572530912435E-4,7.503178701942581E-4,0.0015424360773889974,1.925278054580575E-4,6.650135438117916E-4,2.15953878637372E-4,2.513424715142059E-4,2.489348115491321E-4,0.0020965948047045463
remov,6.08145430930671E-4,0.0011901254241410023,1.601101346433792E-4,7.10123931538656E-8,2.8903417708386274E-4,1.5324477817524738E-4,3.6236968136053903E-4,1.129535618681413E-4,0.0010003960404623145,1.9297319253423152E-4,1.9233546998806945E-7,4.987740111532319E-4,2.1573814049687517E-7,2.513424715142059E-4,0.0011197712337599893,6.166890574350804E-4
ps4,1.7381788420115304E-4,7.000326005182061E-8,0.0011605483666065084,2.841205850086163E-4,4.12846989121358E-8,5.106457120134868E-8,5.175970309392073E-8,3.3863500416212995E-4,2.501615296581456E-4,9.640948410226693E-4,1.9233546998806945E-7,6.096003662589383E-4,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
reboot,8.686550934590358E-8,7.000326005182061E-8,4.0017529278525166E-8,7.10123931538656E-8,4.12846989121358E-8,5.106457120134868E-8,5.181146279701464E-5,2.2579428301513563E-4,7.503178701942581E-4,1.9278041212210943E-7,7.695342154222658E-4,5.541871887060851E-4,2.15953878637372E-4,1.2560843154133227E-7,2.489348115491321E-4,6.166273946956109E-8
verizon,8.686550934590358E-8,7.000326005182061E-8,4.0017529278525166E-8,7.10123931538656E-8,4.12846989121358E-8,5.106457120134868E-8,5.176487906423012E-4,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.925278054580575E-4,5.541871887060851E-4,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
charm,8.686550934590358E-8,7.000326005182061E-8,4.0017529278525166E-8,7.10123931538656E-8,8.261068252318373E-5,5.106457120134868E-8,3.106099782666183E-4,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,4.987740111532319E-4,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
sport,0.0017373970524274176,7.000326005182061E-8,0.0036016176525965437,7.101949439318098E-4,8.261068252318373E-5,3.5750306298064214E-4,7.246876030179841E-4,1.1284072114699433E-7,8.344274947944145E-5,0.002120777313755326,1.925278054580575E-4,1.6629494583611252E-4,2.1573814049687517E-7,8.793846292208673E-4,2.489348115491321E-4,1.233871416785917E-4
pitch,8.686550934590358E-8,7.000326005182061E-8,8.007507608632886E-5,7.10123931538656E-8,4.12846989121358E-8,5.106457120134868E-8,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,9.640948410226693E-4,1.9233546998806945E-7,1.108817682832593E-4,2.1573814049687517E-7,0.0010049930607621996,1.244052031729796E-7,6.166273946956109E-8
request,8.695237485524947E-5,7.000326005182061E-8,4.005754680780369E-5,7.108340554701945E-5,4.12846989121358E-8,5.106457120134868E-8,5.181146279701464E-5,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,3.8794765604752547E-4,2.1573814049687517E-7,1.2560843154133227E-7,1.2452960837615256E-4,0.0015416301494784966
flimsi,8.686550934590358E-8,0.0014701384643482846,4.0017529278525166E-8,1.4209579870088507E-4,2.4774947817172695E-4,5.106457120134868E-8,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,3.733400147221117E-4,1.233871416785917E-4
wire,8.695237485524947E-5,0.0014701384643482846,4.0017529278525166E-8,9.232321233934067E-4,4.132598361104793E-5,5.1115635772550025E-5,7.246876030179841E-4,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,0.0022165825152916816,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
rear,8.686550934590358E-8,3.500863035191549E-4,3.60197781036005E-4,6.391825507779443E-4,4.132598361104793E-5,5.106457120134868E-8,5.694084937362219E-4,1.1284072114699433E-7,8.344274947944145E-5,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,0.0021575971431092482,1.2560843154133227E-7,0.0012441764369329688,6.166273946956109E-8
long,4.344144122388638E-4,9.801156439855404E-4,0.0017608113057843858,2.1310819185475067E-4,9.495893596780355E-4,0.001480923629410313,0.00113876522776935,3.3863500416212995E-4,0.0015839117710877793,1.9278041212210943E-7,0.002308217975326821,0.0013853848519988837,0.004099240407581125,0.0013818183553861963,3.733400147221117E-4,0.0022199202836436682
bass,8.686550934590358E-8,7.000326005182061E-8,4.0017529278525166E-8,0.001775380841239794,2.4774947817172695E-4,5.106457120134868E-8,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,0.0032774597864879827,1.9233546998806945E-7,5.541317755285323E-8,2.15953878637372E-4,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
real,0.0010424729776601887,0.0011201221640891816,0.0012806009544420838,8.52219730239541E-4,0.0023532691226906526,3.5750306298064214E-4,0.0010352458215815085,1.1284072114699433E-7,8.336772602836103E-4,5.785340167784504E-4,9.618696854103353E-4,9.97492609128911E-4,0.0010789064406248727,7.53776197679535E-4,2.489348115491321E-4,4.933635784959582E-4
core,1.7381788420115304E-4,7.007326331187242E-5,4.402328395930553E-4,7.10123931538656E-8,1.6518008034745535E-4,5.1115635772550025E-5,5.175970309392073E-8,1.1284072114699433E-7,7.503178701942581E-4,3.8575360465634097E-4,1.9233546998806945E-7,3.8794765604752547E-4,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
reput,8.686550934590358E-8,2.1007978341551365E-4,8.007507608632886E-5,7.10123931538656E-8,4.12846989121358E-8,6.128259189873854E-4,5.175970309392073E-8,2.2579428301513563E-4,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,4.3169201913424715E-4,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
maximum,8.686550934590358E-8,7.000326005182061E-8,4.0017529278525166E-8,7.10123931538656E-8,2.8903417708386274E-4,5.106457120134868E-8,5.181146279701464E-5,1.1284072114699433E-7,0.0012504742107303708,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,6.474301596311223E-4,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
artifact,8.687419589683816E-4,7.000326005182061E-8,4.402328395930553E-4,7.10123931538656E-8,1.2389538143531953E-4,5.106457120134868E-8,1.553308689848561E-4,1.1284072114699433E-7,4.1688030983684987E-4,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,8.631683001279975E-4,7.53776197679535E-4,1.244052031729796E-7,1.233871416785917E-4
serial,1.7381788420115304E-4,7.000326005182061E-8,4.0017529278525166E-8,7.10123931538656E-8,1.6518008034745535E-4,5.106457120134868E-8,5.175970309392073E-8,1.1284072114699433E-7,1.6680213956879353E-4,1.9297319253423152E-4,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,0.00172661836788718
bank,8.695237485524947E-5,7.007326331187242E-5,2.0012766392190438E-4,7.108340554701945E-5,4.12846989121358E-8,2.5537392057794475E-4,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
directv,1.7381788420115304E-4,7.000326005182061E-8,3.60197781036005E-4,7.101949439318098E-4,1.6518008034745535E-4,1.021802069738987E-4,5.181146279701464E-5,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,9.618696854103353E-4,5.546859073040608E-5,2.1573814049687517E-7,1.2560843154133227E-7,9.953660305870096E-4,6.166273946956109E-8
ledlc,8.686550934590358E-8,7.000326005182061E-8,3.201802517574798E-4,7.10123931538656E-8,1.6518008034745535E-4,5.106457120134868E-8,5.175970309392073E-8,2.2579428301513563E-4,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,1.233871416785917E-4
mirror,2.6068339354705665E-4,7.000326005182061E-8,4.0017529278525166E-8,7.10123931538656E-8,2.8903417708386274E-4,5.106457120134868E-8,2.0709057207877684E-4,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,6.650135438117916E-4,2.1573814049687517E-7,7.53776197679535E-4,1.244052031729796E-7,6.166273946956109E-8
shake,8.686550934590358E-8,2.8008304346733426E-4,4.0017529278525166E-8,7.10123931538656E-8,2.4774947817172695E-4,5.106457120134868E-8,5.175970309392073E-8,1.1284072114699433E-7,8.344274947944145E-5,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
pace,8.686550934590358E-8,7.000326005182061E-8,4.002153103145302E-4,7.10123931538656E-8,4.132598361104793E-5,5.106457120134868E-8,5.175970309392073E-8,1.1284072114699433E-7,1.6680213956879353E-4,1.9278041212210943E-7,1.9233546998806945E-7,2.2170812338896578E-4,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
4th,8.686550934590358E-8,7.007326331187242E-5,4.0017529278525166E-8,7.10123931538656E-8,4.12846989121358E-8,2.0430934937659608E-4,5.181146279701464E-5,1.1284072114699433E-7,3.3352091974749775E-4,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,4.3170083902639716E-4
crystal,6.950109402765745E-4,1.4007652336369303E-4,3.60197781036005E-4,0.0025565171659323155,4.12846989121358E-8,1.5324477817524738E-4,3.106099782666183E-4,1.129535618681413E-4,2.501615296581456E-4,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,6.281677661382028E-4,1.244052031729796E-7,6.166273946956109E-8
older,8.695237485524947E-5,5.600960836746167E-4,7.603730738212568E-4,0.0013493064823166003,0.0011560128542387146,9.702779173968263E-4,7.764473061119048E-4,7.899978887501073E-4,9.170366503729624E-4,3.8575360465634097E-4,0.0032698953252671688,0.0011083189642346176,6.474301596311223E-4,5.025593345968705E-4,7.465556242410505E-4,2.467126206177139E-4
wear,8.686550934590358E-8,2.8008304346733426E-4,2.801627224789547E-4,1.4209579870088507E-4,4.12846989121358E-8,5.106457120134868E-8,5.175970309392073E-8,1.129535618681413E-4,8.344274947944145E-5,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,2.513424715142059E-4,1.244052031729796E-7,6.166273946956109E-8
lip,8.686550934590358E-8,1.4007652336369303E-4,4.0017529278525166E-8,2.1310819185475067E-4,1.6518008034745535E-4,5.106457120134868E-8,4.141293844544597E-4,1.1284072114699433E-7,8.344274947944145E-5,0.001735216489511107,1.9233546998806945E-7,7.75839898917498E-4,2.1573814049687517E-7,0.0011306014923035317,1.244052031729796E-7,6.166273946956109E-8
children,8.686550934590358E-8,7.000326005182061E-8,4.0017529278525166E-8,7.10123931538656E-8,4.12846989121358E-8,3.5750306298064214E-4,1.0357116589093536E-4,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,3.8486327544612694E-4,5.546859073040608E-5,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,1.850498811481528E-4
progress,8.686550934590358E-8,7.007326331187242E-5,4.0017529278525166E-8,2.841205850086163E-4,4.132598361104793E-5,5.106457120134868E-8,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,5.541871887060851E-4,4.3169201913424715E-4,1.2560843154133227E-7,1.244052031729796E-7,1.233871416785917E-4
quot,8.686550934590358E-8,7.000326005182061E-8,4.0017529278525166E-8,7.10123931538656E-8,4.12846989121358E-8,5.106457120134868E-8,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,1.6629494583611252E-4,2.1573814049687517E-7,1.2560843154133227E-7,7.465556242410505E-4,1.233871416785917E-4
immers,8.686550934590358E-8,7.000326005182061E-8,4.802503688715805E-4,7.10123931538656E-8,1.6518008034745535E-4,5.106457120134868E-8,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,1.108817682832593E-4,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
yahoo,8.686550934590358E-8,7.000326005182061E-8,4.0017529278525166E-8,7.10123931538656E-8,4.12846989121358E-8,5.106457120134868E-8,0.0016046025556146364,1.1284072114699433E-7,8.344274947944145E-5,1.9278041212210943E-7,1.9233546998806945E-7,9.420794315760578E-4,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
5th,8.686550934590358E-8,1.4007652336369303E-4,1.2009260536485402E-4,7.10123931538656E-8,4.12846989121358E-8,5.106457120134868E-8,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,5.771987454341964E-4,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
vendor,8.686550934590358E-8,2.1007978341551365E-4,4.0017529278525166E-8,7.10123931538656E-8,8.261068252318373E-5,2.0430934937659608E-4,5.175970309392073E-8,2.2579428301513563E-4,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,5.546859073040608E-5,2.1573814049687517E-7,1.2560843154133227E-7,2.489348115491321E-4,3.08375360087275E-4
interest,8.686550934590358E-8,4.200895635709755E-4,5.202678981501057E-4,2.1310819185475067E-4,4.5417297273240594E-4,4.596322053833394E-4,2.0709057207877684E-4,2.2579428301513563E-4,2.501615296581456E-4,1.9278041212210943E-7,3.8486327544612694E-4,8.312530764703512E-4,4.3169201913424715E-4,2.513424715142059E-4,1.244052031729796E-7,5.550263179655193E-4
approx,8.686550934590358E-8,7.000326005182061E-8,8.007507608632886E-5,7.10123931538656E-8,1.2389538143531953E-4,5.106457120134868E-8,5.181146279701464E-5,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,3.08375360087275E-4
decid,4.344144122388638E-4,9.101123839337197E-4,0.0027612495377475153,6.391825507779443E-4,9.908740585901714E-4,0.002859667051846727,7.246876030179841E-4,0.0015798829367790674,5.835990900155541E-4,0.0011568752531447787,0.0011542051553984048,7.75839898917498E-4,6.474301596311223E-4,1.2560843154133227E-7,2.489348115491321E-4,0.0025282339809914738
technolog,2.6068339354705665E-4,1.4007652336369303E-4,0.002681214479190465,3.551329781624819E-4,8.257352629416282E-4,5.106967765846881E-4,5.694084937362219E-4,3.3863500416212995E-4,1.6680213956879353E-4,7.713144289005599E-4,1.9233546998806945E-7,4.987740111532319E-4,0.001510382721618623,1.2560843154133227E-7,3.733400147221117E-4,2.467126206177139E-4
produc,8.686550934590358E-8,2.1007978341551365E-4,3.60197781036005E-4,9.232321233934067E-4,6.193117683809491E-4,4.0856763418199076E-4,1.0357116589093536E-4,4.5147572530912435E-4,2.501615296581456E-4,1.9278041212210943E-7,3.8486327544612694E-4,5.541317755285323E-8,0.001294644581121748,1.2560843154133227E-7,2.489348115491321E-4,6.166273946956109E-8
hesit,8.686550934590358E-8,1.4007652336369303E-4,8.007507608632886E-5,7.10123931538656E-8,4.132598361104793E-5,8.68148774994129E-4,1.0357116589093536E-4,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,4.3169201913424715E-4,3.7695090305553815E-4,1.244052031729796E-7,9.250027547828858E-4
decreas,3.4754890289296025E-4,7.000326005182061E-8,4.0017529278525166E-8,7.10123931538656E-8,1.2389538143531953E-4,2.0430934937659608E-4,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,3.8575360465634097E-4,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,1.2452960837615256E-4,6.166273946956109E-8
model,0.0011293384870060923,0.004830294946835674,0.0066829674070429815,0.0011362693028550035,0.0034679559933183195,0.005566089325518208,0.0017081219618024779,0.0013542014944850787,0.0019173493314451878,0.002699118550121654,0.002308217975326821,0.004599349150064371,0.0021575971431092482,0.0028891195338821836,0.0021150128591438263,0.006474649307043384
art,2.6068339354705665E-4,7.000326005182061E-8,4.0017529278525166E-8,7.10123931538656E-8,4.5417297273240594E-4,5.106457120134868E-8,5.181146279701464E-5,1.1284072114699433E-7,1.6680213956879353E-4,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
timer,0.0011293384870060923,7.000326005182061E-8,4.0017529278525166E-8,7.10123931538656E-8,4.12846989121358E-8,5.106457120134868E-8,1.0357116589093536E-4,1.1284072114699433E-7,2.501615296581456E-4,9.640948410226693E-4,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,2.467126206177139E-4
strength,5.212799215847674E-4,2.1007978341551365E-4,4.0017529278525166E-8,7.10123931538656E-8,4.12846989121358E-8,5.1115635772550025E-5,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.925278054580575E-4,6.650135438117916E-4,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,6.166273946956109E-8
fortun,2.692830789723011E-4,4.970231463679263E-4,1.2405434076342802E-4,5.752003845463113E-4,4.5413168803349385E-5,5.1064571201348684E-6,1.0869537649723354E-4,1.2412479326169378E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
field,8.686550934590358E-8,7.007326331187242E-5,8.007507608632886E-5,7.10123931538656E-8,2.0646477925959116E-4,5.106457120134868E-8,2.588502751726976E-4,1.1284072114699433E-7,8.344274947944145E-5,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,2.1573814049687517E-7,5.025593345968705E-4,1.244052031729796E-7,6.166273946956109E-8
shop,8.686550934590358E-8,7.000326005182061E-8,4.0017529278525166E-8,2.841205850086163E-4,1.6518008034745535E-4,0.001787311056618405,2.0709057207877684E-4,5.643164464561186E-4,8.344274947944145E-5,1.9278041212210943E-7,0.0019235470353506823,5.541317755285323E-8,2.1573814049687517E-7,1.2560843154133227E-7,1.2452960837615256E-4,9.250027547828858E-4
favor,8.686550934590358E-8,3.500863035191549E-4,2.4014519320042954E-4,7.10123931538656E-8,4.12846989121358E-8,3.5750306298064214E-4,1.553308689848561E-4,1.129535618681413E-4,8.33593900893521E-8,1.9278041212210943E-7,5.771987454341964E-4,2.77121300941819E-4,2.1573814049687517E-7,1.257340399728736E-4,1.244052031729796E-7,1.850498811481528E-4
insid,1.7381788420115304E-4,0.0010501189040373609,4.0017529278525166E-8,7.10123931538656E-8,6.60596467293085E-4,5.1115635772550025E-5,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,0.0011568752531447787,1.9233546998806945E-7,3.325344784946722E-4,2.1573814049687517E-7,1.2560843154133227E-7,2.489348115491321E-4,9.250027547828858E-4
engin,2.6068339354705665E-4,7.000326005182061E-8,5.602854274286308E-4,7.10123931538656E-8,7.844505640294924E-4,5.106457120134868E-8,1.553308689848561E-4,1.129535618681413E-4,2.501615296581456E-4,1.9278041212210943E-7,1.9233546998806945E-7,5.541317755285323E-8,4.3169201913424715E-4,1.2560843154133227E-7,6.22150421068071E-4,1.233871416785917E-4
talk,3.4754890289296025E-4,7.000326005182061E-8,6.00302956707156E-4,1.4209579870088507E-4,5.780270694688134E-4,4.0856763418199076E-4,3.6236968136053903E-4,4.5147572530912435E-4,1.6680213956879353E-4,1.9278041212210943E-7,1.9233546998806945E-7,8.312530764703512E-4,8.631683001279975E-4,7.53776197679535E-4,1.244052031729796E-7,0.00172661836788718
feedback,8.686550934590358E-8,7.000326005182061E-8,1.2009260536485402E-4,2.1310819185475067E-4,4.12846989121358E-8,1.5324477817524738E-4,5.175970309392073E-8,1.1284072114699433E-7,8.33593900893521E-8,1.9278041212210943E-7,1.9233546998806945E-7,2.2170812338896578E-4,2.1573814049687517E-7,1.2560843154133227E-7,1.244052031729796E-7,1.850498811481528E-4
complain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001342086180438569,0.0025254233987996337,4.0390448697494584E-4,6.150862708366708E-4,0.006277979888459067,0.0020222957478154497,1.244052031729796E-5,1.9115449235563935E-4
