,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14
select,6.368884698144365E-4,7.76662143685861E-4,1.6118708485258878E-7,8.320684727817579E-4,1.3058289199580412E-7,1.395484296545437E-7,0.001126955651560568,4.2233268207002533E-4,0.0012912300011240251,3.4141100510478553E-4,3.101229669778818E-4,5.306325612156657E-4,1.6884692401998114E-4,0.0018997583564779102,5.133439935802498E-4,1.751417362057511E-4,0.0011339182123227276,0.0012002218870719584,2.728236786944623E-7,1.6530779038972175E-4,1.6027256593653432E-7,4.601298782996149E-4,2.34171691405735E-7,3.396311130628579E-7,8.659640736507202E-5,0.0014455364867974744,6.079364780321414E-4,2.6245431427754097E-4,0.002441623583614701,3.3351443166973E-7
machin,4.246630550145576E-4,7.76662143685861E-4,3.225353567900301E-4,3.5666868830425017E-4,1.3058289199580412E-7,2.792364077387419E-4,0.0011973881787666284,2.1127187144032752E-4,3.5872680604528913E-4,5.120311975609503E-4,0.0012059342258852173,2.6544887245221453E-4,0.0021939974370032635,0.0014776367352185146,2.5654372492766106E-7,1.7496676943631481E-7,0.001360656507128312,8.002812382642415E-4,5.45920181067619E-4,6.607357336156612E-4,1.6027256593653432E-7,9.201447528805844E-4,9.369209373143458E-4,3.3997074417592074E-4,8.651854845735118E-4,3.40158743297744E-4,0.00101309241140911,4.373655533828665E-4,0.0018047059930017622,0.0013343912411105897
fun,2.3344795627986678E-4,2.5880111419055683E-5,0.0034010474903896234,0.001913484132521969,4.048069651869928E-4,0.001409439139510891,9.543607436421174E-4,4.432277023223655E-4,7.962142665672283E-4,1.706201924561647E-5,0.001209345199524903,0.002413171567747405,3.45963212634644E-4,0.0017095925661005525,5.387418223480883E-4,0.0,0.0,0.0,0.0,1.651426477419798E-4,0.0,0.0,0.0,0.0,0.0,8.502905719228696E-5,0.0,1.7491123910532552E-4,0.0,0.0
easier,2.122254147998789E-7,2.588011141905568E-7,6.449095264952077E-4,3.5666868830425017E-4,1.3058289199580412E-7,1.396879780841982E-4,0.001091739387957538,2.1106081062969783E-7,0.0021520021811967044,1.706201924561647E-7,8.958457131865243E-4,2.6544887245221453E-4,0.0010970409091373187,0.0012665759245888168,0.0017960626182185553,7.000420445146956E-4,2.2673829480558438E-7,3.9994064880771695E-7,5.45920181067619E-4,6.607357336156612E-4,1.604328385024708E-4,6.901373155900997E-4,4.685775545028757E-4,3.396311130628579E-7,8.650989746760443E-8,6.377604434707483E-4,0.00101309241140911,6.997324120408547E-4,1.0615293176882313E-7,3.3351443166973E-7
paper,2.122254147998789E-7,2.588011141905568E-7,4.837224416426189E-4,2.3781874218487323E-4,3.918792588794081E-4,6.97881696702373E-4,0.003028633886124197,0.0012665759245888168,6.456508660695155E-4,1.706201924561647E-7,8.958457131865243E-4,2.651836887634511E-7,8.446565264567772E-5,2.1127187144032752E-4,0.001026431443435572,5.250752750783807E-4,2.2673829480558438E-7,0.0016001625358796755,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,0.0016101670647520388,9.369209373143458E-4,0.0013588640833644946,8.650989746760443E-8,1.701006289131701E-4,0.00101309241140911,8.745561955266276E-8,3.1856494823823817E-4,3.3384794610139966E-4
network,2.122254147998789E-7,0.002329468828829202,1.6134827193744136E-4,0.0019017179878561504,6.530450428710164E-4,1.395484296545437E-7,2.465490614848142E-4,4.2233268207002533E-4,2.869957910392325E-4,3.4141100510478553E-4,3.101229669778818E-4,2.651836887634511E-7,6.751345522658016E-4,0.0012665759245888168,5.133439935802498E-4,1.7496676943631481E-7,0.007482590466879089,8.002812382642415E-4,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,2.3012244100913004E-4,4.685775545028757E-4,0.0023777574225530684,3.4612609976788535E-4,0.0016155946011820483,0.0016208263114745628,0.0012244661293568312,0.00276008237892117,6.673623777711297E-4
text,4.246630550145576E-4,5.178610294953042E-4,3.225353567900301E-4,7.13218526662381E-4,1.307134748877999E-4,2.792364077387419E-4,0.0029229850953151064,0.0012665759245888168,0.0011477679711119119,1.7079081264862085E-4,4.134858045441128E-4,0.001060999938742568,3.3760946676858803E-4,2.1127187144032752E-4,7.698877185079109E-4,1.7496676943631481E-7,9.071799175171431E-4,4.003405894565246E-4,0.0013643912171510061,0.0019818769155514997,3.2070540443900514E-4,3.451261596543724E-4,2.34171691405735E-7,0.0010192329703016365,8.650989746760443E-8,2.9764421470160053E-4,2.0257796668848433E-7,4.373655533828665E-4,9.554825388511769E-4,3.3384794610139966E-4
carri,0.0010613392994141943,5.178610294953042E-4,1.6134827193744136E-4,5.94368580543004E-4,0.0016977081788374492,1.396879780841982E-4,0.001126955651560568,0.0018997583564779102,0.0012912300011240251,1.706201924561647E-7,0.0011025713883189862,2.651836887634511E-7,5.063720095171949E-4,2.1106081062969783E-7,2.5680026865258874E-4,1.751417362057511E-4,2.2696503310038995E-4,0.0012002218870719584,2.728236786944623E-7,6.607357336156612E-4,3.2070540443900514E-4,0.0011501521901710692,4.685775545028757E-4,3.396311130628579E-7,8.650989746760443E-8,2.1261515750931357E-4,2.0257796668848433E-7,0.0013993773684621569,1.0615293176882313E-7,3.3351443166973E-7
intern,2.1243764021467874E-4,2.590599153047473E-4,1.6134827193744136E-4,4.7551863442362715E-4,5.224621508752123E-4,1.396879780841982E-4,3.525147986663319E-5,0.004010366462774889,2.869957910392325E-4,3.4141100510478553E-4,3.448873346793241E-5,7.958162499791168E-4,9.28278366388712E-4,6.333934926997231E-4,7.698877185079109E-4,1.751417362057511E-4,6.804416227115587E-4,0.0016001625358796755,0.0010915675384565438,8.25878381357641E-4,3.2070540443900514E-4,4.601298782996149E-4,0.00960127351932654,3.3997074417592074E-4,4.326359972354898E-4,6.80274972066892E-4,2.0257796668848433E-7,0.001311921748909494,1.0625908470059193E-4,3.3384794610139966E-4
releas,2.1243764021467874E-4,2.590599153047473E-4,3.225353567900301E-4,1.1884994611937693E-7,1.307134748877999E-4,1.396879780841982E-4,3.521978522939046E-4,2.1106081062969783E-7,3.5872680604528913E-4,1.706201924561647E-7,0.0020328369264150654,2.651836887634511E-7,4.2199073814289144E-4,6.333934926997231E-4,0.002052606343146216,1.7496676943631481E-7,2.2673829480558438E-7,0.0020001031846873926,2.728236786944623E-7,0.0013213063245835802,3.2070540443900514E-4,3.451261596543724E-4,0.0011710926287200809,3.3997074417592074E-4,4.326359972354898E-4,0.0010629057294321833,6.079364780321414E-4,3.4990993383020373E-4,8.493296070823538E-4,0.0033354778311289694
proper,2.122254147998789E-7,2.590599153047473E-4,1.6118708485258878E-7,3.5666868830425017E-4,7.836279348668205E-4,5.583332670478293E-4,6.691442247211761E-4,2.1127187144032752E-4,7.173101500605661E-8,1.7079081264862085E-4,3.101229669778818E-4,0.001060999938742568,5.907532808914983E-4,0.002110819167107608,7.698877185079109E-4,1.7496676943631481E-7,0.0024943479811562336,3.9994064880771695E-7,0.0016372148958454685,0.0013213063245835802,4.809779703755394E-4,6.901373155900997E-4,2.34171691405735E-7,0.0013588640833644946,0.0012112250744439296,9.353621436437528E-4,4.0535851134365706E-4,1.7499869472487818E-4,0.0011677884023888231,3.3351443166973E-7
sell,2.122254147998789E-7,2.590599153047473E-4,1.6134827193744136E-4,2.3781874218487323E-4,1.3058289199580412E-7,1.396879780841982E-4,2.465490614848142E-4,2.1106081062969783E-7,1.4353376102711928E-4,6.82651390017115E-4,0.001343751342640192,2.6544887245221453E-4,3.3760946676858803E-4,2.1127187144032752E-4,2.5680026865258874E-4,1.7496676943631481E-7,6.804416227115587E-4,0.0012002218870719584,5.45920181067619E-4,1.6514264774197982E-7,0.0020837036297408824,1.1500371864524241E-7,0.0011710926287200809,3.396311130628579E-7,0.0013842448693791385,5.952459148746049E-4,0.004051761911736375,3.4990993383020373E-4,7.431766753135307E-4,0.0010008768094408595
media,2.122254147998789E-7,0.0010354632578764178,3.225353567900301E-4,0.0036844671796468042,1.307134748877999E-4,4.187848373932856E-4,4.2263037949996494E-4,0.0018997583564779102,9.32574926093742E-4,1.7079081264862085E-4,0.0011025713883189862,2.6544887245221453E-4,0.0010126596377630153,0.001055515113959119,0.001026431443435572,1.7496676943631481E-7,2.2696503310038995E-4,3.9994064880771695E-7,8.187438597620813E-4,1.6530779038972175E-4,3.2070540443900514E-4,2.3012244100913004E-4,9.369209373143458E-4,3.3997074417592074E-4,8.650989746760443E-8,0.0017856527155666224,2.0257796668848433E-7,3.4990993383020373E-4,5.308708117758845E-4,3.3351443166973E-7
reader,0.0012735647142140733,5.178610294953042E-4,1.6118708485258878E-7,0.0014263182033786425,1.307134748877999E-4,5.583332670478293E-4,6.33927961118146E-4,6.333934926997231E-4,0.002080271166190648,3.4141100510478553E-4,7.924828756202933E-4,2.651836887634511E-7,6.751345522658016E-4,2.1106081062969783E-7,0.001282975168363233,1.7496676943631481E-7,2.2673829480558438E-7,8.002812382642415E-4,2.730965023731567E-4,6.607357336156612E-4,4.809779703755394E-4,2.3012244100913004E-4,0.0023419510857487554,0.0033966507617416417,2.5961620230028086E-4,0.0015305655439897614,2.0257796668848433E-7,2.6245431427754097E-4,1.0615293176882313E-7,0.0010008768094408595
sit,8.491138846143155E-4,2.588011141905568E-7,1.6118708485258878E-7,9.509184189011347E-4,3.918792588794081E-4,0.001116526985666004,7.747930155302666E-4,8.444543033294212E-4,7.173818810755721E-4,0.0010238917749294445,3.790315253553692E-4,0.001326183627506019,2.5322819539428456E-4,6.333934926997231E-4,0.001026431443435572,1.7496676943631481E-7,6.804416227115587E-4,3.9994064880771695E-7,2.728236786944623E-7,0.0018167342678095198,1.604328385024708E-4,0.001035148471525827,4.685775545028757E-4,6.796018572387786E-4,4.326359972354898E-4,5.102168576823179E-4,2.0278054465517278E-4,0.001311921748909494,9.554825388511769E-4,0.0010008768094408595
crack,8.491138846143155E-4,2.588011141905568E-7,3.225353567900301E-4,1.1884994611937693E-7,2.61296366883604E-4,0.0027911081415205284,2.817653250878443E-4,2.1106081062969783E-7,1.4353376102711928E-4,0.0013651321598417737,1.7230585022290712E-4,5.306325612156657E-4,8.438127137430343E-8,2.1106081062969783E-7,0.001282975168363233,1.751417362057511E-4,2.2696503310038995E-4,4.003405894565246E-4,0.0013643912171510061,1.6530779038972175E-4,1.6027256593653432E-7,0.012420516617404825,2.3440586309714072E-4,0.0010192329703016365,0.0028549131263284136,2.1261515750931357E-4,6.079364780321414E-4,8.754307517221542E-5,1.0625908470059193E-4,3.3351443166973E-7
simpli,0.0012735647142140733,0.0018118666004480883,1.6134827193744136E-4,2.3781874218487323E-4,2.61296366883604E-4,6.97881696702373E-4,9.860905971484477E-4,2.1127187144032752E-4,7.173101500605661E-8,5.120311975609503E-4,8.613914339977806E-4,7.958162499791168E-4,2.5322819539428456E-4,8.444543033294212E-4,0.001026431443435572,5.250752750783807E-4,6.804416227115587E-4,3.9994064880771695E-7,0.0013643912171510061,1.6514264774197982E-7,6.412505363120739E-4,0.0012651559088163117,7.027492459086107E-4,3.3997074417592074E-4,6.92165689638303E-4,7.653040292591789E-4,8.105144447206258E-4,6.122767924881921E-4,0.0015924001294641158,0.0010008768094408595
handl,8.491138846143155E-4,5.178610294953042E-4,1.6118708485258878E-7,0.0015451681494980194,0.001305959502850037,6.97881696702373E-4,7.043604883242063E-4,8.444543033294212E-4,3.5872680604528913E-4,6.82651390017115E-4,4.479400837328565E-4,2.651836887634511E-7,0.00210961616562896,2.1106081062969783E-7,2.5680026865258874E-4,3.501085056420659E-4,0.0011339182123227276,4.003405894565246E-4,8.187438597620813E-4,1.6530779038972175E-4,8.015231022486081E-4,0.0012651559088163117,0.0011710926287200809,3.396311130628579E-7,8.650989746760443E-8,5.102168576823179E-4,8.105144447206258E-4,3.4990993383020373E-4,4.247178800070614E-4,3.3351443166973E-7
dead,0.0021224663734135886,2.588011141905568E-7,6.449095264952077E-4,1.1884994611937693E-7,3.918792588794081E-4,0.0012560754153205476,1.4090027067572368E-4,6.333934926997231E-4,1.4353376102711928E-4,6.82651390017115E-4,4.134858045441128E-4,0.001326183627506019,5.063720095171949E-4,2.1106081062969783E-7,0.001026431443435572,0.004024410663804677,0.001360656507128312,3.9994064880771695E-7,2.728236786944623E-7,0.0018167342678095198,1.6027256593653432E-7,9.201447528805844E-4,2.3440586309714072E-4,0.0010192329703016365,0.0018167943567171606,1.2758610031702658E-4,2.0257796668848433E-7,6.122767924881921E-4,0.0012739413341576462,0.0010008768094408595
exact,4.246630550145576E-4,2.588011141905568E-7,0.0014508449507581514,7.13218526662381E-4,3.918792588794081E-4,6.97881696702373E-4,7.043604883242063E-4,2.1106081062969783E-7,0.0010760369561058551,8.532715824732797E-4,6.891200380540623E-4,0.0023869183825598233,7.595158236401051E-4,2.1106081062969783E-7,5.133439935802498E-4,7.000420445146956E-4,9.071799175171431E-4,0.0020001031846873926,2.728236786944623E-7,6.607357336156612E-4,0.0016028859319312794,1.1500371864524241E-7,7.027492459086107E-4,6.796018572387786E-4,0.0011247151769763252,4.6770232908617445E-4,2.0278054465517278E-4,8.754307517221542E-5,1.0615293176882313E-7,3.3351443166973E-7
suppos,2.1243764021467874E-4,2.588011141905568E-7,1.6118708485258878E-7,0.0010697683650205117,1.3058289199580412E-7,9.769785560114605E-4,7.043604883242063E-4,0.001055515113959119,7.173101500605661E-8,6.82651390017115E-4,5.857572004878313E-4,2.651836887634511E-7,8.438970950144085E-4,0.001055515113959119,0.002309150068073877,5.250752750783807E-4,6.804416227115587E-4,3.9994064880771695E-7,2.728236786944623E-7,0.0018167342678095198,0.0014426133659947453,2.3012244100913004E-4,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,5.102168576823179E-4,0.0020259822448515314,9.62099270698843E-4,9.554825388511769E-4,3.3351443166973E-7
choic,2.122254147998789E-7,0.0018118666004480883,0.0011284707810529742,1.1884994611937693E-7,6.530450428710164E-4,1.395484296545437E-7,9.508743335454174E-4,6.333934926997231E-4,0.0016498850761543081,0.0010238917749294445,9.647542715640117E-4,0.0015913673162694702,8.438127137430343E-8,6.333934926997231E-4,0.002052606343146216,1.7496676943631481E-7,2.2696503310038995E-4,3.9994064880771695E-7,2.728236786944623E-7,6.607357336156612E-4,1.6027256593653432E-7,5.751335969448573E-4,9.369209373143458E-4,3.396311130628579E-7,5.191458947030942E-4,8.503330864514659E-4,2.0257796668848433E-7,6.122767924881921E-4,4.247178800070614E-4,3.3351443166973E-7
understand,2.122254147998789E-7,2.590599153047473E-4,8.060966113477966E-4,2.3781874218487323E-4,1.307134748877999E-4,0.0013956238449750913,4.930629067060252E-4,2.1106081062969783E-7,5.021888360574023E-4,5.120311975609503E-4,0.0011025713883189862,0.001326183627506019,4.2199073814289144E-4,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,0.0011339182123227276,0.0031999251311105427,0.0013643912171510061,1.6530779038972175E-4,1.604328385024708E-4,8.051410342353421E-4,2.34171691405735E-7,3.3997074417592074E-4,0.0013842448693791385,7.653040292591789E-4,0.0016208263114745628,2.6245431427754097E-4,1.0615293176882313E-7,0.0013343912411105897
photo,2.122254147998789E-7,2.590599153047473E-4,1.6134827193744136E-4,0.002733667610691789,1.3058289199580412E-7,1.396879780841982E-4,0.0019721459780332917,0.0014776367352185146,6.456508660695155E-4,1.7079081264862085E-4,6.891200380540623E-4,5.306325612156657E-4,3.3760946676858803E-4,4.2233268207002533E-4,7.698877185079109E-4,1.7496676943631481E-7,9.071799175171431E-4,3.9994064880771695E-7,2.728236786944623E-7,0.0011561636768416008,1.604328385024708E-4,2.3012244100913004E-4,9.369209373143458E-4,3.396311130628579E-7,1.7310630483267645E-4,0.0013605074296051875,2.0278054465517278E-4,8.746436511461802E-4,4.247178800070614E-4,3.3351443166973E-7
reboot,2.1243764021467874E-4,7.76662143685861E-4,1.6118708485258878E-7,1.189687960654963E-4,1.3058289199580412E-7,1.396879780841982E-4,2.465490614848142E-4,2.1127187144032752E-4,3.5872680604528913E-4,0.0013651321598417737,3.101229669778818E-4,5.306325612156657E-4,8.438127137430343E-8,0.0012665759245888168,7.698877185079109E-4,0.0010499755833873253,0.004988469224017662,4.003405894565246E-4,0.002455685931928855,1.6530779038972175E-4,3.2070540443900514E-4,0.001380159627461554,9.369209373143458E-4,3.3997074417592074E-4,0.0011247151769763252,4.6770232908617445E-4,4.0535851134365706E-4,8.745561955266276E-8,0.0063692820590611566,3.3351443166973E-7
total,2.1243764021467874E-4,2.588011141905568E-7,1.6134827193744136E-4,1.189687960654963E-4,1.3058289199580412E-7,0.001116526985666004,4.578466431029951E-4,4.2233268207002533E-4,8.608439110876854E-4,6.82651390017115E-4,4.134858045441128E-4,0.001326183627506019,8.438970950144085E-4,2.1106081062969783E-7,5.133439935802498E-4,0.0013999091222599547,2.2673829480558438E-7,8.002812382642415E-4,8.187438597620813E-4,1.6514264774197982E-7,0.0038467018550427602,0.001035148471525827,4.685775545028757E-4,0.0013588640833644946,0.0015572646643143475,5.952459148746049E-4,2.0278054465517278E-4,4.373655533828665E-4,7.431766753135307E-4,0.0016679056727803199
microsoft,6.368884698144365E-4,2.588011141905568E-7,4.837224416426189E-4,1.189687960654963E-4,2.61296366883604E-4,1.395484296545437E-7,7.395767519272364E-4,4.2233268207002533E-4,3.5872680604528913E-4,1.7079081264862085E-4,0.001998382647226322,2.6544887245221453E-4,0.0013501847232602292,0.0014776367352185146,7.698877185079109E-4,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,4.809779703755394E-4,4.601298782996149E-4,2.34171691405735E-7,0.0010192329703016365,0.0013842448693791385,0.001403021958201331,6.079364780321414E-4,0.0014868329880148197,8.493296070823538E-4,6.673623777711297E-4
busi,4.246630550145576E-4,7.76662143685861E-4,1.6118708485258878E-7,9.509184189011347E-4,2.61296366883604E-4,9.769785560114605E-4,8.452255427363269E-4,0.0012665759245888168,7.173101500605661E-8,8.532715824732797E-4,9.647542715640117E-4,5.306325612156657E-4,7.595158236401051E-4,0.0014776367352185146,2.5654372492766106E-7,1.7496676943631481E-7,9.071799175171431E-4,0.0020001031846873926,2.728236786944623E-7,1.6530779038972175E-4,0.0016028859319312794,3.451261596543724E-4,2.34171691405735E-7,3.396311130628579E-7,0.0019033042541847652,5.952459148746049E-4,0.0012156703780975943,3.4990993383020373E-4,3.1856494823823817E-4,6.673623777711297E-4
edit,2.122254147998789E-7,2.588011141905568E-7,8.060966113477966E-4,5.94368580543004E-4,1.307134748877999E-4,1.395484296545437E-7,0.0028877688317120766,6.333934926997231E-4,5.739198510634588E-4,0.0011945119673856092,0.001240388505073961,0.001060999938742568,5.063720095171949E-4,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2696503310038995E-4,3.9994064880771695E-7,8.187438597620813E-4,6.607357336156612E-4,1.6027256593653432E-7,1.1511872236388764E-4,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,9.778766722398963E-4,4.0535851134365706E-4,1.7499869472487818E-4,3.1856494823823817E-4,3.3351443166973E-7
troubl,2.1222541479987887E-4,0.0,0.0,1.1884994611937694E-4,1.3058289199580411E-4,0.0,3.521626360303016E-5,2.1106081062969784E-4,0.0,1.706201924561647E-4,0.0,0.0,8.438127137430343E-5,0.0,0.0,0.0014172308324341498,0.0020633184827308177,0.0036394599041502237,5.729297252583708E-4,5.119422080001374E-4,9.776626522128593E-4,5.865189650907362E-4,0.0018967907003864535,0.0013924875635577172,0.0018253588365664535,8.54542024782484E-4,8.305696634227856E-4,7.958461379292311E-4,0.0018152151332468756,0.0013674091698458928
shut,0.0012735647142140733,0.0010354632578764178,1.6118708485258878E-7,5.94368580543004E-4,1.307134748877999E-4,4.187848373932856E-4,2.817653250878443E-4,2.1127187144032752E-4,7.173101500605661E-8,5.120311975609503E-4,2.4121440860039447E-4,2.651836887634511E-7,2.5322819539428456E-4,0.0014776367352185146,5.133439935802498E-4,0.004374344202677307,0.004988469224017662,0.0016001625358796755,0.0010915675384565438,1.6530779038972175E-4,8.015231022486081E-4,5.751335969448573E-4,7.027492459086107E-4,0.0010192329703016365,8.659640736507202E-5,3.40158743297744E-4,6.079364780321414E-4,8.745561955266276E-8,0.003715458764840578,0.0016679056727803199
black,2.122254147998789E-7,2.590599153047473E-4,3.225353567900301E-4,1.1884994611937693E-7,1.3058289199580412E-7,0.0016747207042841787,3.1698158869087446E-4,4.2233268207002533E-4,0.0013629610161300819,0.0018769927372102677,3.790315253553692E-4,7.958162499791168E-4,3.3760946676858803E-4,2.1127187144032752E-4,2.5680026865258874E-4,0.00122494235282364,9.071799175171431E-4,8.002812382642415E-4,0.0010915675384565438,0.003633303392971298,0.0011220682341216766,0.0016101670647520388,0.0016394360115315509,6.796018572387786E-4,3.4612609976788535E-4,8.50715717208831E-5,0.0022285602115400156,3.4990993383020373E-4,4.247178800070614E-4,3.3351443166973E-7
remov,6.368884698144365E-4,2.588011141905568E-7,1.6134827193744136E-4,3.5666868830425017E-4,2.61296366883604E-4,2.792364077387419E-4,6.33927961118146E-4,6.333934926997231E-4,7.180274602106266E-5,8.532715824732797E-4,5.168486421103438E-4,2.651836887634511E-7,5.907532808914983E-4,0.001055515113959119,2.5680026865258874E-4,0.0010499755833873253,2.2696503310038995E-4,0.0016001625358796755,0.0013643912171510061,1.6514264774197982E-7,4.809779703755394E-4,0.002185185657978251,0.0025761227771544906,3.396311130628579E-7,3.4612609976788535E-4,0.0011054202580283268,8.105144447206258E-4,0.0019241110857781336,0.0012739413341576462,3.3351443166973E-7
standard,6.368884698144365E-4,2.588011141905568E-7,1.6134827193744136E-4,1.1884994611937693E-7,7.836279348668205E-4,4.187848373932856E-4,8.100092791332968E-4,4.2233268207002533E-4,7.173101500605661E-8,5.120311975609503E-4,0.001240388505073961,2.651836887634511E-7,6.751345522658016E-4,6.333934926997231E-4,7.698877185079109E-4,3.501085056420659E-4,2.2696503310038995E-4,3.9994064880771695E-7,0.002455685931928855,3.304504381317016E-4,6.412505363120739E-4,1.1500371864524241E-7,9.369209373143458E-4,3.396311130628579E-7,5.191458947030942E-4,4.6770232908617445E-4,0.00101309241140911,0.002536300422646773,6.370237435447076E-4,0.0010008768094408595
inch,6.368884698144365E-4,0.0018118666004480883,3.225353567900301E-4,4.7551863442362715E-4,0.0016977081788374492,1.395484296545437E-7,9.156580699423872E-4,0.0016886975458482122,7.891128960816287E-4,0.0010238917749294445,9.30299992375268E-4,0.001060999938742568,5.063720095171949E-4,0.0012665759245888168,0.0017960626182185553,3.501085056420659E-4,2.2696503310038995E-4,4.003405894565246E-4,5.45920181067619E-4,0.0019818769155514997,0.0014426133659947453,0.0011501521901710692,4.685775545028757E-4,3.396311130628579E-7,8.659640736507202E-5,5.952459148746049E-4,2.0278054465517278E-4,7.871880315935175E-4,1.0615293176882313E-7,0.0010008768094408595
advertis,0.0016980155438138308,2.588011141905568E-7,1.6134827193744136E-4,3.5666868830425017E-4,1.3058289199580412E-7,1.396879780841982E-4,4.2263037949996494E-4,4.2233268207002533E-4,4.3045782105134576E-4,3.4141100510478553E-4,6.546657588653186E-4,0.0018565510050329212,9.28278366388712E-4,2.1106081062969783E-7,0.001282975168363233,0.00122494235282364,2.2673829480558438E-7,0.0027999844823028263,2.728236786944623E-7,4.955930858736813E-4,0.0011220682341216766,0.001035148471525827,0.0014052643201258159,3.396311130628579E-7,8.651854845735118E-4,9.353621436437528E-4,0.005469807678555765,5.248211729355293E-4,1.0615293176882313E-7,0.0013343912411105897
interfac,2.122254147998789E-7,2.588011141905568E-7,4.837224416426189E-4,3.5666868830425017E-4,2.61296366883604E-4,1.395484296545437E-7,0.0018664971872242014,6.333934926997231E-4,2.869957910392325E-4,3.4141100510478553E-4,0.0019294740888488346,7.958162499791168E-4,5.063720095171949E-4,0.0016886975458482122,0.002309150068073877,1.7496676943631481E-7,2.2673829480558438E-7,8.002812382642415E-4,0.0016372148958454685,4.955930858736813E-4,1.6027256593653432E-7,5.751335969448573E-4,2.3440586309714072E-4,3.396311130628579E-7,8.659640736507202E-5,8.078185578553223E-4,2.0257796668848433E-7,6.122767924881921E-4,8.493296070823538E-4,6.673623777711297E-4
fulli,0.0019102409586137098,7.76662143685861E-4,1.6118708485258878E-7,8.320684727817579E-4,3.918792588794081E-4,5.583332670478293E-4,6.33927961118146E-4,4.2233268207002533E-4,3.5872680604528913E-4,6.82651390017115E-4,2.756686877891381E-4,2.651836887634511E-7,4.2199073814289144E-4,0.0018997583564779102,2.5680026865258874E-4,0.008398579899712547,4.537033279059743E-4,8.002812382642415E-4,2.728236786944623E-7,3.304504381317016E-4,1.6027256593653432E-7,2.3012244100913004E-4,0.0011710926287200809,3.396311130628579E-7,6.056557921706986E-4,5.102168576823179E-4,2.0257796668848433E-7,4.373655533828665E-4,8.493296070823538E-4,3.3351443166973E-7
multipl,2.122254147998789E-7,5.178610294953042E-4,1.6118708485258878E-7,8.320684727817579E-4,7.836279348668205E-4,1.396879780841982E-4,7.043604883242063E-4,6.333934926997231E-4,7.180274602106266E-5,0.0010238917749294445,3.790315253553692E-4,2.6544887245221453E-4,0.0010970409091373187,0.001055515113959119,2.5680026865258874E-4,3.501085056420659E-4,0.0034013011603785713,0.0016001625358796755,0.0016372148958454685,3.304504381317016E-4,1.6027256593653432E-7,8.051410342353421E-4,2.34171691405735E-7,3.396311130628579E-7,7.786755871059075E-4,0.0011054202580283268,2.0278054465517278E-4,1.7499869472487818E-4,0.0020170118565394084,3.3384794610139966E-4
cool,0.0016980155438138308,0.0018118666004480883,4.837224416426189E-4,0.0015451681494980194,0.0019588739628290577,5.583332670478293E-4,0.001091739387957538,4.2233268207002533E-4,3.5872680604528913E-4,1.7079081264862085E-4,7.924828756202933E-4,2.651836887634511E-7,5.907532808914983E-4,0.0014776367352185146,0.001282975168363233,1.7496676943631481E-7,6.804416227115587E-4,3.9994064880771695E-7,8.187438597620813E-4,6.607357336156612E-4,1.6027256593653432E-7,4.601298782996149E-4,4.685775545028757E-4,3.3997074417592074E-4,8.650989746760443E-8,7.227895006630354E-4,2.0257796668848433E-7,5.248211729355293E-4,1.0615293176882313E-7,3.3351443166973E-7
account,2.122254147998789E-7,2.588011141905568E-7,8.060966113477966E-4,1.1884994611937693E-7,5.224621508752123E-4,2.792364077387419E-4,5.987116975151158E-4,4.2233268207002533E-4,0.0010760369561058551,0.0015357523522979385,4.823943629216002E-4,2.6544887245221453E-4,8.446565264567772E-5,2.1106081062969783E-7,0.0015395188932908943,8.750088139510104E-4,4.537033279059743E-4,3.9994064880771695E-7,0.0013643912171510061,3.304504381317016E-4,1.6027256593653432E-7,1.1511872236388764E-4,2.34171691405735E-7,3.396311130628579E-7,6.92165689638303E-4,0.0031461176306432142,6.079364780321414E-4,5.248211729355293E-4,6.370237435447076E-4,3.3384794610139966E-4
repair,2.1243764021467874E-4,2.590599153047473E-4,8.060966113477966E-4,1.1884994611937693E-7,9.142108268626246E-4,4.187848373932856E-4,7.046774346966334E-5,8.444543033294212E-4,2.1526477603317588E-4,0.0027300936994910916,1.0339729184541977E-4,5.306325612156657E-4,3.3760946676858803E-4,2.1127187144032752E-4,2.5654372492766106E-7,1.7496676943631481E-7,2.2696503310038995E-4,4.003405894565246E-4,2.730965023731567E-4,3.304504381317016E-4,0.0017631584978678137,4.601298782996149E-4,7.027492459086107E-4,3.396311130628579E-7,0.014706769079390222,1.2758610031702658E-4,2.0278054465517278E-4,8.745561955266276E-8,3.1856494823823817E-4,3.3351443166973E-7
