,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14
overnight,4.369939309845871E-8,1.487013587976611E-4,4.7419553067947113E-4,9.399721561447908E-8,4.6291444549859074E-4,3.337440225044545E-4,3.0117826594131143E-4,2.576912462025974E-7,2.2258761215355072E-7,3.48600525759313E-7,1.84563316003557E-4,5.902625682690308E-8,8.684616669270605E-8,1.6754311261259526E-7,4.897673861914969E-4,1.2148313386891781E-4,7.53964911328563E-4,0.0037218572317470645,3.3018414700062375E-7,9.614627967731875E-4,1.2035703191375024E-7,0.0010744180020981337,3.430886824263533E-4,3.9453754873031904E-7,2.908149303221968E-7,3.67893362860926E-4,1.3224866729140747E-4,1.0726606370982042E-7,2.4779382958673193E-7,9.316527435822403E-8
froze,4.369939309845871E-8,1.4855280599166946E-7,1.5801250605780445E-7,1.8808842844457262E-4,6.942559974718994E-4,1.6678861694375538E-7,3.008773885527587E-7,2.576912462025974E-7,4.4539781191925496E-4,3.48600525759313E-7,1.8437893706649055E-7,5.902625682690308E-8,8.684616669270605E-8,5.027968809503984E-4,2.4476131243952865E-7,1.2148313386891781E-4,7.53964911328563E-4,0.0028357429439162317,3.3018414700062375E-7,1.3733220922342343E-7,2.408344208594142E-4,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,0.0014543654665413062,2.943294030806968E-4,1.3224866729140747E-4,8.582357757422731E-4,2.4779382958673193E-7,8.385806344983744E-4
advantag,6.992339889684378E-4,1.4855280599166946E-7,1.5801250605780445E-7,0.0011280605845893632,2.3134155197330872E-7,1.6678861694375538E-7,3.008773885527587E-7,2.576912462025974E-7,2.2258761215355072E-7,3.48600525759313E-7,1.8437893706649055E-7,7.083741081796638E-4,4.3431767963022296E-4,1.6754311261259526E-7,2.4500607375196816E-4,2.429359045451665E-4,1.8844411680294003E-7,1.772228575661666E-7,3.305143311476243E-4,1.3733220922342343E-7,3.6119145277316447E-4,2.1484063229316808E-7,6.858346189162167E-4,3.9453754873031904E-7,5.819206755747157E-4,7.356395978022915E-8,3.3053903347015116E-8,1.0726606370982042E-7,4.958354530030506E-4,9.325843963258224E-5
intend,6.55534595869979E-4,1.4855280599166946E-7,1.5801250605780445E-7,4.700800752880099E-4,2.3134155197330872E-7,1.6678861694375538E-7,3.008773885527587E-7,2.576912462025974E-7,2.2258761215355072E-7,3.48600525759313E-7,1.8437893706649055E-7,5.902625682690308E-8,8.684616669270605E-8,1.6754311261259526E-7,2.4476131243952865E-7,7.287469872501615E-4,1.8844411680294003E-7,1.772228575661666E-7,3.305143311476243E-4,1.3733220922342343E-7,1.2035703191375024E-7,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,5.819206755747157E-4,3.67893362860926E-4,2.97518184026483E-4,1.0726606370982042E-7,2.4779382958673193E-7,2.7958898834903027E-4
throw,2.622400579838507E-4,1.4855280599166946E-7,1.5801250605780445E-7,9.399721561447908E-8,2.3134155197330872E-7,1.6678861694375538E-7,0.0015046878201523464,2.576912462025974E-7,2.2258761215355072E-7,3.489491262850722E-4,1.8437893706649055E-7,7.083741081796638E-4,8.693301285939874E-5,1.6754311261259526E-7,2.4476131243952865E-7,3.947518678904774E-4,1.8844411680294003E-7,5.318457955560659E-4,3.3018414700062375E-7,1.3746954143264685E-4,2.408344208594142E-4,2.150554729254612E-4,3.427459364898635E-7,3.9453754873031904E-7,2.9110574525251893E-4,6.621492019818425E-4,3.308695725036213E-5,3.2190545719317106E-4,2.4779382958673193E-7,2.7958898834903027E-4
smartphon,7.429333820668965E-4,4.45806970781E-4,7.9022054279508E-4,9.399721561447908E-8,0.0013882806533918257,1.6678861694375538E-7,3.008773885527587E-7,2.576912462025974E-7,2.2258761215355072E-7,3.48600525759313E-7,1.8437893706649055E-7,4.722690808720515E-4,8.684616669270605E-8,3.352537683378031E-4,2.4476131243952865E-7,2.732990972142287E-4,0.0011308531449344432,1.772228575661666E-7,3.3018414700062375E-7,2.7480175065607026E-4,1.2047738894566397E-4,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,7.363752374000937E-5,2.97518184026483E-4,1.0726606370982042E-7,4.958354530030506E-4,9.316527435822403E-8
aspect,8.303321682638139E-4,1.487013587976611E-4,1.5801250605780445E-7,5.640772909024889E-4,2.3134155197330872E-7,1.669554055606991E-4,3.0117826594131143E-4,2.5794893744879993E-4,2.2281019976570424E-4,3.48600525759313E-7,1.84563316003557E-4,2.3616405356443923E-4,5.21163846322929E-4,6.703399935629936E-4,2.4476131243952865E-7,9.111994119985561E-5,3.7707667772268294E-4,1.772228575661666E-7,3.305143311476243E-4,1.3733220922342343E-7,1.2035703191375024E-7,6.447367375117973E-4,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,7.356395978022915E-8,5.61949410802604E-4,1.0726606370982042E-7,2.4779382958673193E-7,9.316527435822403E-8
morn,4.369939309845871E-8,5.943597767726695E-4,4.7419553067947113E-4,9.399721561447908E-8,6.942559974718994E-4,1.6678861694375538E-7,0.0012038104315995877,7.733314298539947E-4,2.2258761215355072E-7,6.975496520443852E-4,1.84563316003557E-4,5.902625682690308E-8,2.606253462448108E-4,1.6754311261259526E-7,2.4476131243952865E-7,2.429359045451665E-4,1.8844411680294003E-7,0.0012407372258207323,9.908826251488717E-4,6.867983783263406E-4,1.2047738894566397E-4,0.0017189398989776376,3.427459364898635E-7,3.9453754873031904E-7,2.9110574525251893E-4,7.356395978022915E-8,3.3053903347015116E-8,3.2190545719317106E-4,2.4779382958673193E-7,3.727542627072544E-4
resist,4.369939309845871E-8,2.9725416478933056E-4,1.5801250605780445E-7,9.399721561447908E-8,4.6291444549859074E-4,1.669554055606991E-4,3.008773885527587E-7,2.576912462025974E-7,2.2258761215355072E-7,3.48600525759313E-7,1.8437893706649055E-7,4.722690808720515E-4,2.606253462448108E-4,1.6754311261259526E-7,2.4476131243952865E-7,1.8220951920704218E-4,1.8844411680294003E-7,1.772228575661666E-7,0.0016512509191501195,0.0010987950059966108,1.2035703191375024E-7,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,8.727356058969125E-4,7.356395978022915E-8,9.255423476197702E-4,1.0726606370982042E-7,2.4779382958673193E-7,1.8642371399080627E-4
cloud,5.244364165746029E-4,2.9725416478933056E-4,1.5801250605780445E-7,9.409121283009355E-5,2.3134155197330872E-7,8.341098733357207E-4,3.008773885527587E-7,2.576912462025974E-7,4.4539781191925496E-4,3.48600525759313E-7,1.84563316003557E-4,5.902625682690308E-8,7.817023464010471E-4,1.6754311261259526E-7,2.4476131243952865E-7,0.0010323789139407833,1.8844411680294003E-7,1.772228575661666E-7,3.3018414700062375E-7,1.3746954143264685E-4,7.222625485144152E-4,2.150554729254612E-4,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,7.356395978022915E-8,6.614086059737724E-5,1.0726606370982042E-7,2.4804162341631863E-4,9.316527435822403E-8
board,3.933382372792268E-4,1.4855280599166946E-7,7.9022054279508E-4,9.409121283009355E-5,2.3134155197330872E-7,5.005326394482098E-4,3.008773885527587E-7,2.576912462025974E-7,0.0011131606483799072,3.48600525759313E-7,1.8437893706649055E-7,4.1324282404514844E-4,8.693301285939874E-5,1.6754311261259526E-7,7.345286986310256E-4,2.1257271187610435E-4,1.8863256091974294E-4,1.772228575661666E-7,3.305143311476243E-4,2.7480175065607026E-4,4.815484846869147E-4,2.1484063229316808E-7,3.427459364898635E-7,3.949320862790493E-4,2.908149303221968E-7,2.943294030806968E-4,1.653025706384226E-4,2.1463939348335064E-4,4.958354530030506E-4,2.7958898834903027E-4
mark,6.118352027715203E-4,1.4855280599166946E-7,1.5817051856386222E-4,2.820856440590517E-4,2.3134155197330872E-7,1.6678861694375538E-7,9.029330430468289E-4,2.576912462025974E-7,2.2281019976570424E-4,0.0010461501778036982,0.0012908369384025003,1.1811153991063306E-4,2.606253462448108E-4,1.6754311261259526E-7,2.4476131243952865E-7,2.1257271187610435E-4,1.8844411680294003E-7,5.318457955560659E-4,3.305143311476243E-4,1.3733220922342343E-7,2.408344208594142E-4,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,4.4145732264115514E-4,2.97518184026483E-4,1.0737332977353022E-4,4.958354530030506E-4,6.522500857819264E-4
news,1.3114187868847459E-4,1.4855280599166946E-7,1.5801250605780445E-7,9.399721561447908E-8,2.3134155197330872E-7,1.6678861694375538E-7,3.008773885527587E-7,2.576912462025974E-7,2.2258761215355072E-7,3.48600525759313E-7,1.8437893706649055E-7,1.1811153991063306E-4,3.474715129375169E-4,1.6771065572520783E-4,2.4476131243952865E-7,8.501997579264103E-4,1.8844411680294003E-7,1.772228575661666E-7,3.3018414700062375E-7,2.7480175065607026E-4,3.6119145277316447E-4,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,2.943294030806968E-4,3.966798940675284E-4,1.0726606370982042E-7,2.4779382958673193E-7,4.659195370654784E-4
unlock,1.3114187868847459E-4,1.4855280599166946E-7,1.5801250605780445E-7,9.399721561447908E-8,4.6291444549859074E-4,1.6678861694375538E-7,3.0117826594131143E-4,2.576912462025974E-7,2.2258761215355072E-7,3.48600525759313E-7,1.8437893706649055E-7,2.3616405356443923E-4,4.3431767963022296E-4,1.6754311261259526E-7,2.4476131243952865E-7,3.036622898832909E-4,1.8844411680294003E-7,5.318457955560659E-4,3.3018414700062375E-7,8.24130587549764E-4,1.2035703191375024E-7,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,5.150212824213843E-4,3.6362599072051324E-4,0.001072767903161914,2.4779382958673193E-7,8.385806344983744E-4
tegra,2.622400579838507E-4,1.4855280599166946E-7,1.5817051856386222E-4,1.8808842844457262E-4,2.3134155197330872E-7,1.6678861694375538E-7,3.008773885527587E-7,2.576912462025974E-7,2.2281019976570424E-4,3.48600525759313E-7,1.84563316003557E-4,0.0027742930971212713,8.684616669270605E-8,5.027968809503984E-4,4.897673861914969E-4,3.0363192669062187E-8,9.42409028131503E-4,1.772228575661666E-7,3.3018414700062375E-7,1.3733220922342343E-7,1.2035703191375024E-7,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,7.356395978022915E-8,2.644642806794679E-4,1.0737332977353022E-4,2.4779382958673193E-7,2.7958898834903027E-4
hang,4.369939309845871E-8,1.4855280599166946E-7,1.5801250605780445E-7,9.399721561447908E-8,2.3134155197330872E-7,3.337440225044545E-4,3.0117826594131143E-4,2.576912462025974E-7,2.2258761215355072E-7,3.48600525759313E-7,0.0012908369384025003,1.1811153991063306E-4,4.3431767963022296E-4,1.6754311261259526E-7,2.4476131243952865E-7,2.732990972142287E-4,1.8844411680294003E-7,3.546229379898993E-4,3.3018414700062375E-7,1.3733220922342343E-7,7.222625485144152E-4,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,1.472014835202385E-4,2.97518184026483E-4,0.0015018321580011957,2.4779382958673193E-7,7.454153601401504E-4
rare,8.744248559001586E-5,1.487013587976611E-4,1.5801250605780445E-7,9.399721561447908E-8,0.001156939101418517,8.341098733357207E-4,3.0117826594131143E-4,2.576912462025974E-7,2.2258761215355072E-7,3.48600525759313E-7,0.0011064580013360097,3.542165672182454E-4,8.684616669270605E-8,1.6754311261259526E-7,7.345286986310256E-4,1.2148313386891781E-4,5.655207945256229E-4,1.772228575661666E-7,3.305143311476243E-4,1.3733220922342343E-7,4.815484846869147E-4,2.150554729254612E-4,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,7.356395978022915E-8,5.61949410802604E-4,5.36437584612812E-4,2.4779382958673193E-7,9.316527435822403E-8
stereo,4.369939309845871E-8,8.914653887560084E-4,1.5817051856386222E-4,1.8808842844457262E-4,2.3134155197330872E-7,1.6678861694375538E-7,3.008773885527587E-7,2.576912462025974E-7,2.2258761215355072E-7,3.48600525759313E-7,1.8437893706649055E-7,8.264266218334699E-4,8.684616669270605E-8,1.6754311261259526E-7,2.4476131243952865E-7,3.036622898832909E-4,1.8844411680294003E-7,1.772228575661666E-7,3.3018414700062375E-7,1.3733220922342343E-7,2.408344208594142E-4,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,2.9110574525251893E-4,7.356395978022915E-8,0.001156919671048876,1.0726606370982042E-7,2.4804162341631863E-4,1.8642371399080627E-4
extend,4.369939309845871E-8,1.487013587976611E-4,1.5801250605780445E-7,9.399721561447908E-8,2.3157289352528201E-4,8.341098733357207E-4,3.008773885527587E-7,2.576912462025974E-7,2.2258761215355072E-7,3.489491262850722E-4,3.6894225307004754E-4,7.083741081796638E-4,5.21163846322929E-4,1.6754311261259526E-7,2.4500607375196816E-4,3.0363192669062187E-8,5.655207945256229E-4,1.7740008042373273E-4,3.3018414700062375E-7,2.7480175065607026E-4,2.408344208594142E-4,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,3.67893362860926E-4,5.61949410802604E-4,4.2917152090299153E-4,4.958354530030506E-4,7.454153601401504E-4
jack,8.744248559001586E-5,4.45806970781E-4,1.5801250605780445E-7,9.409121283009355E-5,2.3134155197330872E-7,5.005326394482098E-4,3.008773885527587E-7,2.576912462025974E-7,2.2258761215355072E-7,3.48600525759313E-7,3.6894225307004754E-4,1.1811153991063306E-4,3.474715129375169E-4,5.027968809503984E-4,4.897673861914969E-4,2.1257271187610435E-4,1.8844411680294003E-7,1.772228575661666E-7,3.3018414700062375E-7,0.0010987950059966108,4.815484846869147E-4,2.150554729254612E-4,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,7.356395978022915E-8,6.611111208436494E-4,1.0726606370982042E-7,0.0029737737488703697,9.316527435822403E-8
middl,2.622400579838507E-4,7.429125827643389E-4,1.5801250605780445E-7,9.399721561447908E-8,2.3134155197330872E-7,1.6678861694375538E-7,3.008773885527587E-7,2.5794893744879993E-4,2.2258761215355072E-7,3.48600525759313E-7,1.8437893706649055E-7,5.902625682690308E-8,1.7377917955210478E-4,8.378831061755889E-4,7.345286986310256E-4,2.1257271187610435E-4,3.7707667772268294E-4,1.772228575661666E-7,3.3018414700062375E-7,8.24130587549764E-4,1.2035703191375024E-7,2.150554729254612E-4,3.427459364898635E-7,3.949320862790493E-4,2.908149303221968E-7,1.472014835202385E-4,3.966798940675284E-4,7.509697120324528E-4,9.914231121765146E-4,9.316527435822403E-8
awar,4.369939309845871E-8,1.4855280599166946E-7,1.5801250605780445E-7,9.409121283009355E-5,2.3157289352528201E-4,1.6678861694375538E-7,3.0117826594131143E-4,2.576912462025974E-7,4.4539781191925496E-4,6.975496520443852E-4,3.6894225307004754E-4,1.1811153991063306E-4,8.684616669270605E-8,1.6754311261259526E-7,2.4476131243952865E-7,7.894733725882858E-4,1.8844411680294003E-7,1.772228575661666E-7,3.3018414700062375E-7,1.3733220922342343E-7,7.222625485144152E-4,2.1484063229316808E-7,3.430886824263533E-4,7.894696350093683E-4,2.908149303221968E-7,5.150212824213843E-4,3.6362599072051324E-4,1.0726606370982042E-7,4.958354530030506E-4,0.0010249111832148225
dark,4.369939309845871E-8,5.943597767726695E-4,1.5801250605780445E-7,9.399721561447908E-8,2.3134155197330872E-7,1.6678861694375538E-7,3.008773885527587E-7,5.156401836513973E-4,2.2258761215355072E-7,6.975496520443852E-4,1.8437893706649055E-7,3.542165672182454E-4,2.606253462448108E-4,1.6754311261259526E-7,2.4476131243952865E-7,3.0363192669062187E-8,1.8863256091974294E-4,1.7740008042373273E-4,3.3018414700062375E-7,1.3733220922342343E-7,1.2035703191375024E-7,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,0.001745180396863503,7.356395978022915E-8,0.0013221891877839515,1.0726606370982042E-7,2.4779382958673193E-7,9.325843963258224E-5
age,2.18540664885392E-4,0.0014856766127226862,0.0023703456033731243,2.820856440590517E-4,2.3157289352528201E-4,1.6678861694375538E-7,3.0117826594131143E-4,2.576912462025974E-7,2.2258761215355072E-7,6.975496520443852E-4,3.6894225307004754E-4,5.9085283083729974E-5,4.3431767963022296E-4,1.6754311261259526E-7,2.4476131243952865E-7,1.5184632653798E-4,3.7707667772268294E-4,3.546229379898993E-4,3.3018414700062375E-7,2.7480175065607026E-4,3.6119145277316447E-4,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,1.472014835202385E-4,6.614086059737724E-5,1.0726606370982042E-7,2.4779382958673193E-7,1.8642371399080627E-4
chose,2.622400579838507E-4,0.0011885710007393472,1.5801250605780445E-7,4.700800752880099E-4,2.3157289352528201E-4,1.6678861694375538E-7,3.008773885527587E-7,5.156401836513973E-4,0.0017809234848405592,3.48600525759313E-7,3.6894225307004754E-4,1.1811153991063306E-4,6.948561797083411E-4,5.027968809503984E-4,9.792900110705543E-4,1.8220951920704218E-4,1.8844411680294003E-7,1.7740008042373273E-4,3.3018414700062375E-7,1.3733220922342343E-7,2.408344208594142E-4,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,3.67893362860926E-4,1.3224866729140747E-4,1.0726606370982042E-7,2.4779382958673193E-7,9.316527435822403E-8
stabl,3.0593945108230944E-4,5.943597767726695E-4,1.5801250605780445E-7,7.52071722131447E-4,4.6291444549859074E-4,6.673212563919653E-4,3.008773885527587E-7,2.576912462025974E-7,2.2258761215355072E-7,3.48600525759313E-7,1.8437893706649055E-7,3.542165672182454E-4,2.606253462448108E-4,1.6754311261259526E-7,2.4476131243952865E-7,2.429359045451665E-4,9.42409028131503E-4,1.772228575661666E-7,3.3018414700062375E-7,2.7480175065607026E-4,3.6119145277316447E-4,6.447367375117973E-4,0.0010285805554060804,3.9453754873031904E-7,2.9110574525251893E-4,7.356395978022915E-8,6.614086059737724E-5,0.001072767903161914,2.4779382958673193E-7,9.316527435822403E-8
intuit,6.992339889684378E-4,1.4855280599166946E-7,1.5801250605780445E-7,9.399721561447908E-8,2.3134155197330872E-7,8.341098733357207E-4,9.029330430468289E-4,2.5794893744879993E-4,2.2258761215355072E-7,3.48600525759313E-7,9.220790642695192E-4,4.722690808720515E-4,3.474715129375169E-4,1.6754311261259526E-7,9.792900110705543E-4,4.554782532286018E-4,1.8844411680294003E-7,1.772228575661666E-7,3.3018414700062375E-7,1.3733220922342343E-7,1.2035703191375024E-7,2.150554729254612E-4,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,7.356395978022915E-8,1.653025706384226E-4,1.0726606370982042E-7,2.4779382958673193E-7,1.8642371399080627E-4
sluggish,8.744248559001586E-5,1.4855280599166946E-7,1.5801250605780445E-7,1.8808842844457262E-4,2.3134155197330872E-7,1.6678861694375538E-7,3.008773885527587E-7,2.576912462025974E-7,2.2281019976570424E-4,3.48600525759313E-7,1.84563316003557E-4,4.1324282404514844E-4,8.684616669270605E-8,1.6771065572520783E-4,2.4476131243952865E-7,2.732990972142287E-4,3.7707667772268294E-4,1.772228575661666E-7,3.3018414700062375E-7,1.3746954143264685E-4,3.6119145277316447E-4,2.1484063229316808E-7,3.427459364898635E-7,3.949320862790493E-4,2.908149303221968E-7,1.472014835202385E-4,4.627877007615586E-4,0.0015018321580011957,2.4779382958673193E-7,5.590848114237024E-4
pass,1.3114187868847459E-4,5.943597767726695E-4,4.7419553067947113E-4,5.640772909024889E-4,6.942559974718994E-4,1.6678861694375538E-7,9.029330430468289E-4,5.156401836513973E-4,2.2258761215355072E-7,3.48600525759313E-7,1.8437893706649055E-7,5.902625682690308E-8,1.7377917955210478E-4,1.6754311261259526E-7,4.897673861914969E-4,1.2148313386891781E-4,1.8844411680294003E-7,3.546229379898993E-4,3.3018414700062375E-7,1.3733220922342343E-7,1.2035703191375024E-7,4.298961052186293E-4,6.858346189162167E-4,0.0019730822812003253,2.9110574525251893E-4,5.150212824213843E-4,2.644642806794679E-4,2.1463939348335064E-4,2.4804162341631863E-4,5.590848114237024E-4
exist,3.933382372792268E-4,5.943597767726695E-4,3.161830246216667E-4,9.399721561447908E-8,2.3134155197330872E-7,1.6678861694375538E-7,3.008773885527587E-7,2.576912462025974E-7,2.2258761215355072E-7,3.48600525759313E-7,3.6894225307004754E-4,1.1811153991063306E-4,8.684616669270605E-8,1.6771065572520783E-4,2.4476131243952865E-7,6.680206019120371E-4,5.655207945256229E-4,1.7740008042373273E-4,3.3018414700062375E-7,1.3733220922342343E-7,1.2035703191375024E-7,4.298961052186293E-4,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,4.4145732264115514E-4,1.9835647398543771E-4,1.0726606370982042E-7,7.436292825897825E-4,4.659195370654784E-4
gen,1.3114187868847459E-4,0.0013371238067310166,1.5801250605780445E-7,0.001974035525119675,2.3157289352528201E-4,1.669554055606991E-4,3.008773885527587E-7,2.576912462025974E-7,2.2281019976570424E-4,3.48600525759313E-7,1.8437893706649055E-7,5.902625682690308E-8,6.080100130156351E-4,1.6754311261259526E-7,2.4476131243952865E-7,1.2148313386891781E-4,1.8844411680294003E-7,1.772228575661666E-7,6.60698478148248E-4,1.3746954143264685E-4,2.408344208594142E-4,2.1484063229316808E-7,3.427459364898635E-7,7.894696350093683E-4,2.908149303221968E-7,7.357131617620717E-4,4.627877007615586E-4,1.0737332977353022E-4,2.4779382958673193E-7,1.8642371399080627E-4
mess,6.118352027715203E-4,1.487013587976611E-4,1.5801250605780445E-7,9.399721561447908E-8,2.3134155197330872E-7,3.337440225044545E-4,3.008773885527587E-7,2.576912462025974E-7,2.2281019976570424E-4,3.48600525759313E-7,0.0011064580013360097,5.902625682690308E-8,8.684616669270605E-8,5.027968809503984E-4,2.4500607375196816E-4,1.8220951920704218E-4,9.42409028131503E-4,3.546229379898993E-4,0.0016512509191501195,6.867983783263406E-4,1.2035703191375024E-7,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,8.727356058969125E-4,3.67893362860926E-4,2.644642806794679E-4,1.0726606370982042E-7,4.958354530030506E-4,9.316527435822403E-8
consum,4.370376303776855E-4,1.487013587976611E-4,1.5801250605780445E-7,4.700800752880099E-4,2.3157289352528201E-4,1.669554055606991E-4,3.008773885527587E-7,2.576912462025974E-7,4.4539781191925496E-4,3.48600525759313E-7,1.8437893706649055E-7,5.902625682690308E-8,4.3431767963022296E-4,1.6754311261259526E-7,2.4476131243952865E-7,6.072942165739128E-4,1.8863256091974294E-4,1.7740008042373273E-4,3.3018414700062375E-7,1.3746954143264685E-4,1.2047738894566397E-4,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,2.9110574525251893E-4,6.621492019818425E-4,1.9835647398543771E-4,2.1463939348335064E-4,7.436292825897825E-4,7.454153601401504E-4
bird,8.744248559001586E-5,1.4855280599166946E-7,1.5801250605780445E-7,9.409121283009355E-5,2.3134155197330872E-7,1.6678861694375538E-7,3.008773885527587E-7,2.576912462025974E-7,2.2258761215355072E-7,3.48600525759313E-7,1.8437893706649055E-7,5.902625682690308E-8,4.3431767963022296E-4,0.005864176484553446,2.4500607375196816E-4,3.036622898832909E-4,1.8844411680294003E-7,1.772228575661666E-7,9.908826251488717E-4,1.3733220922342343E-7,1.2035703191375024E-7,4.298961052186293E-4,3.430886824263533E-4,3.9453754873031904E-7,2.9110574525251893E-4,7.363752374000937E-5,3.3053903347015116E-8,2.1463939348335064E-4,0.0017348046009367105,9.325843963258224E-5
1st,2.18540664885392E-4,0.0019313350306976943,3.161830246216667E-4,0.001598046662661759,4.6291444549859074E-4,1.6678861694375538E-7,6.020556544940702E-4,2.576912462025974E-7,2.2258761215355072E-7,3.48600525759313E-7,1.84563316003557E-4,5.902625682690308E-8,6.948561797083411E-4,1.6754311261259526E-7,2.4476131243952865E-7,3.0363192669062187E-8,1.8844411680294003E-7,1.772228575661666E-7,3.305143311476243E-4,4.121339598794937E-4,1.2035703191375024E-7,0.0012892586343913018,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,3.67893362860926E-4,9.919476394439235E-5,1.0737332977353022E-4,2.4779382958673193E-7,1.8642371399080627E-4
2nd,4.369939309845871E-8,0.0014856766127226862,1.5817051856386222E-4,9.400661533604051E-4,9.255975494452083E-4,1.6678861694375538E-7,3.008773885527587E-7,2.576912462025974E-7,4.4539781191925496E-4,3.48600525759313E-7,1.84563316003557E-4,1.1811153991063306E-4,8.684616669270605E-8,1.6754311261259526E-7,7.345286986310256E-4,3.0363192669062187E-8,1.8844411680294003E-7,1.772228575661666E-7,3.305143311476243E-4,1.3733220922342343E-7,1.2035703191375024E-7,0.0019337805312708057,3.427459364898635E-7,0.0023676198299306447,2.908149303221968E-7,7.356395978022915E-8,2.97518184026483E-4,4.2917152090299153E-4,2.4779382958673193E-7,0.0012112417319312704
held,1.748412717869333E-4,1.4855280599166946E-7,7.9022054279508E-4,6.58074506516968E-4,4.6291444549859074E-4,1.6678861694375538E-7,6.020556544940702E-4,2.576912462025974E-7,2.2281019976570424E-4,3.489491262850722E-4,1.8437893706649055E-7,1.7713779673753612E-4,2.606253462448108E-4,3.352537683378031E-4,2.4500607375196816E-4,3.0393555861731242E-5,3.7707667772268294E-4,1.772228575661666E-7,3.3018414700062375E-7,0.0010987950059966108,2.408344208594142E-4,2.150554729254612E-4,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,7.356395978022915E-8,7.602728308846947E-4,1.0726606370982042E-7,4.958354530030506E-4,9.316527435822403E-8
sens,4.370376303776855E-4,1.4855280599166946E-7,3.161830246216667E-4,5.640772909024889E-4,2.3134155197330872E-7,1.6678861694375538E-7,6.020556544940702E-4,2.576912462025974E-7,2.2281019976570424E-4,3.48600525759313E-7,1.8437893706649055E-7,1.1811153991063306E-4,8.684616669270605E-8,1.6771065572520783E-4,0.0014688126359496117,2.732990972142287E-4,1.8863256091974294E-4,1.7740008042373273E-4,3.3018414700062375E-7,1.3733220922342343E-7,6.019055166006649E-4,2.150554729254612E-4,3.427459364898635E-7,3.9453754873031904E-7,8.727356058969125E-4,4.4145732264115514E-4,2.97518184026483E-4,1.0737332977353022E-4,2.4779382958673193E-7,9.316527435822403E-8
owner,4.369939309845871E-8,1.4855280599166946E-7,4.7419553067947113E-4,4.700800752880099E-4,2.3134155197330872E-7,1.6678861694375538E-7,0.0015046878201523464,5.156401836513973E-4,2.2258761215355072E-7,3.48600525759313E-7,5.533211901365381E-4,3.542165672182454E-4,3.474715129375169E-4,1.6754311261259526E-7,2.4476131243952865E-7,3.036622898832909E-4,1.8844411680294003E-7,1.7740008042373273E-4,3.3018414700062375E-7,1.3733220922342343E-7,2.408344208594142E-4,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,2.908149303221968E-7,8.8284108132253E-4,2.3141037733245284E-4,1.0726606370982042E-7,2.4779382958673193E-7,8.385806344983744E-4
