,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14
explain,9.919031156896497E-5,2.3359186502314547E-7,1.7708608739092164E-7,2.80835499179251E-4,3.1716436247796576E-4,2.2441797758558126E-7,2.1528659705302792E-7,8.424620413984163E-8,3.650027726464574E-4,8.021838010051524E-8,1.513552882251186E-7,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,4.577082811029023E-4,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,6.796633644684316E-4,9.220324770178033E-4,1.6574482159310276E-7,6.546980062302646E-4,5.651249111377521E-4,2.47259947272619E-4,1.7030456937771756E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,0.0017224574376762769
pressur,8.263435453301211E-4,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,1.0568622541751609E-7,6.734783507343293E-4,2.1528659705302792E-7,1.6857665448382307E-4,6.088448182288016E-5,8.021838010051524E-8,3.028619317384623E-4,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,8.390682886873901E-4,1.5502984246952618E-7,3.347424876254071E-7,4.1829450972078245E-4,1.1325835101956868E-7,2.128312794039249E-4,3.316553880077986E-4,3.275125958203372E-4,3.3912014763535174E-4,7.412858159491805E-4,5.674927336811648E-8,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,0.001435405119090113
advantag,8.924483847629535E-4,2.3359186502314547E-7,3.5434926086923415E-4,3.7441613869249697E-4,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,5.898076751830313E-4,3.650027726464574E-4,3.209537387821615E-4,1.513552882251186E-7,1.6787055031827418E-7,2.5575637261759743E-7,1.1569618067374474E-4,7.627200151689757E-8,3.1021471478152185E-4,3.347424876254071E-7,1.3952442660130065E-4,4.531466624292943E-4,7.092011976138784E-8,1.6574482159310276E-7,3.2718541040992734E-7,1.1300238175120018E-7,2.4701293433828075E-7,5.680602264148459E-5,2.875735721037531E-7,4.6661074799731644E-4,1.873932678218962E-7,2.0481851952668078E-7,2.8719584474545703E-4
froze,3.305241971641619E-8,2.3359186502314547E-7,5.314353482601558E-4,9.358063951324593E-8,1.0568622541751609E-7,2.2464239556316682E-4,0.0010766482718621926,1.6857665448382307E-4,1.217081399875956E-4,8.029859848061574E-5,0.0013623489493142925,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,7.627200151689757E-8,1.5502984246952618E-7,6.698197177384395E-4,0.0018121449253181916,1.1325835101956868E-7,4.965117584494763E-4,0.0018233587823457233,3.2718541040992734E-7,3.3912014763535174E-4,2.4701293433828075E-7,1.1355529600960107E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,4.3072200403853906E-4
overnight,3.30854721361326E-5,2.338254568881686E-4,3.5434926086923415E-4,9.358063951324593E-8,4.2285058789548187E-4,2.2441797758558126E-7,2.1550188365008092E-4,8.424620413984163E-8,6.088448182288016E-5,8.021838010051524E-8,1.513552882251186E-7,1.6787055031827418E-7,2.56012128990215E-4,1.1558060007367109E-7,7.627200151689757E-8,1.5502984246952618E-7,3.347424876254071E-7,0.004460460714953269,4.531466624292943E-4,7.092721177336397E-4,1.6574482159310276E-7,3.2718541040992734E-7,3.3912014763535174E-4,2.4701293433828075E-7,1.7030456937771756E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,1.43526159293082E-7
avoid,2.3139999043462974E-4,2.338254568881686E-4,7.085214356510774E-4,9.358063951324593E-8,7.399092641480301E-4,2.2441797758558126E-7,2.1528659705302792E-7,8.424620413984163E-8,6.082365816471545E-8,8.021838010051524E-8,3.028619317384623E-4,5.037795215051408E-4,7.675248742254098E-4,1.1558060007367109E-7,2.288922765522096E-4,4.65244557251048E-4,0.0013393046929892538,1.393850415597409E-7,5.66405013448863E-4,4.965117584494763E-4,1.6574482159310276E-7,3.2718541040992734E-7,0.0010171344381425527,2.4701293433828075E-7,5.674927336811648E-8,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0502333804620743E-4,1.43526159293082E-7
request,1.6529515100179737E-4,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,7.399092641480301E-4,4.4906037314874805E-4,2.1528659705302792E-7,8.424620413984163E-8,6.088448182288016E-5,3.209537387821615E-4,1.513552882251186E-7,1.6787055031827418E-7,2.5575637261759743E-7,1.1569618067374474E-4,7.627200151689757E-8,1.5502984246952618E-7,3.3507723011303245E-4,1.393850415597409E-7,1.1325835101956868E-7,0.002056754393200009,1.6574482159310276E-7,3.2718541040992734E-7,1.1300238175120018E-7,2.4701293433828075E-7,1.7030456937771756E-4,2.878611456758568E-4,2.3342196838846264E-4,0.0016867268036648874,2.0502333804620743E-4,1.43526159293082E-7
convert,9.585532241957859E-4,2.3359186502314547E-7,1.7708608739092164E-7,3.7441613869249697E-4,3.1716436247796576E-4,2.2441797758558126E-7,2.1528659705302792E-7,8.433045034398145E-5,6.082365816471545E-8,0.0010429191596867985,3.028619317384623E-4,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,6.86524285653595E-4,1.551848723119957E-4,3.347424876254071E-7,5.576795512805235E-4,5.66405013448863E-4,7.092011976138784E-8,4.974002096009014E-4,3.2718541040992734E-7,1.1300238175120018E-7,2.4701293433828075E-7,5.674927336811648E-8,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,1.4366968545237506E-4
desir,2.6445241015104587E-4,2.3359186502314547E-7,1.7708608739092164E-7,4.679967782057429E-4,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,5.055614710431897E-4,1.217081399875956E-4,8.029859848061574E-5,1.513552882251186E-7,3.359089711868666E-4,2.5575637261759743E-7,1.1558060007367109E-7,2.288922765522096E-4,3.1021471478152185E-4,3.347424876254071E-7,2.7890946816104155E-4,1.1337160937058823E-4,4.255916386880885E-4,1.6591056641469584E-4,3.2718541040992734E-7,5.651249111377521E-4,2.4701293433828075E-7,6.242987563226494E-4,2.875735721037531E-7,2.331887796088538E-7,1.8758066108971806E-4,4.098418575728882E-4,1.4366968545237506E-4
finish,1.9834757071821355E-4,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,1.0579191164293359E-4,6.734783507343293E-4,2.1528659705302792E-7,0.0016850083290009725,3.04179114481742E-4,8.021838010051524E-8,1.513552882251186E-7,1.6787055031827418E-7,7.675248742254098E-4,1.1558060007367109E-7,7.627200151689757E-8,1.5502984246952618E-7,6.698197177384395E-4,2.7890946816104155E-4,2.2662996039015692E-4,3.5467151892670063E-4,6.631450311940042E-4,0.0013090688270501194,5.651249111377521E-4,2.47259947272619E-4,5.674927336811648E-8,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,1.43526159293082E-7
resist,1.9834757071821355E-4,2.338254568881686E-4,1.7708608739092164E-7,6.551580572322348E-4,1.0579191164293359E-4,6.734783507343293E-4,2.1550188365008092E-4,5.898076751830313E-4,1.217081399875956E-4,8.021838010051524E-8,1.515066435133437E-4,1.6787055031827418E-7,2.5575637261759743E-7,2.3127678074741581E-4,3.8143627958600476E-4,1.5502984246952618E-7,6.698197177384395E-4,1.393850415597409E-7,2.2662996039015692E-4,7.099103988114922E-5,1.6574482159310276E-7,0.0013090688270501194,3.3912014763535174E-4,2.4701293433828075E-7,1.1355529600960107E-4,2.878611456758568E-4,0.001166177086823878,1.8758066108971806E-4,2.0502333804620743E-4,0.001291878959797031
aspect,8.593959650465374E-4,2.3359186502314547E-7,0.0015939518726056855,4.679967782057429E-4,2.1147813706044966E-4,2.2441797758558126E-7,2.1550188365008092E-4,8.424620413984163E-8,4.258264308111729E-4,8.021838010051524E-8,1.515066435133437E-4,1.6787055031827418E-7,2.5575637261759743E-7,3.468573808210869E-4,7.627200151689757E-8,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,3.398883114097256E-4,2.837513991653128E-4,1.6591056641469584E-4,3.275125958203372E-4,1.1300238175120018E-7,2.4701293433828075E-7,1.1355529600960107E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,8.194788966262499E-4,1.43526159293082E-7
board,5.288717678823754E-4,2.338254568881686E-4,5.314353482601558E-4,9.358063951324593E-8,4.2285058789548187E-4,2.2464239556316682E-4,2.1528659705302792E-7,3.3706906276350637E-4,6.082365816471545E-8,1.6051697858113098E-4,1.513552882251186E-7,8.395206221416893E-4,2.5575637261759743E-7,1.1558060007367109E-7,7.634827351841446E-5,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,4.965117584494763E-4,1.6574482159310276E-7,3.2718541040992734E-7,4.5212252938655196E-4,4.942728816108998E-4,3.4055238948206703E-4,2.875735721037531E-7,4.6661074799731644E-4,1.873932678218962E-7,2.0481851952668078E-7,7.177743226247031E-4
cloud,4.2971450873312685E-4,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,8.424620413984163E-8,7.907683797994655E-4,8.824823994857681E-4,1.513552882251186E-7,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,7.627200151689757E-8,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1337160937058823E-4,7.092011976138784E-8,1.6574482159310276E-7,3.2718541040992734E-7,2.2611776588415155E-4,2.47259947272619E-4,0.001759284223684979,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,4.098418575728882E-4,1.4366968545237506E-4
throw,3.305241971641619E-8,2.3359186502314547E-7,1.7726317347831254E-4,9.358063951324593E-8,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,9.267924917423976E-4,1.8253179815231105E-4,7.220456392847376E-4,4.542172199635809E-4,1.6787055031827418E-7,2.56012128990215E-4,2.3127678074741581E-4,7.627200151689757E-8,7.753042421901004E-4,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,2.837513991653128E-4,1.6574482159310276E-7,3.2718541040992734E-7,3.3912014763535174E-4,0.0012353116846257422,1.7030456937771756E-4,8.630082898833629E-4,2.331887796088538E-7,9.371537323773029E-4,2.0481851952668078E-7,1.43526159293082E-7
morn,3.305241971641619E-8,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,3.1716436247796576E-4,2.2441797758558126E-7,6.460750777561367E-4,8.433045034398145E-5,4.258264308111729E-4,8.029859848061574E-5,1.515066435133437E-4,5.037795215051408E-4,2.5575637261759743E-7,1.1558060007367109E-7,1.5262027503531203E-4,1.5502984246952618E-7,0.0013393046929892538,0.0020909150084376734,2.2662996039015692E-4,5.674318782108641E-4,1.6591056641469584E-4,3.2718541040992734E-7,2.2611776588415155E-4,4.942728816108998E-4,5.674927336811648E-8,2.875735721037531E-7,2.3342196838846264E-4,1.873932678218962E-7,2.0481851952668078E-7,8.613004819177851E-4
intend,2.6445241015104587E-4,2.3359186502314547E-7,1.7708608739092164E-7,6.551580572322348E-4,4.2285058789548187E-4,2.2441797758558126E-7,2.1528659705302792E-7,2.528228586236647E-4,3.04179114481742E-4,3.209537387821615E-4,1.515066435133437E-4,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,3.051642780691072E-4,1.551848723119957E-4,0.0013393046929892538,1.393850415597409E-7,1.1337160937058823E-4,7.092721177336397E-4,1.6574482159310276E-7,3.2718541040992734E-7,1.1300238175120018E-7,2.4701293433828075E-7,2.8380311611395055E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,8.194788966262499E-4,4.3072200403853906E-4
smartphon,6.28029027031624E-4,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,5.285368133129979E-4,2.2441797758558126E-7,2.1528659705302792E-7,8.433045034398145E-5,1.217081399875956E-4,1.6051697858113098E-4,1.515066435133437E-4,1.6787055031827418E-7,2.56012128990215E-4,4.6243798089475805E-4,6.102522841366974E-4,1.5502984246952618E-7,3.347424876254071E-7,1.3952442660130065E-4,1.1337160937058823E-4,1.4191115964253705E-4,1.6574482159310276E-7,3.2718541040992734E-7,2.2611776588415155E-4,2.47259947272619E-4,2.8380311611395055E-4,2.875735721037531E-7,4.6661074799731644E-4,1.8758066108971806E-4,0.0014339344552062921,1.4366968545237506E-4
stereo,2.3139999043462974E-4,2.3359186502314547E-7,1.7726317347831254E-4,9.367422015275915E-5,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,0.001095284900022081,5.474737471406038E-4,8.824823994857681E-4,1.515066435133437E-4,1.6787055031827418E-7,2.5575637261759743E-7,1.1569618067374474E-4,3.8143627958600476E-4,1.5502984246952618E-7,3.3507723011303245E-4,1.393850415597409E-7,7.929217154880004E-4,7.092011976138784E-8,1.6574482159310276E-7,3.2718541040992734E-7,4.5212252938655196E-4,2.4701293433828075E-7,1.7030456937771756E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,0.0018435714942596536,1.43526159293082E-7
hang,2.3139999043462974E-4,2.3359186502314547E-7,8.856075230419991E-4,9.367422015275915E-5,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,8.424620413984163E-8,6.088448182288016E-5,2.407353586816462E-4,1.513552882251186E-7,1.6787055031827418E-7,2.5575637261759743E-7,8.091797811157713E-4,2.288922765522096E-4,4.65244557251048E-4,3.347424876254071E-7,5.576795512805235E-4,4.531466624292943E-4,7.092011976138784E-8,0.001491869139159518,3.2718541040992734E-7,0.0013561415833961534,2.4701293433828075E-7,5.680602264148459E-5,2.875735721037531E-7,2.331887796088538E-7,3.7497392891161426E-4,2.0481851952668078E-7,5.742481633316211E-4
tegra,3.9666208901671066E-4,2.338254568881686E-4,1.7708608739092164E-7,7.487386967454805E-4,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,0.0021062393497001805,6.082365816471545E-8,4.0117211888267675E-4,1.513552882251186E-7,3.359089711868666E-4,2.5575637261759743E-7,0.0013870827814841265,7.627200151689757E-8,4.65244557251048E-4,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,7.092011976138784E-8,3.316553880077986E-4,3.2718541040992734E-7,6.781272928889523E-4,2.4701293433828075E-7,5.674927336811648E-8,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,4.098418575728882E-4,1.43526159293082E-7
mark,3.305572495838783E-4,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,7.399092641480301E-4,4.4906037314874805E-4,2.1528659705302792E-7,1.6857665448382307E-4,1.217081399875956E-4,8.021838010051524E-8,1.513552882251186E-7,1.6803842086859244E-4,2.5575637261759743E-7,3.468573808210869E-4,9.153402902042876E-4,6.202743997205742E-4,3.347424876254071E-7,2.7890946816104155E-4,4.531466624292943E-4,4.965117584494763E-4,1.6574482159310276E-7,3.2718541040992734E-7,1.1300238175120018E-7,2.47259947272619E-4,1.7030456937771756E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0502333804620743E-4,0.0020095097562624407
news,3.9666208901671066E-4,2.338254568881686E-4,1.7708608739092164E-7,9.367422015275915E-5,1.0568622541751609E-7,6.734783507343293E-4,2.1550188365008092E-4,8.433045034398145E-5,6.088448182288016E-5,4.8139049898319195E-4,1.515066435133437E-4,5.037795215051408E-4,2.5575637261759743E-7,1.1558060007367109E-7,7.627200151689757E-8,1.5502984246952618E-7,0.0010045622053638467,5.576795512805235E-4,3.398883114097256E-4,7.092011976138784E-8,6.631450311940042E-4,3.2718541040992734E-7,2.2611776588415155E-4,2.4701293433828075E-7,7.945465764269988E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,2.8719584474545703E-4
unlock,9.919031156896497E-5,2.3359186502314547E-7,1.7708608739092164E-7,5.615774177189888E-4,3.1716436247796576E-4,2.2441797758558126E-7,2.1550188365008092E-4,5.055614710431897E-4,3.04179114481742E-4,8.021838010051524E-8,3.028619317384623E-4,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,7.627200151689757E-8,1.5502984246952618E-7,6.698197177384395E-4,1.393850415597409E-7,4.531466624292943E-4,7.092011976138784E-8,0.0016576139607526205,3.2718541040992734E-7,0.0012431392016449532,2.47259947272619E-4,5.674927336811648E-8,2.875735721037531E-7,4.6661074799731644E-4,0.0024362998749524723,2.0481851952668078E-7,1.4366968545237506E-4
rare,1.3224273128538118E-4,0.0011681929169807506,3.5434926086923415E-4,9.358063951324593E-8,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,2.528228586236647E-4,6.088448182288016E-5,1.6051697858113098E-4,1.513552882251186E-7,1.6787055031827418E-7,2.5575637261759743E-7,2.3127678074741581E-4,2.288922765522096E-4,9.303340846596266E-4,3.347424876254071E-7,2.7890946816104155E-4,1.1325835101956868E-7,1.4191115964253705E-4,6.631450311940042E-4,3.2718541040992734E-7,0.0014691439651473535,2.4701293433828075E-7,5.108002095864164E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,0.0012291159356796115,1.43526159293082E-7
middl,3.305241971641619E-8,4.674173219113141E-4,1.7708608739092164E-7,2.80835499179251E-4,1.0568622541751609E-7,4.4906037314874805E-4,2.1528659705302792E-7,8.424620413984163E-8,3.04179114481742E-4,3.209537387821615E-4,1.513552882251186E-7,8.395206221416893E-4,2.5575637261759743E-7,1.1569618067374474E-4,3.051642780691072E-4,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1337160937058823E-4,3.5467151892670063E-4,0.0026520828903112375,3.275125958203372E-4,3.3912014763535174E-4,2.4701293433828075E-7,1.7030456937771756E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0502333804620743E-4,8.613004819177851E-4
jack,3.305241971641619E-8,2.3359186502314547E-7,1.7708608739092164E-7,9.367422015275915E-5,1.0579191164293359E-4,2.2441797758558126E-7,2.1550188365008092E-4,2.528228586236647E-4,6.082365816471545E-8,4.8139049898319195E-4,1.513552882251186E-7,1.6803842086859244E-4,2.5575637261759743E-7,3.468573808210869E-4,1.5262027503531203E-4,1.5502984246952618E-7,6.698197177384395E-4,4.1829450972078245E-4,0.0019255052256836871,7.092011976138784E-8,3.316553880077986E-4,3.2718541040992734E-7,3.3912014763535174E-4,2.4701293433828075E-7,5.674927336811648E-8,2.875735721037531E-7,2.3342196838846264E-4,1.8758066108971806E-4,0.004915849287159866,1.43526159293082E-7
extend,9.919031156896497E-5,4.674173219113141E-4,7.085214356510774E-4,8.423193362587265E-4,1.0568622541751609E-7,2.2464239556316682E-4,2.1550188365008092E-4,3.3706906276350637E-4,2.4335545631702654E-4,3.209537387821615E-4,1.515066435133437E-4,1.6787055031827418E-7,2.5575637261759743E-7,4.6243798089475805E-4,6.102522841366974E-4,3.1021471478152185E-4,3.3507723011303245E-4,2.7890946816104155E-4,1.1325835101956868E-7,5.674318782108641E-4,1.6591056641469584E-4,3.2718541040992734E-7,6.781272928889523E-4,7.412858159491805E-4,2.2705384274583404E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,1.4366968545237506E-4
dark,6.613789185254878E-5,2.3359186502314547E-7,1.7708608739092164E-7,9.367422015275915E-5,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,3.3706906276350637E-4,3.650027726464574E-4,8.029859848061574E-5,1.513552882251186E-7,6.71650071823415E-4,2.5575637261759743E-7,3.468573808210869E-4,4.577082811029023E-4,1.5502984246952618E-7,3.3507723011303245E-4,1.393850415597409E-7,1.1325835101956868E-7,7.092011976138784E-8,1.6574482159310276E-7,3.2718541040992734E-7,0.002147158255654555,2.4701293433828075E-7,1.7030456937771756E-4,2.875735721037531E-7,9.329883072150241E-4,1.873932678218962E-7,4.098418575728882E-4,0.001148352800503949
awar,2.6445241015104587E-4,2.3359186502314547E-7,1.7708608739092164E-7,3.7441613869249697E-4,8.455954895655461E-4,2.2441797758558126E-7,2.1528659705302792E-7,8.424620413984163E-8,6.082365816471545E-8,2.407353586816462E-4,1.513552882251186E-7,1.6787055031827418E-7,2.5575637261759743E-7,6.935991810421002E-4,4.577082811029023E-4,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,6.796633644684316E-4,4.965117584494763E-4,3.316553880077986E-4,3.2718541040992734E-7,1.1300238175120018E-7,2.4701293433828075E-7,6.810480296907659E-4,8.630082898833629E-4,4.6661074799731644E-4,5.623671967335105E-4,0.0012291159356796115,1.43526159293082E-7
age,2.3139999043462974E-4,0.0011681929169807506,1.7726317347831254E-4,1.8725485966600508E-4,2.1147813706044966E-4,2.2464239556316682E-4,2.1528659705302792E-7,8.424620413984163E-8,5.474737471406038E-4,2.407353586816462E-4,0.0018164148139896482,1.6803842086859244E-4,2.5575637261759743E-7,1.1569618067374474E-4,3.051642780691072E-4,1.551848723119957E-4,3.3507723011303245E-4,1.393850415597409E-7,1.1325835101956868E-7,4.255916386880885E-4,1.6574482159310276E-7,0.0013090688270501194,1.1300238175120018E-7,2.4701293433828075E-7,5.674927336811648E-8,2.878611456758568E-4,2.331887796088538E-7,1.8758066108971806E-4,2.0481851952668078E-7,1.4366968545237506E-4
stabl,3.305572495838783E-4,2.338254568881686E-4,1.7708608739092164E-7,5.615774177189888E-4,1.0568622541751609E-7,2.2464239556316682E-4,2.1528659705302792E-7,9.267924917423976E-4,1.217081399875956E-4,8.029859848061574E-5,1.513552882251186E-7,8.395206221416893E-4,5.117685016078124E-4,3.468573808210869E-4,3.8143627958600476E-4,3.1021471478152185E-4,3.347424876254071E-7,1.3952442660130065E-4,1.1325835101956868E-7,7.092011976138784E-8,1.6574482159310276E-7,3.275125958203372E-4,0.0011301368198937528,2.4701293433828075E-7,1.7030456937771756E-4,2.875735721037531E-7,2.331887796088538E-7,7.497604645554068E-4,2.0481851952668078E-7,1.43526159293082E-7
intuit,5.949766073152078E-4,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,1.0579191164293359E-4,2.2441797758558126E-7,8.613616748091648E-4,5.055614710431897E-4,3.650027726464574E-4,5.616088790837072E-4,1.513552882251186E-7,1.6803842086859244E-4,2.5575637261759743E-7,9.247603811894423E-4,7.627200151689757E-8,1.5502984246952618E-7,3.347424876254071E-7,1.3952442660130065E-4,1.1325835101956868E-7,7.099103988114922E-5,1.6574482159310276E-7,0.0022906250582799014,1.1311538413295136E-4,4.942728816108998E-4,2.8380311611395055E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,1.43526159293082E-7
pass,2.975048298674621E-4,2.3359186502314547E-7,3.5434926086923415E-4,5.615774177189888E-4,1.0568622541751609E-7,0.0013467322834910733,2.1528659705302792E-7,2.528228586236647E-4,4.258264308111729E-4,8.021838010051524E-8,3.028619317384623E-4,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,7.627200151689757E-8,4.65244557251048E-4,3.3507723011303245E-4,1.3952442660130065E-4,1.1325835101956868E-7,8.511123572564154E-4,1.6574482159310276E-7,3.2718541040992734E-7,4.5212252938655196E-4,2.4701293433828075E-7,2.2705384274583404E-4,8.630082898833629E-4,2.331887796088538E-7,1.8758066108971806E-4,2.0481851952668078E-7,2.8719584474545703E-4
exist,2.6445241015104587E-4,2.338254568881686E-4,1.7726317347831254E-4,9.358063951324593E-8,6.342230387305141E-4,2.2441797758558126E-7,2.1528659705302792E-7,1.6857665448382307E-4,4.258264308111729E-4,2.407353586816462E-4,1.513552882251186E-7,1.6803842086859244E-4,2.5575637261759743E-7,1.1558060007367109E-7,7.627200151689757E-8,1.551848723119957E-4,3.347424876254071E-7,1.393850415597409E-7,1.1337160937058823E-4,2.837513991653128E-4,3.316553880077986E-4,3.2718541040992734E-7,2.2611776588415155E-4,4.942728816108998E-4,7.377973030588823E-4,2.875735721037531E-7,2.331887796088538E-7,0.0013119402680210953,2.0481851952668078E-7,1.4366968545237506E-4
chose,4.2971450873312685E-4,2.3359186502314547E-7,1.7708608739092164E-7,1.8725485966600508E-4,7.399092641480301E-4,2.2441797758558126E-7,2.1528659705302792E-7,2.528228586236647E-4,0.0010948866706230428,3.209537387821615E-4,3.028619317384623E-4,1.6787055031827418E-7,2.5575637261759743E-7,1.1569618067374474E-4,1.5262027503531203E-4,1.5502984246952618E-7,3.347424876254071E-7,1.3952442660130065E-4,1.1325835101956868E-7,7.099103988114922E-5,1.6574482159310276E-7,3.2718541040992734E-7,3.3912014763535174E-4,7.412858159491805E-4,2.8380311611395055E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,1.43526159293082E-7
sluggish,9.919031156896497E-5,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,6.740538793228728E-4,6.082365816471545E-8,8.029859848061574E-5,1.513552882251186E-7,8.395206221416893E-4,2.5575637261759743E-7,1.1558060007367109E-7,4.577082811029023E-4,0.0012403937695986788,3.347424876254071E-7,1.393850415597409E-7,3.398883114097256E-4,7.092011976138784E-8,8.28889852787107E-4,3.2718541040992734E-7,6.781272928889523E-4,4.942728816108998E-4,1.1355529600960107E-4,5.754347177796099E-4,0.001166177086823878,1.873932678218962E-7,0.0016387529747329728,1.43526159293082E-7
owner,6.610814467480401E-4,2.3359186502314547E-7,1.7726317347831254E-4,9.358063951324593E-8,5.285368133129979E-4,2.2441797758558126E-7,6.460750777561367E-4,2.528228586236647E-4,3.04179114481742E-4,8.021838010051524E-8,1.513552882251186E-7,1.6787055031827418E-7,5.117685016078124E-4,1.1558060007367109E-7,7.627200151689757E-8,6.202743997205742E-4,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,8.511123572564154E-4,1.6574482159310276E-7,3.2718541040992734E-7,3.3912014763535174E-4,9.882987502874614E-4,5.674927336811648E-8,2.878611456758568E-4,2.331887796088538E-7,9.371537323773029E-4,2.0481851952668078E-7,1.43526159293082E-7
gen,5.619241875987916E-4,2.338254568881686E-4,1.7708608739092164E-7,3.7441613869249697E-4,7.399092641480301E-4,0.0015711502610766545,2.1528659705302792E-7,1.6857665448382307E-4,6.691210634700346E-4,1.6051697858113098E-4,1.513552882251186E-7,3.359089711868666E-4,7.675248742254098E-4,2.3127678074741581E-4,7.627200151689757E-8,7.753042421901004E-4,3.347424876254071E-7,1.393850415597409E-7,2.2662996039015692E-4,7.092011976138784E-8,1.6574482159310276E-7,3.2718541040992734E-7,1.1300238175120018E-7,4.942728816108998E-4,1.1355529600960107E-4,2.875735721037531E-7,0.0018657434256504392,1.873932678218962E-7,2.0481851952668078E-7,1.43526159293082E-7
angri,9.919031156896497E-5,7.010091869344595E-4,1.7708608739092164E-7,9.367422015275915E-5,1.0568622541751609E-7,6.734783507343293E-4,2.1528659705302792E-7,1.6857665448382307E-4,1.217081399875956E-4,9.627007795862834E-4,1.513552882251186E-7,1.6787055031827418E-7,2.5575637261759743E-7,2.3127678074741581E-4,0.0011441562947549803,1.551848723119957E-4,0.0013393046929892538,5.576795512805235E-4,1.1325835101956868E-7,7.092011976138784E-8,9.946346743802098E-4,3.2718541040992734E-7,1.1311538413295136E-4,2.4701293433828075E-7,5.675494829545329E-4,2.875735721037531E-7,2.331887796088538E-7,1.8758066108971806E-4,2.0481851952668078E-7,1.43526159293082E-7
