,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7
dumb,1.959661916853654E-4,5.693440220168115E-4,6.364211341202808E-8,4.008519547104634E-8,6.811902878188885E-5,4.353956571876996E-4,3.4960937181451805E-4,1.0757812095305831E-4,3.1091990171791604E-4,0.0010438741186114392,1.182605521686243E-4,7.209147312148725E-8,3.9454313062414596E-4,1.0374921255280482E-4,4.290954376462448E-4,1.1316997473819825E-7
ton,5.224676773324254E-4,6.45251497787335E-4,6.364211341202808E-8,4.4097723537698077E-4,6.12526851214567E-4,2.902879560753185E-4,2.3311174708458868E-4,1.0757812095305831E-4,1.5549880613285427E-4,2.2696467402181676E-4,5.910072572145143E-8,2.8843798395907053E-4,2.630725772672163E-4,1.0364556698581902E-7,1.0724704764964879E-7,3.396230941893329E-4
build,5.224676773324254E-4,1.5185290527893226E-4,6.364211341202808E-8,3.2072164896384175E-4,5.444758734104823E-4,7.981649099686524E-4,1.1649762472992939E-7,0.001182284623980614,3.1091990171791604E-4,1.3619695795630314E-4,1.182605521686243E-4,3.6052945708055776E-4,1.316020239102866E-4,1.0374921255280482E-4,1.0724704764964879E-7,1.1328314471293642E-4
1080i,0.0010448700543677215,1.8980664316419401E-4,1.273478689374682E-4,4.810624308480271E-4,4.0837391780231273E-4,7.255385055619057E-8,1.1649762472992939E-7,2.1504877125581387E-4,7.771831884731011E-4,4.542924189078955E-5,2.3646200361152717E-4,1.44255037716096E-4,3.9454313062414596E-4,7.256226144677189E-4,1.0724704764964879E-7,1.1328314471293642E-4
straight,1.306658945559534E-4,1.8980664316419401E-4,3.8191632258558053E-4,5.211476263190734E-4,6.811902878188885E-5,4.353956571876996E-4,1.166141223546593E-4,1.0747065030275557E-7,4.6634099730297776E-4,1.3619695795630314E-4,1.182605521686243E-4,5.047124033235323E-4,5.260136839810756E-4,6.219770474818999E-4,1.0735429469729841E-4,2.2645311945113466E-4
numer,2.612664888147774E-4,1.8980664316419401E-4,5.092005494096366E-4,3.2072164896384175E-4,1.3617000658597362E-4,1.451802549629373E-4,1.1649762472992939E-7,2.1504877125581387E-4,2.3320935392538513E-4,5.900355382838711E-4,2.955627293329786E-4,7.209147312148725E-8,3.9454313062414596E-4,1.0364556698581902E-7,3.2184838999659596E-4,3.396230941893329E-4
tone,6.53655974265414E-5,1.138991673936705E-4,1.9098998234949626E-4,0.002244811031574066,6.805097780408478E-8,7.255385055619057E-8,2.3311174708458868E-4,2.1504877125581387E-4,7.778825834032338E-5,4.53838580327568E-8,5.910072572145143E-8,7.209147312148725E-8,5.260136839810756E-4,7.256226144677189E-4,1.0724704764964879E-7,1.1316997473819825E-7
bravia,3.265667859441894E-4,3.795373788526175E-8,5.728426628216647E-4,2.0046606255070276E-4,0.00122498565145133,7.255385055619057E-8,6.991022460043063E-4,5.374607221640806E-4,2.3320935392538513E-4,3.631162481200871E-4,1.773612778900757E-4,7.216356459460873E-5,0.0013148370041226535,6.219770474818999E-4,3.2184838999659596E-4,1.1328314471293642E-4
distract,6.5300297129412E-8,3.795373788526175E-8,1.273478689374682E-4,7.616587991453516E-4,4.0837391780231273E-4,4.353956571876996E-4,1.166141223546593E-4,2.1504877125581387E-4,7.778825834032338E-5,9.081309992354635E-5,1.182605521686243E-4,9.372612420524558E-4,6.574842373380053E-4,1.0374921255280482E-4,2.146013423469472E-4,2.2645311945113466E-4
mess,6.5300297129412E-5,0.0,0.0,4.008519547104634E-5,0.0,0.0,0.0,0.0,5.517448893269691E-4,2.3145767596705966E-4,3.0141370117940224E-4,6.56032405405534E-4,6.704998221203413E-4,0.001357756927514229,5.469599430132087E-4,1.2448697221201807E-4
decis,1.306658945559534E-4,3.795373788526175E-8,0.0010183374567058613,2.405512580217491E-4,8.847307624309061E-4,2.1773410551912786E-4,1.166141223546593E-4,8.598726730723472E-4,2.3320935392538513E-4,1.3619695795630314E-4,4.1376418077588147E-4,7.216356459460873E-5,3.9454313062414596E-4,1.0374921255280482E-4,1.0724704764964879E-7,1.1316997473819825E-7
brought,1.959661916853654E-4,3.799169162314701E-5,0.0012729059103539738,1.2029567160861006E-4,3.4032293999822796E-4,2.902879560753185E-4,6.991022460043063E-4,1.0747065030275557E-7,7.771054779253088E-8,2.723485320545736E-4,1.182605521686243E-4,2.1634651083758324E-4,3.9454313062414596E-4,2.0739477953862382E-4,4.290954376462448E-4,1.1328314471293642E-4
increas,6.5300297129412E-8,3.0366785681997926E-4,2.546320957615244E-4,6.013180172611661E-4,6.805097780408478E-8,3.62841806631509E-4,1.166141223546593E-4,3.2251942155856947E-4,5.440515450955086E-4,2.723485320545736E-4,5.915982644717287E-5,2.8843798395907053E-4,7.88954790694935E-4,0.0010365593154251758,1.0724704764964879E-7,1.1316997473819825E-7
photo,7.183685687206613E-4,6.45251497787335E-4,1.273478689374682E-4,1.6038086707965643E-4,1.3617000658597362E-4,7.262640440674674E-5,3.4960937181451805E-4,2.1504877125581387E-4,5.440515450955086E-4,4.085001061528439E-4,4.728649064973328E-4,5.047124033235323E-4,7.88954790694935E-4,1.0364556698581902E-7,1.0724704764964879E-7,1.1328314471293642E-4
text,3.265667859441894E-4,6.45251497787335E-4,6.37057555254401E-5,4.0089203990593443E-4,6.805097780408478E-8,2.1773410551912786E-4,2.3311174708458868E-4,1.0747065030275557E-7,5.440515450955086E-4,1.8158081598905996E-4,1.773612778900757E-4,4.3262093020204504E-4,5.260136839810756E-4,0.001243850449396814,1.0735429469729841E-4,1.1316997473819825E-7
eventu,6.5300297129412E-8,4.1752907047576447E-4,2.546320957615244E-4,2.405512580217491E-4,6.805097780408478E-8,7.255385055619057E-8,3.4960937181451805E-4,8.598726730723472E-4,2.3320935392538513E-4,5.446516802511143E-4,2.955627293329786E-4,3.6052945708055776E-4,2.630725772672163E-4,1.0374921255280482E-4,6.435895329455424E-4,1.1316997473819825E-7
restart,6.5300297129412E-8,4.5548280836102623E-4,1.273478689374682E-4,8.021047613756372E-5,2.722719621941432E-4,7.255385055619057E-8,2.3311174708458868E-4,2.1504877125581387E-4,7.771054779253088E-8,0.0012254095507424664,1.773612778900757E-4,7.209147312148725E-8,1.316020239102866E-4,1.0374921255280482E-4,6.435895329455424E-4,0.0015844928163095135
natur,6.5300297129412E-8,7.594542950840876E-5,3.1827420917355246E-4,0.001643533099508371,3.4032293999822796E-4,7.255385055619057E-8,1.1649762472992939E-7,1.0757812095305831E-4,2.3320935392538513E-4,1.8158081598905996E-4,5.915982644717287E-5,2.8843798395907053E-4,6.574842373380053E-4,2.0739477953862382E-4,2.146013423469472E-4,1.1316997473819825E-7
forum,1.306658945559534E-4,1.138991673936705E-4,1.273478689374682E-4,2.0046606255070276E-4,5.444758734104823E-4,2.902879560753185E-4,4.661069965444475E-4,1.0747065030275557E-7,4.6634099730297776E-4,4.085001061528439E-4,1.773612778900757E-4,3.6052945708055776E-4,1.316020239102866E-4,4.146859135102619E-4,7.508365805951911E-4,5.659630436657295E-4
rememb,1.306658945559534E-4,2.657141189347175E-4,5.092005494096366E-4,2.405512580217491E-4,2.722719621941432E-4,7.255385055619057E-8,4.661069965444475E-4,4.2999007186132504E-4,6.217620928880395E-4,5.900355382838711E-4,1.182605521686243E-4,6.488953495665067E-4,1.316020239102866E-4,1.0364556698581902E-7,1.0724704764964879E-7,1.1316997473819825E-7
activ,6.5300297129412E-8,4.1752907047576447E-4,2.546320957615244E-4,5.612328217901198E-4,0.001497189562667669,7.255385055619057E-8,1.1649762472992939E-7,4.2999007186132504E-4,3.886304495104469E-4,2.723485320545736E-4,2.3646200361152717E-4,7.20986822687994E-4,1.316020239102866E-4,3.110403465244428E-4,1.0724704764964879E-7,1.1316997473819825E-7
indic,6.53655974265414E-5,3.795373788526175E-8,2.546320957615244E-4,8.021047613756372E-5,6.805097780408478E-8,7.255385055619057E-8,3.4960937181451805E-4,3.2251942155856947E-4,4.6634099730297776E-4,4.992678222183575E-4,0.0010638721637118472,6.488953495665067E-4,1.3147055335692967E-7,2.0739477953862382E-4,4.290954376462448E-4,3.396230941893329E-4
friday,3.9186708307360144E-4,7.594542950840876E-5,0.00140019013717803,2.806364534927954E-4,5.444758734104823E-4,2.1773410551912786E-4,2.3311174708458868E-4,2.1504877125581387E-4,7.771054779253088E-8,4.542924189078955E-5,5.910663579402356E-4,7.209147312148725E-8,5.260136839810756E-4,2.0739477953862382E-4,1.0724704764964879E-7,1.1316997473819825E-7
hate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.294554371195E-4,2.768415339998165E-4,4.196151526223051E-4,4.3975798604107224E-4,6.704998221203413E-4,9.431746595709529E-4,4.3971289536355997E-4,0.0019352065680231902
happier,4.571673802030134E-4,1.8980664316419401E-4,6.37057555254401E-5,4.008519547104634E-8,0.00122498565145133,7.256110594124617E-4,6.991022460043063E-4,1.0757812095305831E-4,1.5549880613285427E-4,1.8158081598905996E-4,5.910072572145143E-8,7.209147312148725E-8,1.316020239102866E-4,4.146859135102619E-4,1.0724704764964879E-7,5.659630436657295E-4
chanc,1.959661916853654E-4,3.795373788526175E-8,8.910532298818052E-4,4.4097723537698077E-4,6.805097780408478E-8,1.451802549629373E-4,1.1649762472992939E-7,6.449313724668362E-4,3.1091990171791604E-4,4.542924189078955E-5,5.910663579402356E-4,1.44255037716096E-4,1.3147055335692967E-7,5.183314804960809E-4,3.2184838999659596E-4,3.396230941893329E-4
background,6.5300297129412E-8,1.138991673936705E-4,6.37057555254401E-5,8.819143855584905E-4,1.3617000658597362E-4,7.262640440674674E-5,1.166141223546593E-4,2.1504877125581387E-4,3.1091990171791604E-4,3.631162481200871E-4,5.910072572145143E-8,0.0010814441882954302,1.3147055335692967E-7,4.146859135102619E-4,3.2184838999659596E-4,2.2645311945113466E-4
repeat,6.53655974265414E-5,1.5185290527893226E-4,6.364211341202808E-8,4.008519547104634E-8,6.805097780408478E-8,7.262640440674674E-5,5.826046212743769E-4,2.1504877125581387E-4,2.3320935392538513E-4,8.623386864804119E-4,6.501670836616871E-4,2.8843798395907053E-4,6.574842373380053E-4,3.110403465244428E-4,0.0010725777235441375,1.1328314471293642E-4
explain,6.5300297129412E-8,2.2776038104945577E-4,2.546320957615244E-4,1.6038086707965643E-4,6.805097780408478E-8,7.255385055619057E-8,1.1649762472992939E-7,4.2999007186132504E-4,5.440515450955086E-4,3.631162481200871E-4,7.683685351045899E-4,3.6052945708055776E-4,5.260136839810756E-4,8.292681814535378E-4,1.0735429469729841E-4,2.2645311945113466E-4
tablet,6.5300297129412E-8,9.488814008694291E-4,1.273478689374682E-4,1.6038086707965643E-4,1.3617000658597362E-4,7.255385055619057E-8,1.1649762472992939E-7,1.0757812095305831E-4,7.771054779253088E-8,8.169548284476551E-4,5.910072572145143E-8,7.209147312148725E-8,1.3147055335692967E-7,1.0364556698581902E-7,3.2184838999659596E-4,0.0023766826394769013
hardwar,6.5300297129412E-8,3.795753325905027E-4,2.546320957615244E-4,2.405512580217491E-4,3.4032293999822796E-4,5.079495077438902E-4,3.4960937181451805E-4,5.374607221640806E-4,7.771054779253088E-8,2.723485320545736E-4,5.319656322187843E-4,6.488953495665067E-4,1.316020239102866E-4,1.0364556698581902E-7,6.435895329455424E-4,1.1328314471293642E-4
frequent,6.5300297129412E-8,3.4162159470524096E-4,1.9098998234949626E-4,4.008519547104634E-8,1.3617000658597362E-4,2.902879560753185E-4,1.166141223546593E-4,1.0757812095305831E-4,7.778825834032338E-5,9.531064025459256E-4,5.910072572145143E-8,7.209147312148725E-8,0.0010518958974087942,5.183314804960809E-4,4.290954376462448E-4,0.0011318129173567206
third,2.612664888147774E-4,3.4162159470524096E-4,1.9098998234949626E-4,8.021047613756372E-5,2.722719621941432E-4,1.451802549629373E-4,1.1649762472992939E-7,5.374607221640806E-4,3.1091990171791604E-4,2.723485320545736E-4,6.501670836616871E-4,3.6052945708055776E-4,1.316020239102866E-4,1.0374921255280482E-4,5.363424852958936E-4,5.659630436657295E-4
dvr,8.489691629794854E-4,7.591127114431203E-4,5.728426628216647E-4,1.2029567160861006E-4,6.811902878188885E-5,7.255385055619057E-8,2.3311174708458868E-4,3.2251942155856947E-4,8.54893736265632E-4,1.8158081598905996E-4,1.182605521686243E-4,7.216356459460873E-5,1.3147055335692967E-7,1.0364556698581902E-7,1.0724704764964879E-7,4.527930689275312E-4
comparison,3.265667859441894E-4,1.5185290527893226E-4,5.728426628216647E-4,6.013180172611661E-4,8.166797846268214E-4,7.255385055619057E-8,1.1649762472992939E-7,8.598726730723472E-4,2.3320935392538513E-4,1.3619695795630314E-4,5.910072572145143E-8,2.8843798395907053E-4,3.9454313062414596E-4,1.0364556698581902E-7,1.0735429469729841E-4,4.527930689275312E-4
develop,1.306658945559534E-4,4.93436546246288E-4,6.37057555254401E-5,2.405512580217491E-4,6.805097780408478E-8,1.451802549629373E-4,3.4960937181451805E-4,4.2999007186132504E-4,2.3320935392538513E-4,4.538839641856007E-4,5.910663579402356E-4,0.001009352715173943,1.3147055335692967E-7,1.0364556698581902E-7,3.2184838999659596E-4,1.1316997473819825E-7
intuit,4.571673802030134E-4,5.313902841315497E-4,6.364211341202808E-8,4.0089203990593443E-4,6.805097780408478E-8,7.256110594124617E-4,1.1649762472992939E-7,2.1504877125581387E-4,5.440515450955086E-4,4.538839641856007E-4,5.915982644717287E-5,1.44255037716096E-4,2.630725772672163E-4,3.110403465244428E-4,1.0724704764964879E-7,1.1328314471293642E-4
advanc,2.612664888147774E-4,3.795373788526175E-8,6.364211341202808E-8,9.620847765005832E-4,1.3617000658597362E-4,5.079495077438902E-4,1.1649762472992939E-7,4.2999007186132504E-4,7.771054779253088E-8,4.992678222183575E-4,2.955627293329786E-4,3.6052945708055776E-4,2.630725772672163E-4,6.219770474818999E-4,1.0724704764964879E-7,1.1316997473819825E-7
stick,6.5300297129412E-8,3.4162159470524096E-4,3.8191632258558053E-4,1.2029567160861006E-4,6.805778290186518E-4,7.255385055619057E-8,1.1649762472992939E-7,1.0747065030275557E-7,4.6634099730297776E-4,4.992678222183575E-4,1.182605521686243E-4,5.047124033235323E-4,1.316020239102866E-4,1.0364556698581902E-7,0.0010725777235441375,3.396230941893329E-4
equip,3.9186708307360144E-4,4.93436546246288E-4,4.455584359976086E-4,2.0046606255070276E-4,2.042209843900584E-4,2.1773410551912786E-4,5.826046212743769E-4,7.524020227695918E-4,0.0012434464752282865,4.53838580327568E-8,2.3646200361152717E-4,7.209147312148725E-8,2.630725772672163E-4,1.0364556698581902E-7,2.146013423469472E-4,2.2645311945113466E-4
speak,1.306658945559534E-4,3.0366785681997926E-4,6.364847762336928E-4,1.6038086707965643E-4,6.805097780408478E-8,7.255385055619057E-8,1.1649762472992939E-7,6.449313724668362E-4,3.1091990171791604E-4,3.1773239008733037E-4,0.0010638721637118472,1.44255037716096E-4,1.316020239102866E-4,5.183314804960809E-4,3.2184838999659596E-4,1.1316997473819825E-7
charg,1.306658945559534E-4,2.2776038104945577E-4,7.001268896457208E-4,8.021047613756372E-5,1.3617000658597362E-4,3.62841806631509E-4,3.4960937181451805E-4,3.2251942155856947E-4,1.5549880613285427E-4,4.542924189078955E-5,0.0012411743408762015,7.209147312148725E-8,2.630725772672163E-4,6.219770474818999E-4,3.2184838999659596E-4,3.396230941893329E-4
locat,4.571673802030134E-4,4.5548280836102623E-4,1.9098998234949626E-4,2.806364534927954E-4,1.3617000658597362E-4,3.62841806631509E-4,2.3311174708458868E-4,1.0747065030275557E-7,4.6634099730297776E-4,1.3619695795630314E-4,4.728649064973328E-4,0.001009352715173943,1.3147055335692967E-7,1.0374921255280482E-4,2.146013423469472E-4,3.396230941893329E-4
ethernet,7.836688658500733E-4,2.2776038104945577E-4,1.273478689374682E-4,8.021047613756372E-5,6.805097780408478E-8,7.255385055619057E-8,2.3311174708458868E-4,4.2999007186132504E-4,4.6634099730297776E-4,0.0014069449828734936,1.182605521686243E-4,2.8843798395907053E-4,1.316020239102866E-4,1.0364556698581902E-7,1.0735429469729841E-4,1.1328314471293642E-4
solv,6.53655974265414E-5,3.795373788526175E-8,6.364211341202808E-8,8.021047613756372E-5,6.805097780408478E-8,7.255385055619057E-8,1.1649762472992939E-7,1.0757812095305831E-4,7.771831884731011E-4,6.354193963166279E-4,5.319656322187843E-4,5.047124033235323E-4,6.574842373380053E-4,4.146859135102619E-4,7.508365805951911E-4,2.2645311945113466E-4
respond,1.959661916853654E-4,3.0366785681997926E-4,1.273478689374682E-4,1.2029567160861006E-4,6.805097780408478E-8,7.255385055619057E-8,1.1649762472992939E-7,5.374607221640806E-4,6.217620928880395E-4,6.808032543493847E-4,6.501670836616871E-4,2.1634651083758324E-4,3.9454313062414596E-4,1.0364556698581902E-7,1.0724704764964879E-7,0.001358152866833117
manag,1.959661916853654E-4,3.0366785681997926E-4,5.728426628216647E-4,2.0046606255070276E-4,6.811902878188885E-5,3.62841806631509E-4,3.4960937181451805E-4,4.2999007186132504E-4,7.778825834032338E-5,3.1773239008733037E-4,8.274692608260414E-4,4.3262093020204504E-4,1.3147055335692967E-7,1.0374921255280482E-4,3.2184838999659596E-4,1.1328314471293642E-4
lost,3.265667859441894E-4,1.8980664316419401E-4,2.546320957615244E-4,4.0089203990593443E-4,2.722719621941432E-4,1.451802549629373E-4,6.991022460043063E-4,2.1504877125581387E-4,1.5549880613285427E-4,1.8158081598905996E-4,5.910663579402356E-4,7.216356459460873E-5,1.316020239102866E-4,4.146859135102619E-4,5.363424852958936E-4,4.527930689275312E-4
polici,1.306658945559534E-4,3.799169162314701E-5,9.546953432938332E-4,4.0125280666517384E-5,2.042209843900584E-4,1.451802549629373E-4,8.155998707342357E-4,3.2251942155856947E-4,1.5549880613285427E-4,4.53838580327568E-8,0.0017730808723692643,1.44255037716096E-4,1.3147055335692967E-7,1.0364556698581902E-7,3.2184838999659596E-4,2.2645311945113466E-4
pandora,1.306658945559534E-4,0.001821817372230449,6.364211341202808E-8,8.021047613756372E-5,6.805097780408478E-8,2.902879560753185E-4,1.1649762472992939E-7,1.0747065030275557E-7,7.771054779253088E-8,4.085001061528439E-4,5.910072572145143E-8,2.1634651083758324E-4,9.204253440518647E-4,1.0364556698581902E-7,1.0724704764964879E-7,1.1328314471293642E-4
air,0.0011754706486265456,5.313902841315497E-4,1.9098998234949626E-4,4.0089203990593443E-4,1.3617000658597362E-4,7.262640440674674E-5,1.166141223546593E-4,1.0747065030275557E-7,6.994726406805703E-4,4.53838580327568E-8,5.915982644717287E-5,1.44255037716096E-4,2.630725772672163E-4,2.0739477953862382E-4,2.146013423469472E-4,0.0010186429426185222
news,3.9186708307360144E-4,0.0010247888766399525,6.364211341202808E-8,4.008519547104634E-8,6.805097780408478E-8,2.1773410551912786E-4,6.991022460043063E-4,1.0747065030275557E-7,2.3320935392538513E-4,5.900355382838711E-4,5.910072572145143E-8,7.209147312148725E-8,0.0015777781108365129,3.110403465244428E-4,2.146013423469472E-4,1.1316997473819825E-7
intern,6.530682715912494E-4,3.4162159470524096E-4,2.546320957615244E-4,3.608068444348881E-4,6.805097780408478E-8,2.1773410551912786E-4,6.991022460043063E-4,1.0757812095305831E-4,0.00155428866639841,2.723485320545736E-4,5.910072572145143E-8,5.768038764450195E-4,3.9454313062414596E-4,2.0739477953862382E-4,1.0724704764964879E-7,2.2645311945113466E-4
share,6.530682715912494E-4,9.488814008694291E-4,2.546320957615244E-4,4.008519547104634E-8,6.811902878188885E-5,7.255385055619057E-8,4.661069965444475E-4,2.1504877125581387E-4,6.217620928880395E-4,6.354193963166279E-4,5.910072572145143E-8,2.8843798395907053E-4,3.9454313062414596E-4,1.0374921255280482E-4,1.0724704764964879E-7,3.396230941893329E-4
despit,1.306658945559534E-4,2.657141189347175E-4,4.455584359976086E-4,4.810624308480271E-4,4.0837391780231273E-4,6.530572088562712E-4,1.1649762472992939E-7,1.0747065030275557E-7,1.5549880613285427E-4,7.261871123821416E-4,4.728649064973328E-4,7.209147312148725E-8,1.3147055335692967E-7,3.110403465244428E-4,1.0724704764964879E-7,2.2645311945113466E-4
univers,3.265667859441894E-4,3.795753325905027E-4,2.546320957615244E-4,8.021047613756372E-5,4.0837391780231273E-4,3.62841806631509E-4,2.3311174708458868E-4,7.524020227695918E-4,0.0024091046921162497,2.723485320545736E-4,1.182605521686243E-4,1.44255037716096E-4,1.3147055335692967E-7,2.0739477953862382E-4,2.146013423469472E-4,1.1316997473819825E-7
abil,5.224676773324254E-4,9.488814008694291E-4,2.546320957615244E-4,3.2072164896384175E-4,2.722719621941432E-4,2.902879560753185E-4,1.1649762472992939E-7,1.0757812095305831E-4,1.5549880613285427E-4,4.992678222183575E-4,5.910072572145143E-8,7.216356459460873E-5,1.316020239102866E-4,1.0364556698581902E-7,1.0735429469729841E-4,1.1316997473819825E-7
mous,6.5300297129412E-8,0.002011586061656758,6.37057555254401E-5,4.008519547104634E-8,6.805097780408478E-8,7.255385055619057E-8,3.4960937181451805E-4,4.2999007186132504E-4,2.3320935392538513E-4,5.446516802511143E-4,5.910072572145143E-8,7.209147312148725E-8,1.316020239102866E-4,5.183314804960809E-4,2.146013423469472E-4,3.396230941893329E-4
avoid,3.9186708307360144E-4,3.795373788526175E-8,4.455584359976086E-4,2.405512580217491E-4,2.042209843900584E-4,7.262640440674674E-5,2.3311174708458868E-4,2.1504877125581387E-4,2.3320935392538513E-4,1.8158081598905996E-4,3.5466345505443E-4,7.20986822687994E-4,9.204253440518647E-4,5.183314804960809E-4,8.580836282448399E-4,2.2645311945113466E-4
hang,2.612664888147774E-4,2.657141189347175E-4,4.455584359976086E-4,2.806364534927954E-4,2.722719621941432E-4,5.079495077438902E-4,1.1649762472992939E-7,1.0747065030275557E-7,3.886304495104469E-4,4.085001061528439E-4,3.5466345505443E-4,0.0010814441882954302,1.316020239102866E-4,5.183314804960809E-4,3.2184838999659596E-4,1.1316997473819825E-7
format,3.265667859441894E-4,4.1752907047576447E-4,6.364211341202808E-8,6.814884082032589E-4,6.805097780408478E-8,7.255385055619057E-8,4.661069965444475E-4,4.2999007186132504E-4,5.440515450955086E-4,0.0012254095507424664,1.182605521686243E-4,3.6052945708055776E-4,3.9454313062414596E-4,1.0364556698581902E-7,3.2184838999659596E-4,1.1328314471293642E-4
wii,0.0020896748084383134,2.2776038104945577E-4,2.546320957615244E-4,1.6038086707965643E-4,6.805097780408478E-8,7.262640440674674E-5,1.1649762472992939E-7,1.0747065030275557E-7,9.326042840581629E-4,1.3619695795630314E-4,5.915982644717287E-5,7.216356459460873E-5,1.316020239102866E-4,0.0016584327173400902,1.0724704764964879E-7,3.396230941893329E-4
flawless,7.183685687206613E-4,3.795753325905027E-4,5.092005494096366E-4,4.008519547104634E-8,0.0011569346736472453,3.62841806631509E-4,1.1649762472992939E-7,2.1504877125581387E-4,2.3320935392538513E-4,3.1773239008733037E-4,5.910072572145143E-8,7.209147312148725E-8,6.574842373380053E-4,1.0364556698581902E-7,4.290954376462448E-4,1.1316997473819825E-7
crash,6.5300297129412E-8,5.313902841315497E-4,2.546320957615244E-4,4.008519547104634E-8,6.811902878188885E-5,7.255385055619057E-8,1.1649762472992939E-7,4.2999007186132504E-4,2.3320935392538513E-4,0.001497712698939007,1.182605521686243E-4,7.216356459460873E-5,1.3147055335692967E-7,1.0364556698581902E-7,2.146013423469472E-4,0.0016976627910477119
beat,2.612664888147774E-4,3.0366785681997926E-4,5.728426628216647E-4,3.2072164896384175E-4,9.527817402349909E-4,8.707187605248429E-4,5.826046212743769E-4,1.0757812095305831E-4,7.771054779253088E-8,4.542924189078955E-5,1.773612778900757E-4,7.209147312148725E-8,1.316020239102866E-4,1.0374921255280482E-4,1.0735429469729841E-4,4.527930689275312E-4
sleek,2.612664888147774E-4,2.2776038104945577E-4,2.546320957615244E-4,7.215736036743052E-4,4.0837391780231273E-4,0.001378595714418177,5.826046212743769E-4,1.0757812095305831E-4,1.5549880613285427E-4,9.081309992354635E-5,5.910072572145143E-8,7.209147312148725E-8,1.316020239102866E-4,3.110403465244428E-4,1.0724704764964879E-7,1.1316997473819825E-7
code,7.183685687206613E-4,5.693440220168115E-4,1.9098998234949626E-4,1.2029567160861006E-4,6.811902878188885E-5,7.255385055619057E-8,4.661069965444475E-4,7.524020227695918E-4,8.54893736265632E-4,4.992678222183575E-4,2.955627293329786E-4,7.209147312148725E-8,1.316020239102866E-4,1.0364556698581902E-7,6.435895329455424E-4,1.1316997473819825E-7
reliabl,2.612664888147774E-4,1.5185290527893226E-4,6.364211341202808E-8,3.2072164896384175E-4,6.805097780408478E-8,7.255385055619057E-8,0.0010485951201940943,7.524020227695918E-4,2.3320935392538513E-4,5.446516802511143E-4,3.5466345505443E-4,1.44255037716096E-4,1.316020239102866E-4,2.0739477953862382E-4,0.0011798247711937862,1.1316997473819825E-7
plastic,6.53655974265414E-5,3.795373788526175E-8,3.1827420917355246E-4,8.017439946163979E-4,6.805097780408478E-8,3.62841806631509E-4,5.826046212743769E-4,1.0747065030275557E-7,1.5549880613285427E-4,4.53838580327568E-8,1.773612778900757E-4,0.002090724811996252,1.316020239102866E-4,4.146859135102619E-4,1.0735429469729841E-4,2.2645311945113466E-4
suppli,3.265667859441894E-4,3.4162159470524096E-4,3.1827420917355246E-4,2.405512580217491E-4,1.3617000658597362E-4,7.255385055619057E-8,1.1649762472992939E-7,6.449313724668362E-4,2.3320935392538513E-4,4.53838580327568E-8,2.955627293329786E-4,5.768038764450195E-4,3.9454313062414596E-4,1.0364556698581902E-7,0.003646506867135708,1.1328314471293642E-4
info,1.959661916853654E-4,5.313902841315497E-4,1.273478689374682E-4,2.0046606255070276E-4,6.805097780408478E-8,7.255385055619057E-8,1.166141223546593E-4,3.2251942155856947E-4,3.1091990171791604E-4,5.900355382838711E-4,6.501670836616871E-4,2.1634651083758324E-4,1.3147055335692967E-7,7.256226144677189E-4,4.290954376462448E-4,3.396230941893329E-4
address,6.5300297129412E-8,7.594542950840876E-5,1.9098998234949626E-4,4.0125280666517384E-5,1.3617000658597362E-4,7.255385055619057E-8,1.1649762472992939E-7,3.2251942155856947E-4,3.886304495104469E-4,0.0012254095507424664,5.910663579402356E-4,7.209147312148725E-8,7.88954790694935E-4,7.256226144677189E-4,1.0724704764964879E-7,6.791330184039277E-4
entertain,7.836688658500733E-4,0.0010627426145252143,1.9098998234949626E-4,4.4097723537698077E-4,6.805097780408478E-8,8.707187605248429E-4,2.3311174708458868E-4,2.1504877125581387E-4,7.778825834032338E-5,1.3619695795630314E-4,5.915982644717287E-5,7.209147312148725E-8,1.3147055335692967E-7,1.0374921255280482E-4,1.0724704764964879E-7,2.2645311945113466E-4
special,1.306658945559534E-4,3.0366785681997926E-4,6.364847762336928E-4,7.215736036743052E-4,4.0837391780231273E-4,7.255385055619057E-8,6.991022460043063E-4,1.0757812095305831E-4,5.440515450955086E-4,1.3619695795630314E-4,2.955627293329786E-4,2.1634651083758324E-4,1.316020239102866E-4,1.0364556698581902E-7,2.146013423469472E-4,4.527930689275312E-4
bigger,5.224676773324254E-4,3.0366785681997926E-4,6.37057555254401E-5,3.608068444348881E-4,5.444758734104823E-4,7.256110594124617E-4,8.155998707342357E-4,2.1504877125581387E-4,1.5549880613285427E-4,4.085001061528439E-4,5.910072572145143E-8,7.20986822687994E-4,2.630725772672163E-4,2.0739477953862382E-4,1.0724704764964879E-7,1.1316997473819825E-7
4k,3.9186708307360144E-4,3.0366785681997926E-4,6.364211341202808E-8,0.001282766340268954,6.12526851214567E-4,6.530572088562712E-4,3.4960937181451805E-4,7.524020227695918E-4,1.5549880613285427E-4,9.081309992354635E-5,1.182605521686243E-4,5.768038764450195E-4,5.260136839810756E-4,0.001243850449396814,2.146013423469472E-4,1.1328314471293642E-4
