,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7
difficult,3.8520608371427095E-4,3.70028320245692E-4,5.224405554912381E-4,6.185538744344912E-4,4.6359138905316443E-4,8.746835655091972E-4,3.3460959222340994E-4,9.590798051264926E-8,1.0601462302101179E-7,3.0235793088026665E-4,1.6878012959378646E-4,7.158824626213562E-4,1.681560508320363E-4,7.20790280229566E-8,0.003057183101860038,7.5791010055168E-4
luck,1.5412864897265669E-4,5.180248486911243E-4,4.5714364816824875E-4,4.124036080007331E-4,6.622450338409794E-4,6.728490376630629E-4,7.80607049368908E-4,3.837278300311097E-4,3.1814988368605634E-4,4.534991110253637E-4,0.0020244337283260713,5.965886011613735E-4,3.3622806565666033E-4,4.3254624716576254E-4,5.559083202195897E-4,3.7900241373669196E-4
outstand,0.0020027481269055706,3.7036131243469416E-5,5.224405554912381E-4,6.185538744344912E-4,0.0010595523234166097,6.727817594871142E-8,7.80607049368908E-4,8.632677325943559E-4,6.361937527490917E-4,7.557059007254852E-8,2.531280204452539E-4,1.192938614599827E-7,0.0019329122064905883,7.929413872805454E-4,2.7798890003731763E-4,1.8954857032919782E-4
learn,5.392577068753471E-4,5.180248486911243E-4,1.3065911155330176E-4,8.247041408682492E-4,6.622450338409794E-4,3.3645815791950585E-4,1.1149936428637453E-7,9.591757131070051E-4,3.1814988368605634E-4,3.0235793088026665E-4,8.435632564055263E-4,7.158824626213562E-4,3.3622806565666033E-4,9.370994433264586E-4,0.0010422673055385657,6.631831788479331E-4
email,4.62231895294809E-4,3.70028320245692E-4,6.529690732298938E-8,2.0625334156697497E-4,3.3115562586128773E-4,0.0038349233072524995,0.0011151051422280316,4.7963581054375897E-4,1.0601462302101179E-7,3.779285209528152E-4,5.061716929996565E-4,7.158824626213562E-4,8.4036007412312E-8,0.0023066009757626337,3.474687550828857E-4,3.7900241373669196E-4
consum,3.0818027213373283E-4,5.920231129138404E-4,6.529690732298938E-8,1.0307513321687905E-7,0.0013906417313963013,7.401272136117744E-4,0.0035680911565282706,2.878198495184604E-4,6.361937527490917E-4,3.0235793088026665E-4,0.001602694274068734,4.772947397013908E-4,5.043000804812843E-4,5.767043032116756E-4,6.947985504556802E-8,1.8954857032919782E-4
flash,3.0818027213373283E-4,0.0024049805863703855,6.536220423031236E-5,0.0034015824712902254,6.628409947753429E-5,8.074053895604857E-4,5.57608320796159E-4,9.600388849316189E-5,2.1213526066504455E-4,6.046402911704607E-4,3.3747591129672146E-4,2.3870701678142535E-4,8.41200434197243E-5,7.215110705097954E-5,9.727874504929977E-4,4.7372933544043903E-4
amount,7.702581158053807E-8,2.9603005602297583E-4,6.530343701372168E-4,0.0012370046737357654,0.0010595523234166097,4.710145098169287E-4,0.0011151051422280316,8.632677325943559E-4,0.0010602522448331388,7.557814713155577E-4,5.061716929996565E-4,7.158824626213562E-4,5.043000804812843E-4,4.3254624716576254E-4,4.864284651740217E-4,1.8954857032919782E-4
glare,6.933093300364231E-4,1.1103439546618555E-4,0.002024269423919994,0.00391695813737462,0.001125770205012548,6.727817594871142E-8,4.461089565097845E-4,1.9191186900581114E-4,1.0612063764403278E-4,7.557814713155577E-4,3.3747591129672146E-4,2.3870701678142535E-4,5.043000804812843E-4,7.20790280229566E-8,2.7798890003731763E-4,0.0015157254741816565
drive,7.71028373921186E-5,0.0011470100945842113,1.9595601887629116E-4,0.0010308544073020073,1.3250198107347263E-4,7.401272136117744E-4,0.001003605777941657,2.878198495184604E-4,4.2416450670706816E-4,0.0026450462231292706,3.3747591129672146E-4,8.351763240813389E-4,8.4036007412312E-8,2.883881911198494E-4,4.1694861012845367E-4,2.842754920329449E-4
averag,0.0011554641995196516,5.180248486911243E-4,0.0013713003506901002,3.09328474783854E-4,2.6493774426534936E-4,2.0190180602208297E-4,5.57608320796159E-4,8.632677325943559E-4,3.1814988368605634E-4,3.0235793088026665E-4,4.2182380214818895E-4,0.0014316456313812522,6.723720953059082E-4,4.3254624716576254E-4,4.864284651740217E-4,9.473639439591742E-4
wife,3.8520608371427095E-4,1.4803352757754363E-4,8.48925092106185E-4,6.185538744344912E-4,8.608986786287945E-4,2.0190180602208297E-4,2.231102279370354E-4,6.714517715690574E-4,0.0018023546059802214,2.2678734080771812E-4,2.531280204452539E-4,1.1941315532144267E-4,0.0020169482139029003,8.650204153035021E-4,4.864284651740217E-4,0.0011368177873666682
board,1.5412864897265669E-4,7.403526335482748E-5,6.529690732298938E-8,5.154787412176121E-4,4.6359138905316443E-4,0.0022202470844834257,3.3460959222340994E-4,3.837278300311097E-4,5.301791297280799E-4,5.290697010979122E-4,0.003880087327058356,0.0021474088001411486,4.202640730689723E-4,5.046252751887191E-4,3.474687550828857E-4,1.8954857032919782E-4
refund,7.702581158053807E-8,7.403526335482748E-5,6.536220423031236E-5,2.0625334156697497E-4,1.9871986266941098E-4,0.0015474653249963116,7.80607049368908E-4,9.600388849316189E-5,4.2416450670706816E-4,2.2678734080771812E-4,6.748674747025914E-4,3.5800087824140807E-4,2.521920582443483E-4,0.004973525012612028,4.864284651740217E-4,4.7372933544043903E-4
post,7.702581158053807E-8,3.330291881343339E-4,0.0011101127213981427,7.216290076513702E-4,3.3115562586128773E-4,0.0012110744452527545,0.0020071000565190277,1.9191186900581114E-4,1.0612063764403278E-4,3.779285209528152E-4,0.001771390055771669,8.351763240813389E-4,5.883360878935963E-4,2.1630916309689274E-4,6.954933490061357E-5,5.684562571441861E-4
mind,7.71028373921186E-5,3.70028320245692E-4,7.183312774602062E-4,6.185538744344912E-4,0.0012582059682044247,4.710145098169287E-4,5.57608320796159E-4,7.673597520817066E-4,0.0011662668678541505,7.557059007254852E-8,0.001096606928959929,5.965886011613735E-4,5.883360878935963E-4,6.487833312346323E-4,2.7798890003731763E-4,4.7372933544043903E-4
initi,3.8520608371427095E-4,6.290222450251985E-4,3.2654983352226996E-4,3.09328474783854E-4,4.6359138905316443E-4,4.037363338682173E-4,8.921064136552825E-4,3.837278300311097E-4,3.1814988368605634E-4,7.557814713155577E-4,6.748674747025914E-4,9.544701855413215E-4,5.043000804812843E-4,0.0013695736114641983,0.0014591464358119739,1.8954857032919782E-4
leav,3.8520608371427095E-4,3.70028320245692E-4,0.0012407065360441215,0.0016493052066032818,6.621788159593835E-8,6.055708617143515E-4,5.57608320796159E-4,9.600388849316189E-5,4.2416450670706816E-4,3.779285209528152E-4,5.90519583851124E-4,5.965886011613735E-4,4.202640730689723E-4,0.0012974945834412417,8.338277404018618E-4,1.8954857032919782E-4
continu,7.71028373921186E-5,9.620144340274211E-4,9.142219994291744E-4,2.0625334156697497E-4,3.973735074572261E-4,8.074053895604857E-4,8.921064136552825E-4,4.7963581054375897E-4,1.0612063764403278E-4,1.5121675073516958E-4,8.435632564055263E-4,0.002743878107441062,8.4036007412312E-8,4.3254624716576254E-4,6.947985504556802E-8,6.631831788479331E-4
entir,1.5412864897265669E-4,9.99013566138779E-4,9.795189067521638E-4,9.277792740851283E-4,3.973735074572261E-4,4.710145098169287E-4,1.1161086365066089E-4,4.7963581054375897E-4,3.1814988368605634E-4,7.557059007254852E-8,0.001265302710662864,0.0010737640470013042,1.681560508320363E-4,4.3254624716576254E-4,4.864284651740217E-4,7.5791010055168E-4
reset,1.5412864897265669E-4,0.0010360126982501372,3.2654983352226996E-4,4.124036080007331E-4,4.6359138905316443E-4,0.0012783526212014659,1.1161086365066089E-4,9.590798051264926E-8,7.422083757701035E-4,7.557059007254852E-8,0.0010122590381084614,0.0036982289991209236,1.681560508320363E-4,1.4423013507393613E-4,0.0010422673055385657,1.8954857032919782E-4
job,0.0010014125763585754,3.70028320245692E-4,7.836281847831957E-4,5.154787412176121E-4,2.6493774426534936E-4,2.0190180602208297E-4,6.691076850825335E-4,6.714517715690574E-4,0.0010602522448331388,5.290697010979122E-4,3.3747591129672146E-4,3.5800087824140807E-4,0.0010925521323674682,0.0016578897235560246,5.559083202195897E-4,1.8954857032919782E-4
ray,5.392577068753471E-4,1.1103439546618555E-4,3.2654983352226996E-4,3.09328474783854E-4,3.973735074572261E-4,2.0190180602208297E-4,0.001003605777941657,1.9191186900581114E-4,0.0038166324433794446,0.0011336344216783003,8.443223874231896E-5,4.772947397013908E-4,0.0021850202287275245,4.3254624716576254E-4,0.0010422673055385657,1.8954857032919782E-4
shut,7.71028373921186E-5,6.660213771365565E-4,2.612529261992806E-4,4.124036080007331E-4,6.622450338409794E-4,6.728490376630629E-4,1.1149936428637453E-7,9.591757131070051E-4,2.1213526066504455E-4,3.0235793088026665E-4,3.3747591129672146E-4,0.00620340008978056,1.681560508320363E-4,2.1630916309689274E-4,0.00125070687067527,1.8954857032919782E-4
websit,7.71028373921186E-5,0.001627998812031866,6.529690732298938E-8,2.0625334156697497E-4,5.960271522450411E-4,0.0018838562047398687,0.001003605777941657,1.9191186900581114E-4,1.0601462302101179E-7,3.0235793088026665E-4,9.279111472569939E-4,1.1941315532144267E-4,2.521920582443483E-4,0.001225415555418285,4.1694861012845367E-4,9.472692170374704E-8
cool,2.3115446055319475E-4,9.99013566138779E-4,3.9184674084525933E-4,6.185538744344912E-4,5.298092706491027E-4,2.691799819707944E-4,5.57608320796159E-4,5.755437910564082E-4,0.002438442344106292,7.557814713155577E-4,8.43478908514675E-8,1.192938614599827E-7,6.723720953059082E-4,1.4423013507393613E-4,0.001389666580766406,6.631831788479331E-4
useless,7.702581158053807E-8,0.0012950066230296435,2.612529261992806E-4,4.124036080007331E-4,6.628409947753429E-5,0.001614743500945023,1.1149936428637453E-7,7.673597520817066E-4,8.482229987911152E-4,8.313520613881062E-4,5.90519583851124E-4,2.3870701678142535E-4,8.4036007412312E-8,3.6046721914280596E-4,0.001667586000948678,4.7372933544043903E-4
touch,3.8520608371427095E-4,1.1103439546618555E-4,5.877374628142274E-4,1.0307513321687905E-7,5.960271522450411E-4,2.691799819707944E-4,2.231102279370354E-4,2.878198495184604E-4,0.0010602522448331388,1.5121675073516958E-4,3.3747591129672146E-4,8.351763240813389E-4,8.41200434197243E-5,2.1630916309689274E-4,0.003404582377087878,0.003031356221441609
error,7.702581158053807E-8,0.0038849458708247082,6.529690732298938E-8,4.124036080007331E-4,6.621788159593835E-8,6.728490376630629E-4,4.461089565097845E-4,9.590798051264926E-8,1.0601462302101179E-7,7.557059007254852E-8,8.43478908514675E-8,5.965886011613735E-4,8.41200434197243E-5,4.3254624716576254E-4,8.338277404018618E-4,9.482164862545079E-5
damag,1.5412864897265669E-4,7.403526335482748E-5,6.536220423031236E-5,0.0010308544073020073,1.3250198107347263E-4,0.0012783526212014659,6.691076850825335E-4,1.9191186900581114E-4,1.0612063764403278E-4,3.0235793088026665E-4,1.6878012959378646E-4,1.192938614599827E-7,8.404441101305323E-4,0.005333920152726811,5.559083202195897E-4,0.0012315447090704152
worst,7.702581158053807E-8,6.290222450251985E-4,1.9595601887629116E-4,6.185538744344912E-4,7.946807970328561E-4,0.0023548034363808485,4.461089565097845E-4,4.7963581054375897E-4,5.301791297280799E-4,6.046402911704607E-4,0.0013496506015143316,5.965886011613735E-4,2.521920582443483E-4,6.487833312346323E-4,5.559083202195897E-4,4.7372933544043903E-4
comment,3.0818027213373283E-4,4.440265844684081E-4,5.877374628142274E-4,4.124036080007331E-4,5.960271522450411E-4,5.3829268576564E-4,0.002453097513664526,0.0010550836936196544,9.54237621812127E-4,6.802108812430092E-4,6.748674747025914E-4,4.772947397013908E-4,8.404441101305323E-4,5.767043032116756E-4,4.864284651740217E-4,5.684562571441861E-4
extend,2.3115446055319475E-4,3.330291881343339E-4,6.529690732298938E-8,4.124036080007331E-4,4.6359138905316443E-4,0.001143796269304043,1.1149936428637453E-7,1.9191186900581114E-4,4.2416450670706816E-4,5.290697010979122E-4,0.005314001471533303,5.965886011613735E-4,8.4036007412312E-8,3.6046721914280596E-4,6.948680303107257E-4,4.7372933544043903E-4
sell,7.702581158053807E-8,5.920231129138404E-4,5.877374628142274E-4,1.0307513321687905E-7,0.0010595523234166097,8.074053895604857E-4,0.0017841013279462788,0.0010550836936196544,1.0612063764403278E-4,3.0235793088026665E-4,4.2182380214818895E-4,5.965886011613735E-4,3.3622806565666033E-4,0.0020182848636708076,2.7798890003731763E-4,9.472692170374704E-8
super,0.002773006242710951,4.440265844684081E-4,3.9184674084525933E-4,7.216290076513702E-4,6.621788159593835E-8,6.727817594871142E-8,0.001003605777941657,0.0013428076351576022,1.0601462302101179E-7,7.557059007254852E-8,2.531280204452539E-4,8.351763240813389E-4,0.0010085161249551561,8.650204153035021E-4,4.864284651740217E-4,0.0012315447090704152
origin,3.8520608371427095E-4,6.290222450251985E-4,4.5714364816824875E-4,8.247041408682492E-4,5.960271522450411E-4,8.746835655091972E-4,1.1149936428637453E-7,3.837278300311097E-4,7.422083757701035E-4,7.557059007254852E-8,0.001265302710662864,5.965886011613735E-4,8.4036007412312E-8,0.0018741268076248945,6.948680303107257E-4,9.473639439591742E-4
backlight,1.5412864897265669E-4,7.403526335482748E-5,0.004113770458255654,0.003504657604507104,3.973735074572261E-4,2.0190180602208297E-4,5.57608320796159E-4,2.878198495184604E-4,2.1213526066504455E-4,3.779285209528152E-4,5.061716929996565E-4,9.544701855413215E-4,5.883360878935963E-4,5.046252751887191E-4,8.338277404018618E-4,7.5791010055168E-4
stay,3.8520608371427095E-4,7.770187734706307E-4,6.536220423031236E-5,1.0307513321687905E-7,6.622450338409794E-4,6.055708617143515E-4,7.80607049368908E-4,5.755437910564082E-4,1.0601462302101179E-7,5.290697010979122E-4,0.0010122590381084614,0.0021474088001411486,3.3622806565666033E-4,4.3254624716576254E-4,5.559083202195897E-4,8.526370222554272E-4
constant,7.71028373921186E-5,0.002737972775372608,3.2654983352226996E-4,7.216290076513702E-4,3.3115562586128773E-4,2.691799819707944E-4,6.691076850825335E-4,2.878198495184604E-4,2.1213526066504455E-4,7.557059007254852E-8,3.3747591129672146E-4,0.0019088210772211832,8.4036007412312E-8,7.215110705097954E-5,4.864284651740217E-4,9.482164862545079E-5
higher,3.8520608371427095E-4,2.9603005602297583E-4,0.0024813477751809195,5.154787412176121E-4,0.0010595523234166097,6.055708617143515E-4,5.57608320796159E-4,6.714517715690574E-4,3.1814988368605634E-4,3.779285209528152E-4,4.2182380214818895E-4,3.5800087824140807E-4,6.723720953059082E-4,5.767043032116756E-4,1.390291899461816E-4,4.7372933544043903E-4
corner,1.5412864897265669E-4,1.850326596889017E-4,8.48925092106185E-4,0.007730738066399146,2.6493774426534936E-4,3.3645815791950585E-4,3.3460959222340994E-4,1.9191186900581114E-4,1.0612063764403278E-4,3.0235793088026665E-4,4.2182380214818895E-4,5.965886011613735E-4,5.043000804812843E-4,2.1630916309689274E-4,0.0010422673055385657,5.684562571441861E-4
short,4.62231895294809E-4,5.550239808024823E-4,3.9184674084525933E-4,3.09328474783854E-4,0.0015230774945881782,6.055708617143515E-4,2.231102279370354E-4,4.7963581054375897E-4,4.2416450670706816E-4,5.290697010979122E-4,0.001433998492365799,9.544701855413215E-4,8.404441101305323E-4,4.3254624716576254E-4,6.948680303107257E-4,6.631831788479331E-4
hulu,7.71028373921186E-5,0.0047359259093859435,1.3065911155330176E-4,2.0625334156697497E-4,1.9871986266941098E-4,2.0190180602208297E-4,2.231102279370354E-4,9.590798051264926E-8,1.0601462302101179E-7,9.069226514606547E-4,2.531280204452539E-4,2.3870701678142535E-4,2.521920582443483E-4,2.1630916309689274E-4,2.7798890003731763E-4,1.8954857032919782E-4
incred,0.0011554641995196516,4.440265844684081E-4,0.0012407065360441215,5.154787412176121E-4,9.271165602247329E-4,1.3462363007337154E-4,3.3460959222340994E-4,5.755437910564082E-4,7.422083757701035E-4,3.779285209528152E-4,2.531280204452539E-4,1.192938614599827E-7,9.244801175428443E-4,5.767043032116756E-4,8.338277404018618E-4,0.0012315447090704152
troubl,4.62231895294809E-4,0.0011470100945842113,3.9184674084525933E-4,1.0317820835009592E-4,3.973735074572261E-4,0.0018165780287911573,4.461089565097845E-4,4.7963581054375897E-4,1.0601462302101179E-7,3.779285209528152E-4,0.0011809548198113964,2.3870701678142535E-4,4.202640730689723E-4,2.883881911198494E-4,6.948680303107257E-4,0.0014209985524779095
720p,9.243867647780374E-4,7.403526335482748E-5,6.529690732298938E-8,4.124036080007331E-4,0.0015230774945881782,2.0190180602208297E-4,0.001226604506514406,9.590798051264926E-8,0.0011662668678541505,0.002342763862839077,8.43478908514675E-8,5.965886011613735E-4,0.003025380302850644,1.4423013507393613E-4,6.947985504556802E-8,3.7900241373669196E-4
shop,1.5412864897265669E-4,2.9603005602297583E-4,1.3065911155330176E-4,1.0317820835009592E-4,0.0014568596129922399,0.0025566379642269826,1.1149936428637453E-7,3.837278300311097E-4,0.0010602522448331388,3.0235793088026665E-4,0.0018557379466231365,2.3870701678142535E-4,4.202640730689723E-4,0.001225415555418285,2.0850904499174962E-4,5.684562571441861E-4
laptop,4.62231895294809E-4,0.0017389962083659402,6.536220423031236E-5,4.124036080007331E-4,6.621788159593835E-8,5.3829268576564E-4,2.231102279370354E-4,2.878198495184604E-4,8.482229987911152E-4,0.004458740384870435,5.90519583851124E-4,5.965886011613735E-4,8.41200434197243E-5,2.883881911198494E-4,8.338277404018618E-4,1.8954857032919782E-4
cours,2.3115446055319475E-4,2.5903092391161783E-4,7.183312774602062E-4,4.124036080007331E-4,0.0013906417313963013,0.0012110744452527545,0.001003605777941657,8.632677325943559E-4,7.422083757701035E-4,6.046402911704607E-4,8.43478908514675E-8,0.0011930579084612869,0.0010085161249551561,6.487833312346323E-4,0.00125070687067527,9.472692170374704E-8
famili,7.702581158053807E-8,5.180248486911243E-4,5.877374628142274E-4,1.0307513321687905E-7,6.621788159593835E-8,2.691799819707944E-4,3.3460959222340994E-4,8.632677325943559E-4,0.005194822542652598,4.534991110253637E-4,4.2182380214818895E-4,2.3870701678142535E-4,2.521920582443483E-4,6.487833312346323E-4,4.1694861012845367E-4,0.002084087004404139
toshiba,6.162835184558851E-4,1.4803352757754363E-4,2.612529261992806E-4,0.0011339295405188863,0.002516345718527253,0.0031621415477653854,0.001226604506514406,0.001246899654644953,3.1814988368605634E-4,0.0012847756018233975,0.001602694274068734,8.351763240813389E-4,0.0010925521323674682,2.1630916309689274E-4,0.001320186725720838,8.526370222554272E-4
nois,1.5412864897265669E-4,7.403526335482748E-5,0.0011101127213981427,0.0010308544073020073,6.622450338409794E-4,9.419617414579086E-4,7.80607049368908E-4,6.714517715690574E-4,6.361937527490917E-4,8.313520613881062E-4,5.061716929996565E-4,0.009901509795040024,5.043000804812843E-4,1.4423013507393613E-4,4.1694861012845367E-4,2.842754920329449E-4
hand,3.8520608371427095E-4,2.9603005602297583E-4,1.3065911155330176E-4,0.0014431549401695235,0.0011919880866084864,4.037363338682173E-4,6.691076850825335E-4,4.7963581054375897E-4,1.0601462302101179E-7,7.564616066262107E-5,1.6878012959378646E-4,7.158824626213562E-4,7.564081027182203E-4,4.3254624716576254E-4,0.0020149852761765182,0.0016104523958854037
screw,3.0818027213373283E-4,1.4803352757754363E-4,3.2654983352226996E-4,4.124036080007331E-4,1.3250198107347263E-4,9.419617414579086E-4,4.461089565097845E-4,4.7963581054375897E-4,3.1814988368605634E-4,3.0235793088026665E-4,9.279111472569939E-4,8.351763240813389E-4,5.043000804812843E-4,9.370994433264586E-4,7.643478853562937E-4,0.008620244601962685
red,4.62231895294809E-4,7.403526335482748E-5,0.002024269423919994,0.0020616057394707977,5.960271522450411E-4,2.691799819707944E-4,7.80607049368908E-4,9.591757131070051E-4,4.2416450670706816E-4,7.557814713155577E-4,0.0010122590381084614,0.0026245842459810794,1.681560508320363E-4,3.6046721914280596E-4,2.0850904499174962E-4,0.0012315447090704152
rang,7.702581158053807E-8,4.440265844684081E-4,0.0017630817946280367,1.0307513321687905E-7,0.002450127836931315,6.727817594871142E-8,0.001003605777941657,9.590798051264926E-8,2.1213526066504455E-4,6.046402911704607E-4,4.2182380214818895E-4,1.192938614599827E-7,7.564081027182203E-4,2.1630916309689274E-4,0.0010422673055385657,0.0010420908656629212
60hz,6.162835184558851E-4,1.1103439546618555E-4,0.0032649106630567924,4.124036080007331E-4,0.002052820547355685,4.037363338682173E-4,1.1161086365066089E-4,2.878198495184604E-4,7.422083757701035E-4,0.0011336344216783003,5.061716929996565E-4,4.772947397013908E-4,0.0013446601546044043,6.487833312346323E-4,2.0850904499174962E-4,4.7372933544043903E-4
tweak,0.0020797739384861087,7.403526335482748E-5,0.00352609829234875,3.09328474783854E-4,6.621788159593835E-8,1.3462363007337154E-4,1.1149936428637453E-7,0.0013428076351576022,5.301791297280799E-4,5.290697010979122E-4,8.43478908514675E-8,7.158824626213562E-4,0.0010925521323674682,2.1630916309689274E-4,2.0850904499174962E-4,5.684562571441861E-4
seri,4.62231895294809E-4,6.660213771365565E-4,0.0016324879799820577,8.247041408682492E-4,0.004238010640021651,9.419617414579086E-4,1.1149936428637453E-7,6.714517715690574E-4,3.1814988368605634E-4,6.046402911704607E-4,9.279111472569939E-4,2.3870701678142535E-4,3.3622806565666033E-4,2.1630916309689274E-4,6.253881752651577E-4,9.472692170374704E-8
proper,3.0818027213373283E-4,0.0010360126982501372,7.836281847831957E-4,0.0011339295405188863,1.9871986266941098E-4,7.401272136117744E-4,8.921064136552825E-4,9.591757131070051E-4,1.0601462302101179E-7,0.0010580638316057519,8.443223874231896E-5,4.772947397013908E-4,5.883360878935963E-4,7.208623592575888E-4,4.1694861012845367E-4,0.0014209985524779095
wors,3.8520608371427095E-4,3.70028320245692E-4,0.0011101127213981427,0.002267756005904556,5.960271522450411E-4,0.00100923991740662,1.1161086365066089E-4,0.0010550836936196544,3.1814988368605634E-4,6.046402911704607E-4,0.0015183463832172666,0.0011930579084612869,0.0010925521323674682,3.6046721914280596E-4,6.947985504556802E-8,9.482164862545079E-5
total,6.933093300364231E-4,4.0702745235705006E-4,3.9184674084525933E-4,0.0020616057394707977,6.628409947753429E-5,6.728490376630629E-4,1.1149936428637453E-7,1.9191186900581114E-4,0.0014843107369171859,3.0235793088026665E-4,0.001265302710662864,1.192938614599827E-7,5.883360878935963E-4,0.0018020477796019379,9.727874504929977E-4,6.631831788479331E-4
complain,0.0011554641995196516,2.9603005602297583E-4,9.142219994291744E-4,4.124036080007331E-4,1.9871986266941098E-4,0.0010765180933553315,0.001226604506514406,0.0017264395572081993,4.2416450670706816E-4,6.802108812430092E-4,0.001096606928959929,7.158824626213562E-4,3.3622806565666033E-4,2.883881911198494E-4,6.947985504556802E-8,5.684562571441861E-4
night,4.62231895294809E-4,8.510170376933468E-4,0.0017630817946280367,0.002267756005904556,2.6493774426534936E-4,3.3645815791950585E-4,5.57608320796159E-4,8.632677325943559E-4,8.482229987911152E-4,5.290697010979122E-4,5.061716929996565E-4,0.0010737640470013042,1.681560508320363E-4,2.883881911198494E-4,6.948680303107257E-4,2.842754920329449E-4
lag,3.0818027213373283E-4,8.510170376933468E-4,0.0020895663312429833,5.154787412176121E-4,1.9871986266941098E-4,2.0190180602208297E-4,0.0013381038708007807,2.878198495184604E-4,2.1213526066504455E-4,0.005063305105450824,4.2182380214818895E-4,8.351763240813389E-4,5.043000804812843E-4,3.6046721914280596E-4,5.559083202195897E-4,6.631831788479331E-4
navig,0.0013095158226807278,0.0010730118303614953,1.9595601887629116E-4,2.0625334156697497E-4,1.3250198107347263E-4,3.3645815791950585E-4,2.231102279370354E-4,3.837278300311097E-4,1.0601462302101179E-7,3.0235793088026665E-4,2.531280204452539E-4,1.1941315532144267E-4,4.202640730689723E-4,1.4423013507393613E-4,0.004933139188090375,5.684562571441861E-4
edg,2.3115446055319475E-4,1.850326596889017E-4,0.002220160145888962,0.003504657604507104,0.0010595523234166097,6.734545412466013E-5,0.0013381038708007807,8.632677325943559E-4,7.422083757701035E-4,9.824932415332032E-4,4.2182380214818895E-4,9.544701855413215E-4,3.3622806565666033E-4,2.1630916309689274E-4,6.947985504556802E-8,0.0013262716307741622
firmwar,1.5412864897265669E-4,0.0014430031514750757,5.877374628142274E-4,7.216290076513702E-4,7.946807970328561E-4,0.00430587053889348,7.80607049368908E-4,5.755437910564082E-4,6.361937527490917E-4,9.824932415332032E-4,4.2182380214818895E-4,7.158824626213562E-4,5.883360878935963E-4,7.215110705097954E-5,0.0010422673055385657,1.8954857032919782E-4
freez,3.8520608371427095E-4,0.004550930248829153,6.536220423031236E-5,6.185538744344912E-4,1.3250198107347263E-4,2.0190180602208297E-4,1.1161086365066089E-4,2.878198495184604E-4,1.0601462302101179E-7,7.564616066262107E-5,8.43478908514675E-8,0.0016702333543012176,5.883360878935963E-4,7.20790280229566E-8,5.559083202195897E-4,4.7372933544043903E-4
market,1.5412864897265669E-4,1.4803352757754363E-4,2.612529261992806E-4,8.247041408682492E-4,0.0031123066528906985,6.055708617143515E-4,0.0016726019636599042,1.9191186900581114E-4,1.0601462302101179E-7,3.779285209528152E-4,5.90519583851124E-4,1.1941315532144267E-4,0.0018488761990782764,2.1630916309689274E-4,9.033075954474298E-4,8.526370222554272E-4
drop,2.3115446055319475E-4,5.180248486911243E-4,5.224405554912381E-4,0.0011339295405188863,0.00185416690256787,4.710145098169287E-4,1.1149936428637453E-7,8.632677325943559E-4,6.361937527490917E-4,3.0235793088026665E-4,1.6878012959378646E-4,7.158824626213562E-4,6.723720953059082E-4,0.0022345219477396773,8.338277404018618E-4,9.472692170374704E-8
electron,1.5412864897265669E-4,1.850326596889017E-4,6.530343701372168E-4,1.0307513321687905E-7,9.933344418206712E-4,7.401272136117744E-4,0.0017841013279462788,7.673597520817066E-4,5.301791297280799E-4,3.779285209528152E-4,0.001265302710662864,7.158824626213562E-4,5.043000804812843E-4,0.0019462058356478512,9.033075954474298E-4,4.7372933544043903E-4
refresh,5.392577068753471E-4,1.4803352757754363E-4,0.004897333346131527,3.09328474783854E-4,0.0011919880866084864,3.3645815791950585E-4,0.001226604506514406,2.878198495184604E-4,4.2416450670706816E-4,0.0015870579621135915,4.2182380214818895E-4,2.3870701678142535E-4,0.0011765881397797803,2.883881911198494E-4,6.954933490061357E-5,3.7900241373669196E-4
hold,7.702581158053807E-8,3.330291881343339E-4,5.877374628142274E-4,1.0317820835009592E-4,5.298092706491027E-4,0.002152968908534714,1.1161086365066089E-4,4.7963581054375897E-4,4.2416450670706816E-4,2.2678734080771812E-4,5.90519583851124E-4,0.0025052903845210967,3.3622806565666033E-4,6.487833312346323E-4,0.0010422673055385657,0.00236826776951538
xbox,7.702581158053807E-8,5.180248486911243E-4,0.0011101127213981427,5.154787412176121E-4,3.3115562586128773E-4,2.691799819707944E-4,4.461089565097845E-4,2.878198495184604E-4,0.0023324277210852802,0.003929746254362596,8.443223874231896E-5,1.192938614599827E-7,0.0015127321694290285,3.6046721914280596E-4,2.0850904499174962E-4,9.482164862545079E-5
wast,1.5412864897265669E-4,0.001627998812031866,6.529690732298938E-8,1.0317820835009592E-4,0.0010595523234166097,4.037363338682173E-4,1.1149936428637453E-7,9.590798051264926E-8,4.2416450670706816E-4,6.802108812430092E-4,0.0034583478728010186,0.0014316456313812522,8.4036007412312E-8,8.650204153035021E-4,3.474687550828857E-4,2.842754920329449E-4
calibr,2.3115446055319475E-4,1.1103439546618555E-4,0.005093224068100495,1.0307513321687905E-7,0.0013906417313963013,2.691799819707944E-4,0.0030105943350963987,9.590798051264926E-8,5.301791297280799E-4,6.046402911704607E-4,3.3747591129672146E-4,7.158824626213562E-4,0.0010925521323674682,5.046252751887191E-4,7.643478853562937E-4,8.526370222554272E-4
