,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7
horribl,0.001187670318253604,0.0014464620295219712,9.429984276130609E-4,9.335638127988294E-4,0.0011759268456054603,3.6579660567667184E-4,8.339356526211479E-4,0.0011317110928541429,0.0014643166018191154,7.1541645701074E-4,0.0012749158767462866,0.0015107670398609347,5.166826109505204E-4,0.001207024457910139,1.2433740596361988E-7,0.0018501231010360913
respons,8.907675838269242E-4,8.679061455073834E-4,0.001131579255052929,9.335638127988294E-4,9.684225495748514E-4,9.509541432518317E-4,0.0010840913328394705,6.467266948022283E-4,4.8818687808334984E-4,9.355276659979688E-4,0.001195238614278548,0.0022661190867894463,0.001033236083532895,1.0067756706674851E-4,9.948235851149226E-4,0.0012026123912089507
comcast,5.938054688533593E-8,1.4471129048914874E-4,9.42904137199341E-8,6.22334386240137E-8,6.923726677554648E-5,1.4636252908598686E-4,0.005420123123290395,0.0012125418258627954,0.013787954363983158,3.3022184128308986E-4,1.594342021979451E-4,1.2595495382532936E-4,1.291383681455937E-7,0.0010058704777567951,1.2433740596361988E-7,1.8509556148058688E-4
compon,3.563426618589009E-4,6.50947689001913E-4,7.544176001731927E-4,5.601631810547473E-4,6.916809867686961E-8,0.003145294909158681,3.3362429218450286E-4,0.00234417208798393,3.6617066261637906E-4,2.751940390362827E-4,3.1878872713342245E-4,5.665769812002947E-4,6.458209790961142E-4,0.007342220852587122,9.948235851149226E-4,0.0012951139211842563
surround,7.720064900562524E-4,3.6166974699461917E-4,7.544176001731927E-4,5.601631810547473E-4,0.002766793115173461,0.0019749798340083615,4.170095189239437E-4,8.892188938281855E-4,1.2213823168243765E-4,5.5027802246807174E-8,0.0010358840893430704,6.300894991462003E-5,0.0018080662924064574,0.003922603189980279,4.974739612604432E-4,8.326062713077274E-4
120hz,0.001068909224482932,1.4471129048914874E-4,0.0051860670450100945,9.957972514228431E-4,0.0011759268456054603,0.002925860832567996,8.346861196618028E-5,3.234037627676185E-4,1.220162154669707E-7,3.85249643529897E-4,0.004701038162859049,3.7773896946816674E-4,7.749593472417078E-4,5.02985527373436E-4,7.461487731876829E-4,8.326062713077274E-4
youtub,1.7820102120289313E-4,0.004483880420598557,1.886751178535881E-4,4.979297424307336E-4,1.3840536545241608E-4,7.321783688909187E-5,0.00200132882697332,6.467266948022283E-4,6.102030935503205E-4,0.007538863935614829,3.1878872713342245E-4,1.889009577360387E-4,3.875442428049267E-4,4.0240853729676414E-4,8.704861791513028E-4,9.250152997530579E-8
item,3.563426618589009E-4,6.50947689001913E-4,7.544176001731927E-4,0.0031739676032633223,8.300863522211121E-4,5.852306822673567E-4,4.170095189239437E-4,8.083881608195331E-4,1.2213823168243765E-4,3.85249643529897E-4,7.975693973020641E-5,0.004028607196289309,1.291383681455937E-7,3.0183154722009223E-4,6.21811367224063E-4,0.001572618511110174
hear,0.001128289771368268,1.4471129048914874E-4,6.601271864532586E-4,1.245291106866514E-4,0.0015217673389898085,8.046647588580417E-4,0.0018345583734944383,6.467266948022283E-4,0.001586332817286086,4.953052480235114E-4,0.0019920112389559346,0.0010701450124859695,9.040977153873016E-4,0.002011640378523514,0.0023625350507147412,7.401047413324217E-4
simpli,0.0013064314120242759,7.232671745037364E-4,3.7725594529345636E-4,9.335638127988294E-4,4.8424585883676414E-4,0.0016824010652207815,0.0013342470130577931,8.083881608195331E-4,2.441544471494084E-4,8.804998637511616E-4,9.562068268753318E-4,0.001384875032039516,0.0018080662924064574,7.041395075267797E-4,0.0013678358030057823,0.0012951139211842563
pick,3.563426618589009E-4,5.063087179982661E-4,8.487080138931268E-4,0.0011824975672948843,0.0011067587469285908,0.0011703882198425167,3.3362429218450286E-4,0.0016166954909060578,8.54235524484262E-4,4.953052480235114E-4,6.374977770043772E-4,0.0023290650907001557,6.458209790961142E-4,6.035625174501078E-4,3.731365552968232E-4,0.001572618511110174
version,7.126259431709164E-4,0.001084864602012854,1.886751178535881E-4,0.0016181316376629802,2.075734641292857E-4,9.509541432518317E-4,0.0016677879200155566,7.275574278108807E-4,0.0031725436183567056,0.0025863617334021837,8.765295644075932E-4,6.29522985111004E-4,1.291383681455937E-7,9.052934876801233E-4,4.974739612604432E-4,0.001017609331258339
type,5.344843025149086E-4,0.002169656884540206,6.601271864532586E-4,5.601631810547473E-4,4.8424585883676414E-4,0.0013898222964332017,0.0017511731467549974,7.275574278108807E-4,6.102030935503205E-4,0.0017059168974532693,0.001195238614278548,6.29522985111004E-4,9.040977153873016E-4,0.0013076014479868107,0.0016165106149330219,8.326062713077274E-4
figur,5.938648494002446E-4,0.001591101000525618,8.487080138931268E-4,6.846300583027746E-4,6.917501548673729E-4,5.120859900704618E-4,9.173208793605888E-4,4.8506522878492337E-4,0.002074397679153969,0.001320722281725619,8.765295644075932E-4,2.518469616467481E-4,0.0018080662924064574,0.0016093324182168264,7.461487731876829E-4,0.002035126160986703
sourc,0.0014251925057949476,7.232671745037364E-4,0.0015087409099326656,5.601631810547473E-4,2.075734641292857E-4,0.0015361116808269915,1.6685383870562113E-4,0.0021016798889579723,0.001220284170885174,7.1541645701074E-4,0.0013545931392140254,3.147929655574574E-4,6.458209790961142E-4,0.004123757170133622,9.948235851149226E-4,0.0023126307509126203
switch,6.532453962855805E-4,9.402256310092068E-4,0.001037288841332995,3.112294265586925E-4,2.075734641292857E-4,5.120859900704618E-4,0.0015844026932761157,0.00202084915594932,6.102030935503205E-4,6.603886547639329E-4,5.578205145366386E-4,4.4068497337887603E-4,5.166826109505204E-4,0.0034197182395969195,8.704861791513028E-4,0.0038851567604928183
case,8.907675838269242E-4,6.50947689001913E-4,9.429984276130609E-4,8.713303741748157E-4,2.075734641292857E-4,2.1950722128288183E-4,7.505504258817071E-4,0.0018591876899320152,4.8818687808334984E-4,4.953052480235114E-4,0.0013545931392140254,0.002392011094610865,3.875442428049267E-4,0.0013076014479868107,8.704861791513028E-4,0.0013876154511595622
select,7.126259431709164E-4,0.0012295035730165008,2.829655315735222E-4,1.245291106866514E-4,4.8424585883676414E-4,8.778094510549367E-4,0.003085336774586051,0.0012125418258627954,0.003294559833823676,0.0011556388749851974,3.1878872713342245E-4,2.518469616467481E-4,0.0011623744516784888,4.0240853729676414E-4,1.2433740596361988E-7,0.003700153700542207
lack,0.0013658119589096118,0.0022419763700420293,8.487080138931268E-4,2.4899598793467884E-4,9.684225495748514E-4,7.315200666611467E-4,4.170095189239437E-4,5.658959617935758E-4,9.762517399512326E-4,0.001320722281725619,5.578205145366386E-4,7.554149929324226E-4,0.0012915128198240826,0.0016093324182168264,1.2446174336958347E-4,0.002035126160986703
extrem,9.501481307122603E-4,7.232671745037364E-4,0.001885902564812402,0.001680365076286994,0.0013142630429591995,2.9265191347977685E-4,4.170095189239437E-4,0.0010508803598454906,8.54235524484262E-4,7.704442592575472E-4,0.001434270401681764,9.442530046645507E-4,6.458209790961142E-4,7.041395075267797E-4,0.0011191609910785425,0.0012951139211842563
hous,5.938054688533593E-8,8.679061455073834E-4,6.601271864532586E-4,0.001991532269407062,3.4590966148302497E-4,0.0011703882198425167,5.837799724028255E-4,9.70049626836838E-4,0.0013423003863521446,0.0012106666772320046,0.001912333976488196,0.002392011094610865,1.291383681455937E-7,7.041395075267797E-4,0.0011191609910785425,8.326062713077274E-4
content,0.0020189979746483067,0.0029651712250602638,8.487080138931268E-4,2.4899598793467884E-4,4.8424585883676414E-4,2.9265191347977685E-4,0.0023348697339310833,0.0016166954909060578,0.0039046409111585293,0.002421278326661762,0.0018326567140204576,3.7773896946816674E-4,0.001033236083532895,9.052934876801233E-4,1.2446174336958347E-4,6.476032113571159E-4
defect,7.126259431709164E-4,6.50947689001913E-4,8.487080138931268E-4,8.713303741748157E-4,6.917501548673729E-4,5.120859900704618E-4,1.6685383870562113E-4,2.4257302975896599E-4,3.6617066261637906E-4,4.4027744577670416E-4,0.001912333976488196,0.005539311290146332,0.003745141814590363,0.0017099094082934983,0.0023625350507147412,8.326062713077274E-4
resolut,0.0016627146933362914,8.679061455073834E-4,0.0015087409099326656,6.846300583027746E-4,4.150777601598946E-4,0.003072150216961786,5.837799724028255E-4,0.0021016798889579723,6.102030935503205E-4,3.85249643529897E-4,0.0013545931392140254,5.665769812002947E-4,1.291383681455937E-7,0.004626642120516982,3.731365552968232E-4,5.551016813818101E-4
manual,7.126259431709164E-4,8.679061455073834E-4,5.658367727333245E-4,7.468634969267883E-4,6.923726677554648E-5,3.6579660567667184E-4,7.505504258817071E-4,0.0014550340248887527,7.322193090172912E-4,0.0018710003041936905,0.001195238614278548,8.813070007538413E-4,0.001937204660552051,0.001207024457910139,0.0011191609910785425,0.0049026735902211824
white,0.003800414381208385,2.1703077599097222E-4,0.0013201600824927972,0.0011202641286708706,1.3840536545241608E-4,3.6579660567667184E-4,2.50239065445062E-4,4.0423449577627095E-4,7.322193090172912E-4,2.751940390362827E-4,0.003585556488310708,0.0011330910163966789,0.0012915128198240826,0.0015087554281401545,8.704861791513028E-4,5.551016813818101E-4
manufactur,9.501481307122603E-4,3.6166974699461917E-4,7.544176001731927E-4,0.0021159991466550895,0.0011067587469285908,5.120859900704618E-4,5.003947456633846E-4,7.275574278108807E-4,2.441544471494084E-4,6.053608525171257E-4,0.0011155613518108092,0.0020143350711466093,0.003357726710153582,9.052934876801233E-4,0.0017408480208966418,0.0013876154511595622
xfiniti,5.938054688533593E-8,7.231948550182346E-8,9.42904137199341E-8,6.22334386240137E-8,6.916809867686961E-8,7.314469219689498E-8,0.006003819710466481,8.083073300865246E-8,0.019400700275463808,5.5027802246807174E-8,7.967726246773868E-8,6.294600391070933E-8,1.291383681455937E-7,1.0057699007667185E-7,1.2433740596361988E-7,9.250152997530579E-8
absolut,8.907675838269242E-4,0.001735739971529265,0.0013201600824927972,0.0015558981990389665,6.917501548673729E-4,0.002633282063780416,0.0011674765595789114,0.0010508803598454906,3.6617066261637906E-4,4.4027744577670416E-4,0.0011155613518108092,6.29522985111004E-4,1.2926750651373928E-4,7.041395075267797E-4,8.704861791513028E-4,7.401047413324217E-4
process,3.563426618589009E-4,2.893502614927957E-4,0.001131579255052929,0.0013069644445429117,3.4590966148302497E-4,0.0013898222964332017,0.0015010174665366749,9.70049626836838E-4,0.0010982679554182033,0.0017059168974532693,7.968523019398544E-4,0.0020143350711466093,0.0012915128198240826,7.041395075267797E-4,0.001989522832823882,8.326062713077274E-4
contact,1.7820102120289313E-4,8.679061455073834E-4,9.438470413365402E-5,0.0011824975672948843,2.075734641292857E-4,3.6579660567667184E-4,3.3362429218450286E-4,3.234037627676185E-4,4.8818687808334984E-4,0.0014307778862192335,3.1878872713342245E-4,0.005665203297967751,6.458209790961142E-4,5.02985527373436E-4,0.002486872456678361,6.476032113571159E-4
built,8.313870369415883E-4,0.003109810196063911,0.001037288841332995,5.601631810547473E-4,0.0014525992403129388,0.0010972435276456216,0.00200132882697332,9.70049626836838E-4,3.6617066261637906E-4,0.0014858056884660405,7.968523019398544E-4,1.2595495382532936E-4,0.0016789279242608636,8.047164976034514E-4,7.461487731876829E-4,8.326062713077274E-4
bottom,0.0012470508651389399,0.0015187815150237947,0.001037288841332995,3.734628651827062E-4,8.300863522211121E-4,4.3894129787356683E-4,5.003947456633846E-4,0.0010508803598454906,6.102030935503205E-4,2.2016623678947553E-4,0.003983942800649402,5.665769812002947E-4,0.0032285883420079885,6.035625174501078E-4,0.0012434983970421624,0.0016651200410854798
complaint,5.938054688533593E-5,0.0,1.8858082743986818E-4,0.0,0.0,0.0,0.0,8.083073300865244E-5,0.0028185745772870236,8.859476161735955E-4,0.0019202220254725022,0.001516998694248095,0.0027248195678720275,0.0014181355600810732,0.0015044826121598004,0.0032468037021332334
access,4.1572320874423685E-4,0.003182129681565734,9.438470413365402E-5,2.4899598793467884E-4,7.609182535442425E-4,1.4636252908598686E-4,0.002835181094367728,4.8506522878492337E-4,0.0019523814636869983,0.005062612834508507,2.3911146466568377E-4,2.518469616467481E-4,5.166826109505204E-4,5.02985527373436E-4,2.4879914933320337E-4,0.001480116981134868
perform,0.001068909224482932,5.063087179982661E-4,0.001037288841332995,0.001244731005918898,0.001037590648251721,0.0010972435276456216,0.0010007061061000297,0.0010508803598454906,0.0021964138946209398,0.0015958612929596549,7.968523019398544E-4,5.665769812002947E-4,0.0014206511879696763,6.035625174501078E-4,4.974739612604432E-4,0.001480116981134868
fact,0.0014251925057949476,8.679061455073834E-4,9.429984276130609E-4,0.0016181316376629802,3.4590966148302497E-4,0.0014629669886300966,7.505504258817071E-4,3.234037627676185E-4,7.322193090172912E-4,0.0011556388749851974,9.562068268753318E-4,0.0014478210359502254,0.0014206511879696763,0.0013076014479868107,6.21811367224063E-4,5.551016813818101E-4
real,0.0013658119589096118,0.0011571840875146775,0.00207448339225227,9.957972514228431E-4,8.992544508979818E-4,8.046647588580417E-4,6.671651991422662E-4,7.275574278108807E-4,9.762517399512326E-4,0.0012656944794788118,0.0013545931392140254,5.036309772895853E-4,6.458209790961142E-4,9.052934876801233E-4,7.461487731876829E-4,7.401047413324217E-4
guess,2.96962114973565E-4,7.955866600055599E-4,7.544176001731927E-4,0.0011824975672948843,8.300863522211121E-4,0.0011703882198425167,6.671651991422662E-4,4.8506522878492337E-4,0.002074397679153969,0.0011556388749851974,0.0011155613518108092,0.0012589830242180973,0.0029703116057168007,3.0183154722009223E-4,0.0017408480208966418,8.326062713077274E-4
usb,5.938648494002446E-4,0.0026035737975511463,0.001037288841332995,4.356963038067199E-4,3.4590966148302497E-4,0.0010240988354487267,5.003947456633846E-4,0.002990817952053149,2.441544471494084E-4,0.0028064729423894126,7.975693973020641E-5,4.4068497337887603E-4,3.875442428049267E-4,0.005028950080823669,3.731365552968232E-4,0.0018501231010360913
close,0.0018408563339922992,6.50947689001913E-4,0.002168773805972204,4.979297424307336E-4,6.917501548673729E-4,0.0013898222964332017,0.0013342470130577931,4.0423449577627095E-4,0.002440446325554881,0.0011006110727383902,0.001434270401681764,5.665769812002947E-4,0.001033236083532895,0.001106447467833467,4.974739612604432E-4,0.001572618511110174
mention,0.0014845730526802836,7.955866600055599E-4,0.0015087409099326656,7.468634969267883E-4,8.300863522211121E-4,6.583753744642517E-4,0.0010007061061000297,5.658959617935758E-4,9.762517399512326E-4,9.90555468244776E-4,0.001195238614278548,0.0013219290281288067,0.002195481396843239,0.0010058704777567951,3.731365552968232E-4,0.001017609331258339
level,0.0040379365687497285,6.50947689001913E-4,0.00207448339225227,5.601631810547473E-4,0.0015217673389898085,7.315200666611467E-4,4.170095189239437E-4,0.0012125418258627954,6.102030935503205E-4,6.603886547639329E-4,0.0027887838636333215,8.18360996843132E-4,1.2926750651373928E-4,3.0183154722009223E-4,4.974739612604432E-4,0.0013876154511595622
limit,0.0013064314120242759,0.0014464620295219712,3.7725594529345636E-4,1.245291106866514E-4,3.4590966148302497E-4,0.0013166776042363066,0.002084714053712761,5.658959617935758E-4,0.0040266571266255,0.0014858056884660405,0.001195238614278548,7.554149929324226E-4,0.0014206511879696763,0.002514525328906873,0.001492173208969402,7.401047413324217E-4
digit,0.0012470508651389399,7.232671745037364E-4,4.7154635901339046E-4,3.112294265586925E-4,6.917501548673729E-4,0.0018286904496145715,0.0010840913328394705,0.00565823214133868,9.762517399512326E-4,2.751940390362827E-4,5.578205145366386E-4,1.889009577360387E-4,7.749593472417078E-4,0.0066381819220504195,3.731365552968232E-4,0.002035126160986703
expens,8.313870369415883E-4,0.0013741425440201478,6.601271864532586E-4,0.001991532269407062,0.0014525992403129388,0.0012435329120394118,5.837799724028255E-4,5.658959617935758E-4,4.8818687808334984E-4,5.503330502703185E-4,7.968523019398544E-4,0.0012589830242180973,0.002453758133134426,0.001106447467833467,0.0013678358030057823,3.700986214311985E-4
allow,0.0010095286775975963,0.0014464620295219712,2.829655315735222E-4,9.335638127988294E-4,2.7674156280615536E-4,0.0011703882198425167,0.0019179436002338792,0.002182510621966625,0.002562462541021852,0.0014858056884660405,8.765295644075932E-4,1.889009577360387E-4,0.0012915128198240826,0.0013076014479868107,0.0011191609910785425,0.002590135340838538
basic,0.0017814757871069632,0.0010125451165110303,6.601271864532586E-4,4.356963038067199E-4,0.00124509494428233,8.046647588580417E-4,0.0013342470130577931,8.083881608195331E-4,0.0010982679554182033,0.0014858056884660405,0.0012749158767462866,8.18360996843132E-4,0.0012915128198240826,0.0018104863983701702,7.461487731876829E-4,0.0033301475806409835
motion,0.0020189979746483067,8.679061455073834E-4,0.004808905390130358,5.601631810547473E-4,6.225820561905033E-4,0.0019749798340083615,5.003947456633846E-4,0.0013742032918801004,1.2213823168243765E-4,3.85249643529897E-4,0.004462006375455833,4.4068497337887603E-4,9.040977153873016E-4,5.02985527373436E-4,0.0011191609910785425,5.551016813818101E-4
terribl,0.0,0.0,9.429041371993409E-5,0.0,0.0,0.0,0.0,0.0,0.0018424448535512576,0.0021515870678501603,0.0038324763246982306,0.0013911066864266764,0.002079127727144059,0.002122174490617776,0.00225050704794152,0.0019517822824789523
local,4.1572320874423685E-4,0.0012295035730165008,9.429984276130609E-4,0.0033606679191353636,2.7674156280615536E-4,0.0010972435276456216,4.170095189239437E-4,0.0015358647578974053,0.0010982679554182033,4.4027744577670416E-4,8.765295644075932E-4,0.0032103091454500866,0.0016789279242608636,6.035625174501078E-4,1.2446174336958347E-4,5.551016813818101E-4
enjoy,0.0014251925057949476,0.0016634204860274417,0.001131579255052929,0.002053765708031076,8.300863522211121E-4,0.0013898222964332017,0.0015844026932761157,7.275574278108807E-4,0.0018303652482200275,6.053608525171257E-4,2.3911146466568377E-4,5.036309772895853E-4,1.2926750651373928E-4,9.052934876801233E-4,2.4879914933320337E-4,0.0012026123912089507
web,5.938648494002446E-4,0.0032544491670675577,0.001131579255052929,6.846300583027746E-4,2.7674156280615536E-4,2.9265191347977685E-4,0.002084714053712761,4.8506522878492337E-4,2.441544471494084E-4,0.007043613715393565,0.0012749158767462866,6.29522985111004E-4,9.040977153873016E-4,0.0016093324182168264,9.948235851149226E-4,0.0011101108612336448
newegg,2.3758156808822907E-4,1.4471129048914874E-4,8.487080138931268E-4,0.0021159991466550895,0.0011759268456054603,5.852306822673567E-4,4.170095189239437E-4,4.0423449577627095E-4,3.6617066261637906E-4,1.6513843454266832E-4,2.3911146466568377E-4,0.0019513890672359,3.875442428049267E-4,0.001106447467833467,3.731365552968232E-4,9.250152997530579E-8
fantast,0.0016685933674779397,8.750657745720639E-4,0.00246097979809028,0.0020599268184548535,0.0025661364609118626,0.0019822211585358543,0.001759428284202202,0.0029179894616123535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.250152997530579E-5
wrong,5.938054688533593E-5,7.231948550182347E-5,0.0,6.22334386240137E-5,2.0750429603060884E-4,0.0,0.0,0.0,0.0019644610690182284,0.00138119783639486,0.0010437721383273766,0.0029018107802837004,0.002853957936017621,0.002222751480694448,0.0026235192658323795,0.0025992929923060928
spend,0.001187670318253604,0.0013741425440201478,0.001037288841332995,0.0018048319535350214,9.684225495748514E-4,0.0016092563730238866,5.837799724028255E-4,5.658959617935758E-4,9.762517399512326E-4,9.355276659979688E-4,7.171750394721158E-4,0.0016996050515930628,7.749593472417078E-4,7.041395075267797E-4,0.0016165106149330219,3.700986214311985E-4
contrast,0.006828822272360518,2.1703077599097222E-4,0.003300258770611413,2.4899598793467884E-4,7.609182535442425E-4,0.0013898222964332017,2.50239065445062E-4,8.083881608195331E-4,8.54235524484262E-4,2.751940390362827E-4,0.002470074813762367,6.300894991462003E-5,1.291383681455937E-7,0.0010058704777567951,1.2433740596361988E-7,0.001017609331258339
softwar,7.720064900562524E-4,0.004773158362605851,6.601271864532586E-4,6.846300583027746E-4,2.7674156280615536E-4,5.852306822673567E-4,1.6685383870562113E-4,9.70049626836838E-4,0.0010982679554182033,0.008089141958082902,6.374977770043772E-4,8.18360996843132E-4,3.875442428049267E-4,5.02985527373436E-4,0.0011191609910785425,0.001480116981134868
extra,7.720064900562524E-4,0.0013018230585183244,7.544176001731927E-4,0.0021159991466550895,0.00124509494428233,8.046647588580417E-4,0.0015844026932761157,0.0011317110928541429,1.2213823168243765E-4,9.90555468244776E-4,7.968523019398544E-4,8.18360996843132E-4,0.0011623744516784888,0.0016093324182168264,7.461487731876829E-4,0.001017609331258339
three,6.532453962855805E-4,7.955866600055599E-4,7.544176001731927E-4,0.0013069644445429117,0.001037590648251721,0.0015361116808269915,8.339356526211479E-4,6.467266948022283E-4,0.0013423003863521446,8.804998637511616E-4,6.374977770043772E-4,0.001384875032039516,0.002453758133134426,0.0013076014479868107,0.00360590911035094,0.0012026123912089507
bedroom,0.0013064314120242759,5.786282035000895E-4,8.487080138931268E-4,6.846300583027746E-4,0.004634331779448941,0.0017555457574176766,4.170095189239437E-4,0.0011317110928541429,7.322193090172912E-4,2.2016623678947553E-4,0.0013545931392140254,5.665769812002947E-4,2.58405874659333E-4,5.02985527373436E-4,0.0012434983970421624,9.251078012830332E-4
check,7.720064900562524E-4,0.001591101000525618,4.7154635901339046E-4,0.0024271663397751582,6.923726677554648E-5,5.852306822673567E-4,9.173208793605888E-4,7.275574278108807E-4,0.0010982679554182033,0.0014858056884660405,4.781432520688998E-4,0.0016366590476823535,0.0018080662924064574,0.002112217368600186,8.704861791513028E-4,0.001017609331258339
signal,7.720064900562524E-4,5.786282035000895E-4,7.544176001731927E-4,5.601631810547473E-4,4.150777601598946E-4,0.0020481245262052566,0.0013342470130577931,0.004526601879217546,0.001586332817286086,0.0011556388749851974,5.578205145366386E-4,5.665769812002947E-4,2.58405874659333E-4,0.0047272191105936535,0.0021138602387875014,0.002405132280887926
friend,0.001128289771368268,0.0012295035730165008,0.0013201600824927972,0.0017425985149110076,4.8424585883676414E-4,0.0020481245262052566,0.0013342470130577931,0.0013742032918801004,7.322193090172912E-4,0.0012656944794788118,7.968523019398544E-4,7.554149929324226E-4,2.58405874659333E-4,5.02985527373436E-4,0.0022381976447511213,8.326062713077274E-4
thin,0.0020783785215336427,0.002386615341045676,0.0037717108392110836,9.335638127988294E-4,0.002282616424435374,0.0010240988354487267,1.6685383870562113E-4,0.0021016798889579723,4.8818687808334984E-4,1.6513843454266832E-4,7.171750394721158E-4,1.889009577360387E-4,0.0029703116057168007,5.02985527373436E-4,3.731365552968232E-4,4.6260015140650433E-4
instal,4.7510375562957274E-4,0.001880378942532912,4.7154635901339046E-4,5.601631810547473E-4,0.0011067587469285908,0.0010972435276456216,9.173208793605888E-4,0.001293372558871448,0.004148673342092471,0.0024763061289085693,6.374977770043772E-4,0.0013219290281288067,0.0018080662924064574,9.052934876801233E-4,0.0012434983970421624,8.326062713077274E-4
user,0.001187670318253604,0.0014464620295219712,0.0012258696687728631,5.601631810547473E-4,6.225820561905033E-4,0.0010972435276456216,0.001417632239797234,0.0024250028209925824,0.0035385922647576174,0.0025313339311553765,2.3911146466568377E-4,5.036309772895853E-4,7.749593472417078E-4,9.052934876801233E-4,0.001492173208969402,0.002497633810863232
care,8.313870369415883E-4,7.232671745037364E-4,7.544176001731927E-4,0.0018048319535350214,5.534139575136337E-4,4.3894129787356683E-4,9.173208793605888E-4,7.275574278108807E-4,8.54235524484262E-4,8.254720615043544E-4,0.0023107202888268895,0.0018254970594144815,0.0029703116057168007,0.001106447467833467,0.0011191609910785425,0.0011101108612336448
paid,6.532453962855805E-4,7.955866600055599E-4,0.0014144504962127313,0.0019292988307830488,0.002282616424435374,0.0013898222964332017,9.173208793605888E-4,5.658959617935758E-4,9.762517399512326E-4,8.804998637511616E-4,6.374977770043772E-4,0.0013219290281288067,0.0012915128198240826,9.052934876801233E-4,8.704861791513028E-4,2.775970914558927E-4
requir,7.126259431709164E-4,0.001880378942532912,6.601271864532586E-4,4.356963038067199E-4,6.225820561905033E-4,2.9265191347977685E-4,0.002084714053712761,0.001293372558871448,0.002562462541021852,0.002036083710934112,0.001195238614278548,6.924689890217133E-4,0.001937204660552051,0.0013076014479868107,0.0012434983970421624,0.002497633810863232
number,5.344843025149086E-4,0.0011571840875146775,2.829655315735222E-4,0.0017425985149110076,5.534139575136337E-4,0.0010240988354487267,6.671651991422662E-4,0.0013742032918801004,8.54235524484262E-4,0.0010455832704915832,7.968523019398544E-4,0.004721013239307111,3.875442428049267E-4,7.041395075267797E-4,0.001492173208969402,0.002867639930764455
consid,7.126259431709164E-4,0.0013018230585183244,0.001131579255052929,0.0021782325852791034,0.001590935437666678,0.0016092563730238866,5.003947456633846E-4,4.0423449577627095E-4,7.322193090172912E-4,9.90555468244776E-4,0.0012749158767462866,0.0012589830242180973,0.0027120348694256134,0.001207024457910139,4.974739612604432E-4,0.0011101108612336448
person,0.0023752812559603223,6.50947689001913E-4,5.658367727333245E-4,0.0010580306900468568,0.0014525992403129388,0.0011703882198425167,7.505504258817071E-4,7.275574278108807E-4,9.762517399512326E-4,7.704442592575472E-4,0.0018326567140204576,0.002392011094610865,0.0016789279242608636,1.0067756706674851E-4,0.001492173208969402,0.0012026123912089507
cheap,8.313870369415883E-4,7.955866600055599E-4,0.0016030313236525997,6.22396619678761E-4,0.0030434655098809395,0.0010972435276456216,8.339356526211479E-4,0.0014550340248887527,4.8818687808334984E-4,6.603886547639329E-4,9.562068268753318E-4,7.554149929324226E-4,0.00400341855088155,0.0010058704777567951,6.21811367224063E-4,0.0012026123912089507
annoy,9.501481307122603E-4,6.50947689001913E-4,0.0012258696687728631,3.112294265586925E-4,6.917501548673729E-4,2.1950722128288183E-4,0.0024182549606705244,5.658959617935758E-4,0.0013423003863521446,0.002036083710934112,0.0035058792258429693,4.4068497337887603E-4,0.0016789279242608636,0.0014081784380634826,0.0012434983970421624,0.004625169000295265
pixel,0.0017814757871069632,5.786282035000895E-4,0.003111677943171545,7.468634969267883E-4,0.0013834311416360693,5.120859900704618E-4,5.837799724028255E-4,0.0021016798889579723,2.441544471494084E-4,3.3022184128308986E-4,0.008844255811181461,0.0018884430633251909,0.0016789279242608636,0.001207024457910139,0.0017408480208966418,7.401047413324217E-4
impress,0.0035093903209233537,0.0015982606295902987,0.0018009469020507413,0.002184393695702881,0.002289464066204384,0.0022747999273234343,0.001759428284202202,0.0013013748014393046,0.0,5.5027802246807173E-5,0.0,0.0,0.0,0.0,0.0,2.775045899259174E-4
appear,0.001187670318253604,9.402256310092068E-4,9.429984276130609E-4,9.957972514228431E-4,8.992544508979818E-4,9.509541432518317E-4,0.0010007061061000297,0.0027483257530271916,7.322193090172912E-4,9.355276659979688E-4,0.002470074813762367,0.0013219290281288067,0.002195481396843239,5.02985527373436E-4,0.0033572342984237004,0.0012026123912089507
left,0.0013658119589096118,0.0013018230585183244,0.001037288841332995,6.846300583027746E-4,5.534139575136337E-4,3.6579660567667184E-4,0.0010840913328394705,4.0423449577627095E-4,8.54235524484262E-4,4.953052480235114E-4,0.004462006375455833,0.0023290650907001557,0.0012915128198240826,0.0010058704777567951,9.948235851149226E-4,0.002775138400789149
deliv,0.001187670318253604,8.679061455073834E-4,4.7154635901339046E-4,0.004916503884735707,0.0011067587469285908,6.583753744642517E-4,6.671651991422662E-4,0.0010508803598454906,2.441544471494084E-4,4.953052480235114E-4,7.968523019398544E-4,0.003713877176735761,1.2926750651373928E-4,4.0240853729676414E-4,8.704861791513028E-4,4.6260015140650433E-4
mount,8.313870369415883E-4,7.232671745037364E-4,0.0013201600824927972,0.001431431321790939,0.0032509698059115483,0.0010972435276456216,0.0010007061061000297,0.0019400184229406675,8.54235524484262E-4,1.1011063229586115E-4,0.001195238614278548,1.889009577360387E-4,0.010460336958161237,0.0010058704777567951,9.948235851149226E-4,0.0017576215710607855
